"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.797324583E-1,-5.034883909E-2,7.522681051E-3,-4.829718268E-1,4.856473842E-1
5.897304583E-1,-5.325292727E-2,7.103992430E-3,-1.239831913E-1,1.351228059E-1
5.997284583E-1,-3.023399698E-2,-2.495049403E-2,2.477453578E-1,2.508273988E-1
6.097264583E-1,6.019187747E-3,-2.805164707E-2,2.597631401E-1,2.613427146E-1
6.197234583E-1,3.477135866E-2,-2.036693477E-2,-7.717564523E-2,8.706284875E-2
6.297214583E-1,4.429991734E-2,-7.994934507E-3,-2.355737936E-1,2.398362231E-1
6.397194583E-1,4.876971171E-2,-6.730387327E-3,-7.874737680E-2,9.287051333E-2
6.497174583E-1,2.223886147E-2,-2.407309419E-2,1.593664473E-1,1.627013994E-1
6.597154583E-1,-1.460686775E-2,-2.203602933E-2,1.383913153E-1,1.408939436E-1
6.697134585E-1,-3.992022034E-2,-2.741648642E-2,-8.089739799E-2,9.428508218E-2
6.797104585E-1,-3.299946046E-2,-1.440597706E-2,-2.275677860E-1,2.303987712E-1
6.897084585E-1,-1.864533175E-2,-4.674293885E-3,-1.185581446E-1,1.201063323E-1
6.997064585E-1,1.211811233E-2,-1.053189862E-2,8.923903584E-2,9.067179856E-2
7.097044585E-1,2.604414719E-2,-1.406203630E-2,1.375955093E-1,1.407428955E-1
7.197024585E-1,3.255278800E-2,-2.512859199E-2,6.898545027E-3,4.169796237E-2
7.296994585E-1,3.302091700E-2,-1.310062843E-2,-1.106398451E-1,1.162031960E-1
7.396974585E-1,1.218951231E-2,-1.614854554E-2,-7.743760049E-2,8.003712703E-2
7.496954584E-1,-1.666691720E-2,-1.403063264E-2,2.972782910E-2,3.685632380E-2
7.596934584E-1,-3.154512545E-2,-2.493848439E-2,3.287830889E-2,5.194233475E-2
7.696914584E-1,-2.810187374E-2,-1.217830325E-2,-4.448912501E-2,5.401211551E-2
