"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.618822625E0,-5.738859437E-3,-5.151561443E-3,-4.187541962E-2,4.257961791E-2
2.628820625E0,1.268706925E-2,2.044282523E-2,-3.439566135E-2,4.197537790E-2
2.638819625E0,1.825168166E-2,1.624327272E-2,-1.778138280E-2,3.021829523E-2
2.648817625E0,2.405621264E-2,2.653433573E-2,-4.911076427E-3,3.615094758E-2
2.658815625E0,2.945103653E-2,3.035814981E-2,-7.600795627E-3,4.297386306E-2
2.668814625E0,4.759326562E-2,8.358503412E-3,-1.627689421E-2,5.098941848E-2
2.678812625E0,3.623621866E-2,-1.636225442E-2,-3.409102142E-2,5.237351100E-2
2.688811625E0,2.339708526E-2,-4.726919283E-2,-4.650758386E-2,7.031895581E-2
2.698809625E0,-1.133775115E-3,-3.660877766E-2,-4.365765095E-2,5.698665225E-2
2.708807625E0,-1.727216341E-2,-2.506993711E-2,-4.320741534E-2,5.285555899E-2
2.718806625E0,-2.716397122E-2,-1.124218572E-3,-4.245604813E-2,5.041489088E-2
2.728804625E0,-4.569763485E-2,2.081639836E-2,-7.728849649E-3,5.080680455E-2
2.738803625E0,-2.795531876E-2,1.566776052E-2,-8.331112862E-3,3.311172011E-2
2.748801625E0,-1.228543863E-2,1.394009102E-2,-7.585592866E-3,2.006986196E-2
2.758800625E0,9.010778591E-3,-1.282564826E-2,-1.896661341E-2,2.460536138E-2
2.768798625E0,2.558321301E-2,-4.014478996E-2,-4.561179042E-2,6.592829722E-2
2.778796625E0,2.322952598E-2,-2.616047024E-2,-3.183750451E-2,4.730335901E-2
2.788795625E0,1.989303164E-2,-2.872731568E-2,-3.034178674E-2,4.627759066E-2
2.798793625E0,2.359402679E-2,-1.296327710E-2,-2.360579431E-2,3.580444356E-2
2.808792625E0,4.660303965E-3,-3.160867738E-3,2.594526529E-2,2.654931843E-2
2.818790625E0,1.408521160E-3,-1.670833650E-2,3.298355877E-2,3.700091337E-2
2.828788625E0,3.126542754E-3,-2.359132245E-3,-3.497570515E-2,3.519432802E-2
