"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.063199999E-2,7.391191218E-3,-4.363846477E-2,-2.919807136E-2,5.302332210E-2
2.063099999E-2,2.544734747E-2,-5.571044348E-2,-2.454953492E-2,6.598409408E-2
3.062999999E-2,4.274045122E-2,-3.340232905E-2,-1.636635661E-3,5.426914715E-2
4.062900000E-2,2.931708047E-2,-1.940442368E-2,-3.292099357E-2,4.816445456E-2
5.062800000E-2,2.228088833E-2,-3.210103121E-2,-3.322855711E-2,5.129377347E-2
6.062700000E-2,1.238168014E-2,-2.163232248E-2,1.167864382E-2,2.752551726E-2
7.062600000E-2,-5.665147975E-3,-2.589969356E-2,-1.198094487E-3,2.653909302E-2
8.062500000E-2,-2.122020341E-2,-1.255821124E-2,-3.653691173E-2,4.407892491E-2
9.062400000E-2,-2.914156350E-2,-5.086617149E-2,-2.696151137E-2,6.452535332E-2
1.006230000E-1,-3.015246486E-2,-2.583804198E-2,-2.591895282E-2,4.741906437E-2
1.106220000E-1,-1.268531509E-2,-5.802371163E-2,-3.686727941E-2,6.990611290E-2
1.206210000E-1,1.106446691E-2,-7.185895476E-2,-9.560197592E-4,7.271207452E-2
1.306200000E-1,6.858336283E-3,-8.790404342E-2,1.654762030E-2,8.971054210E-2
1.406190000E-1,2.199178007E-2,-8.787604988E-2,-1.820413649E-2,9.239712722E-2
1.506180000E-1,5.853556227E-3,-1.128663187E-1,-2.256265104E-2,1.152481810E-1
1.606170000E-1,5.631873664E-3,-7.207471702E-2,-1.418359101E-2,7.367263460E-2
1.706160000E-1,-4.350794395E-3,-9.896006841E-2,-8.954426050E-3,9.945957117E-2
1.806150000E-1,-4.388198303E-3,-7.933217146E-2,5.408089757E-3,7.963728490E-2
1.906140000E-1,-1.433123320E-2,-4.650787622E-2,1.210373640E-3,4.868091823E-2
2.006130000E-1,2.057525553E-3,-5.459621999E-2,4.953176379E-3,5.485904306E-2
2.106120000E-1,3.514724784E-4,-4.938598540E-2,-3.022718132E-2,5.790320869E-2
2.206110000E-1,1.177550660E-2,-2.721451309E-2,-4.505162716E-2,5.393460288E-2
2.306100000E-1,1.377079586E-2,-1.685507420E-2,-1.048990488E-3,2.179056507E-2
2.406090000E-1,1.640181449E-2,-1.225262113E-2,5.078891516E-3,2.109363369E-2
2.506080000E-1,9.917471604E-3,-2.376823727E-2,-8.256268501E-3,2.704535664E-2
2.606070000E-1,-1.744644698E-2,-4.694809847E-2,-2.906943262E-2,5.790970881E-2
2.706060000E-1,-1.741750326E-2,-2.690581664E-2,-3.625449121E-2,4.839091363E-2
2.806050000E-1,1.053229719E-3,-2.590926837E-2,-4.231045246E-3,2.627358415E-2
2.906040000E-1,1.984124724E-3,-6.488688100E-2,2.284799516E-2,6.882059982E-2
3.006030000E-1,-1.177687705E-2,-7.333490163E-2,-8.590144515E-3,7.476960086E-2
3.106020000E-1,-2.188583583E-2,-1.003289381E-1,-2.355609298E-2,1.053554705E-1
3.206010000E-1,-4.626426660E-3,-7.966378167E-2,-3.253683150E-2,8.617637343E-2
3.306000000E-1,1.826871168E-2,-6.106762592E-2,-1.966477096E-2,6.670610151E-2
3.405990000E-1,2.410566729E-2,-8.035854053E-2,-1.143832326E-2,8.467238907E-2
3.505980000E-1,2.482473778E-2,-6.547141984E-2,1.954490304E-2,7.269647623E-2
3.605970000E-1,2.286186403E-2,-8.113351587E-2,9.064938426E-3,8.477903829E-2
3.705960000E-1,-3.258077698E-3,-6.584045224E-2,-3.988502741E-2,7.704800862E-2
3.805950000E-1,-3.138865761E-2,-3.622284316E-2,-3.898455620E-2,6.178298969E-2
3.905940000E-1,-2.400483937E-2,-3.824535850E-2,-5.008140206E-3,4.543150040E-2
4.005930000E-1,-1.208110585E-2,-3.491222631E-2,-7.542908192E-5,3.694350219E-2
4.105920000E-1,-6.811732147E-3,-2.173234642E-2,-2.463022649E-2,3.354612694E-2
4.205910000E-1,1.398846759E-2,-2.153708596E-2,-6.966957450E-3,2.660943053E-2
4.305900000E-1,1.920454027E-2,5.239799581E-3,-9.060260653E-3,2.187140119E-2
4.405890000E-1,3.031496264E-2,-7.746537477E-3,-1.954607248E-2,3.689247555E-2
4.505880000E-1,2.398965488E-2,-4.517401669E-2,-3.677255452E-2,6.299536563E-2
4.605870000E-1,5.611243956E-3,-3.028506875E-2,-2.629726768E-2,4.049960167E-2
4.705860000E-1,5.804649750E-3,-6.222318191E-2,1.516241491E-2,6.430643165E-2
4.805850000E-1,3.361335872E-3,-4.844816510E-2,-8.345730901E-3,4.927651068E-2
4.905840000E-1,-2.590547682E-2,-6.845430382E-2,-2.646625221E-2,7.783025084E-2
5.005830000E-1,-3.331441982E-2,-5.844200682E-2,-1.463908911E-2,6.884491019E-2
5.105820000E-1,-2.212904345E-2,-6.386138901E-2,-2.497170389E-2,7.205246398E-2
5.205810000E-1,-5.602555359E-3,-7.076969158E-2,-8.959103823E-3,7.155419914E-2
5.305800000E-1,-7.022688724E-4,-8.205225963E-2,2.247260392E-2,8.507693236E-2
5.405790000E-1,4.723764528E-3,-4.519090053E-2,-1.375966787E-2,4.747483440E-2
5.505780000E-1,4.715231247E-3,-6.144897401E-2,-4.490953982E-2,7.625664941E-2
5.605770000E-1,5.925275981E-3,-4.002174262E-2,-2.964070559E-2,5.015396500E-2
5.705760000E-1,1.009862565E-2,-3.768709559E-2,5.089416504E-3,3.934719271E-2
5.805750000E-1,1.167652421E-2,-3.782980420E-2,9.575400352E-3,4.073234090E-2
5.905740000E-1,-7.874829043E-4,-4.475652549E-2,-1.033729255E-2,4.594155331E-2
6.005730000E-1,-1.646416957E-2,-5.310587436E-2,-4.641753674E-2,7.242851985E-2
6.105720000E-1,-1.509980402E-2,-5.747228265E-2,-3.638605356E-2,6.967791794E-2
6.205710000E-1,-2.960381331E-3,-5.415614393E-2,1.420931876E-2,5.606742835E-2
6.305700000E-1,9.181307154E-3,-6.989092816E-2,-6.745347977E-3,7.081340240E-2
6.405690000E-1,-1.287538614E-3,-8.462770231E-2,-1.228149176E-2,8.552391943E-2
6.505680000E-1,-5.591738010E-3,-6.776393037E-2,-1.497296512E-2,6.962332568E-2
6.605670000E-1,1.730693607E-3,-6.106338669E-2,-3.443659186E-2,7.012568255E-2
6.705660000E-1,-7.936690757E-3,-4.364979375E-2,-1.872161508E-2,4.815386200E-2
6.805650000E-1,-2.014814383E-2,-5.918774609E-2,2.124527335E-2,6.603407171E-2
6.905640000E-1,-1.628666089E-2,-1.868602015E-2,1.233762503E-4,2.478785779E-2
7.005630000E-1,-2.771360035E-2,2.756596729E-4,-2.188378930E-2,3.531316846E-2
7.105620000E-1,-2.435527945E-2,6.163257658E-3,-3.715905547E-2,4.485488586E-2
7.205610000E-1,-5.442232015E-3,1.371193998E-2,-3.118904829E-2,3.450205676E-2
7.305600000E-1,1.739824399E-2,1.416579355E-2,-6.654716134E-3,2.340200521E-2
7.405590000E-1,2.638364201E-2,-9.968771785E-4,-6.065901518E-3,2.709032099E-2
7.505580000E-1,2.873195691E-2,6.534592398E-3,-2.134058297E-2,3.638195606E-2
7.605570000E-1,1.935263928E-2,-3.550034657E-2,-1.162368000E-2,4.207028869E-2
7.705560000E-1,2.129137499E-2,-6.944401816E-2,-3.377878010E-2,8.010493301E-2
7.805550000E-1,1.224847326E-2,-6.790170539E-2,-9.825661182E-3,6.969368917E-2
7.905544583E-1,-9.408983113E-3,-1.139280634E-1,1.951566696E-2,1.159697971E-1
8.005534583E-1,-3.121071953E-2,-1.095824858E-1,-1.940398514E-2,1.155809018E-1
8.105524583E-1,-3.782049433E-2,-1.263339547E-1,-3.421673656E-2,1.362403866E-1
8.205514583E-1,-3.057833402E-2,-1.247423791E-1,-9.359638095E-3,1.287761565E-1
8.305504583E-1,-2.416021085E-2,-1.163442791E-1,4.573692083E-3,1.189143630E-1
8.405494583E-1,-1.290855082E-3,-1.062886396E-1,1.011685252E-2,1.067768323E-1
8.505484583E-1,-1.714723399E-3,-8.790769793E-2,-1.322464764E-2,8.891341258E-2
8.605474583E-1,1.027648151E-3,-4.457409237E-2,-3.357880533E-2,5.581614406E-2
8.705464583E-1,5.755624501E-3,-8.459276520E-3,-3.148374796E-2,3.310457609E-2
8.805454583E-1,1.331651288E-2,2.013452165E-3,-2.459865153E-2,2.804420015E-2
8.905444584E-1,1.521000576E-2,2.166886758E-2,-6.513798237E-4,2.648222787E-2
