"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.576135000E-1,-1.604446739E-2,-3.223757740E-2,-1.853158057E-2,4.049821982E-2
7.676125000E-1,-2.450005285E-2,-4.273728093E-2,-8.051031232E-3,4.991539718E-2
7.776105000E-1,-8.051469773E-3,-3.517817641E-2,-1.342930019E-2,3.850553680E-2
7.876095000E-1,8.815335408E-3,-1.650483398E-2,-2.015418291E-2,2.750110492E-2
7.976075000E-1,2.452274736E-2,-4.080832332E-3,-1.535420358E-2,2.921934117E-2
8.076065000E-1,3.709382247E-2,-1.118340521E-3,-1.773986757E-2,4.113277589E-2
8.176045000E-1,3.492468819E-2,-2.822387042E-3,-1.564188659E-2,3.837145202E-2
8.276035000E-1,4.674706388E-2,1.789438595E-2,-3.330983341E-2,6.012521960E-2
8.376015000E-1,4.320313957E-2,4.611275976E-2,-3.660941720E-2,7.302840070E-2
8.476005000E-1,1.997514848E-2,3.305177477E-2,-3.092533886E-2,4.947527621E-2
8.575985000E-1,1.360208541E-2,2.711270986E-2,-7.580915093E-3,3.126637231E-2
8.675975000E-1,1.439632002E-2,9.570252062E-3,-1.116993606E-2,2.058181786E-2
8.775955000E-1,1.174800642E-2,8.952885446E-3,-2.075176835E-2,2.547166469E-2
8.875945000E-1,1.503987920E-2,1.876368419E-2,-2.838589311E-2,3.720259048E-2
8.975925000E-1,2.352550473E-2,1.152727060E-2,-2.448813915E-2,3.586079056E-2
9.075915000E-1,1.487948276E-2,-1.483183138E-2,-8.911741376E-3,2.282107280E-2
9.175895000E-1,1.533424996E-2,-2.599338377E-2,-7.709553838E-3,3.114855441E-2
9.275885000E-1,1.208396550E-2,-2.063531283E-2,-1.998052061E-2,3.116182860E-2
9.375865000E-1,-3.797218390E-3,-2.647345844E-2,-3.180066705E-2,4.155171831E-2
9.475855000E-1,5.487100258E-3,-8.667919335E-3,-2.520968556E-2,2.721707811E-2
9.575835000E-1,5.057731904E-3,-1.178883757E-2,-3.949209452E-3,1.342213093E-2
9.675825000E-1,1.979527351E-2,-1.240324632E-2,-1.188037276E-2,2.620756817E-2
9.775805000E-1,2.478203483E-2,1.796991782E-2,-2.759885788E-2,4.121606668E-2
9.875795000E-1,2.426459279E-2,2.096657587E-2,-2.759710371E-2,4.230801225E-2
9.975775000E-1,3.297482450E-2,2.554656284E-2,-3.433426559E-2,5.402599113E-2
1.007576500E0,4.603366703E-2,2.582948586E-2,-1.846843064E-2,5.592265882E-2
1.017574500E0,3.720356740E-2,1.432497257E-2,-9.337418675E-3,4.094505653E-2
1.027573500E0,2.710023656E-2,1.925355638E-2,-2.146512866E-2,3.957112588E-2
1.037571500E0,1.708878011E-2,1.174399902E-2,-2.834671676E-2,3.512099471E-2
1.047570500E0,3.087439500E-3,-5.531043455E-3,-1.831464887E-2,1.937914052E-2
1.057568500E0,-8.765707165E-3,-2.507297035E-2,-5.436156392E-3,2.711168126E-2
1.067567500E0,-5.725191571E-3,-3.786591075E-2,-8.276149035E-3,3.918034786E-2
1.077565500E0,2.119432949E-3,-3.288620035E-2,-7.075715661E-3,3.370548800E-2
1.087564500E0,-3.963206224E-3,-2.200144624E-2,-1.425317287E-2,2.651270596E-2
1.097562500E0,1.181777101E-2,-3.030110291E-2,-2.217848897E-2,3.936625360E-2
1.107561500E0,2.427570250E-2,-2.385409769E-2,-1.828248918E-2,3.863388563E-2
1.117559500E0,2.486301877E-2,-9.953141904E-3,-1.348718762E-2,2.998564600E-2
1.127558500E0,3.153681144E-2,1.964056669E-2,-2.052548110E-2,4.244546749E-2
1.137556500E0,3.318579935E-2,5.198581279E-2,-2.322455585E-2,6.590297417E-2
1.147555500E0,2.797534548E-2,5.570742851E-2,-3.654802144E-2,7.226129958E-2
1.157553500E0,2.155203290E-2,4.853890201E-2,-3.444828629E-2,6.330244513E-2
1.167552500E0,1.140568849E-2,4.308800880E-2,-2.681006849E-2,5.201390203E-2
1.177550500E0,3.128772005E-3,3.874096028E-2,-3.085107923E-2,4.962298164E-2
1.187549500E0,1.676762179E-2,3.814533914E-2,-3.114636362E-2,5.202226451E-2
1.197547500E0,2.128342643E-2,2.359706688E-3,-1.183301032E-2,2.446574318E-2
1.207546500E0,5.262822993E-3,-2.956492247E-2,-3.300168514E-3,3.021047929E-2
1.217544500E0,5.519917756E-3,-5.583631393E-2,-1.422569096E-2,5.788379505E-2
1.227543500E0,1.174884696E-2,-4.710781882E-2,-2.380343020E-2,5.407203795E-2
1.237541500E0,7.316145860E-3,-3.752931213E-2,-1.706451416E-2,4.187090759E-2
1.247540500E0,2.188075606E-2,-4.285240713E-2,-6.138406992E-3,4.850542570E-2
1.257538500E0,2.631254353E-2,-4.094988761E-2,-1.018292606E-2,4.972861575E-2
1.267537500E0,4.743626788E-3,-2.224201120E-2,-1.032676756E-2,2.497701315E-2
1.277535500E0,1.348283876E-2,-3.797711749E-3,-2.798711300E-2,3.129677379E-2
1.287534500E0,2.773509800E-2,2.489264542E-2,-2.828765988E-2,4.678751072E-2
1.297532500E0,1.511932824E-2,3.618165683E-2,-1.436543941E-2,4.176209079E-2
1.307531500E0,1.195192806E-2,4.699495842E-2,-2.514244258E-2,5.462158108E-2
1.317529500E0,2.147481311E-2,4.838727183E-2,-2.169784784E-2,5.721269329E-2
1.327528500E0,1.398854982E-2,3.442310215E-2,-2.409286737E-2,4.428426071E-2
1.337526500E0,2.121490438E-2,1.957635010E-2,-3.037687004E-2,4.190536820E-2
1.347525500E0,2.288384590E-2,9.575135401E-3,-3.262278557E-2,4.098292034E-2
1.357523500E0,1.296174221E-2,-7.745748331E-3,-3.366943717E-2,3.690033032E-2
1.367522500E0,6.413993575E-3,-2.945099085E-2,1.805620193E-3,3.019537116E-2
1.377520500E0,9.258992895E-3,-4.328228254E-2,-2.834730148E-3,4.435223361E-2
1.387519500E0,1.168997280E-2,-2.553439333E-2,-1.660667717E-2,3.262579399E-2
1.397517500E0,-1.113441423E-2,-2.343707016E-2,-1.884499133E-2,3.206875638E-2
1.407516500E0,1.211864680E-2,-1.572230408E-2,-1.884616077E-2,2.737207010E-2
1.417514500E0,2.114207000E-2,-2.564398065E-3,-1.809420884E-2,2.794572695E-2
1.427513500E0,2.299903605E-2,7.502379678E-3,-2.917292833E-2,3.789856340E-2
1.437511500E0,2.956593432E-2,2.547889960E-2,-3.814840436E-2,5.457673086E-2
1.447510500E0,2.884022176E-2,3.336380138E-2,-3.155859232E-2,5.422957111E-2
1.457508500E0,2.728153680E-2,2.956644823E-2,-1.749077618E-2,4.386780553E-2
1.467507500E0,3.678026553E-2,3.374592149E-2,-2.602478743E-2,5.629267013E-2
1.477505500E0,2.771890853E-2,2.190337747E-2,-3.620654404E-2,5.058665502E-2
1.487504500E0,1.326411635E-2,6.483002140E-3,-3.096977770E-2,3.430879232E-2
1.497502500E0,1.478932600E-2,-6.926456345E-3,-1.510335803E-2,2.224435625E-2
1.507501500E0,1.118477337E-2,-4.535616660E-2,-8.067403436E-3,4.740637090E-2
1.517499500E0,2.485249378E-3,-5.734071573E-2,-1.585063219E-2,5.954306581E-2
1.527498500E0,1.135989748E-2,-3.602064141E-2,-2.004308581E-2,4.275814738E-2
1.537496500E0,9.376302660E-3,-3.589776766E-2,-1.225751817E-2,3.907443571E-2
1.547495500E0,9.790870249E-3,-4.661393923E-2,-1.927242279E-3,4.767006118E-2
1.557493500E0,1.230097029E-2,-4.526898370E-2,3.917049766E-3,4.707375101E-2
1.567492500E0,2.012392357E-3,-1.395251635E-2,-1.703586280E-2,2.211205683E-2
1.577490500E0,6.974193379E-3,2.208423459E-2,-2.182122409E-2,3.182009761E-2
1.587489500E0,1.597375263E-2,4.276167478E-2,-1.149328709E-2,4.707246808E-2
1.597487500E0,1.960560445E-2,5.905420116E-2,-9.548503160E-3,6.295198419E-2
1.607486500E0,1.580432955E-2,5.669956396E-2,-2.346780002E-2,6.336682905E-2
1.617484500E0,2.167471480E-2,6.997414134E-2,-3.170126438E-2,7.981944551E-2
1.627483500E0,1.317187652E-2,7.528937458E-2,-1.957823217E-2,7.890054138E-2
1.637481625E0,2.112982739E-2,7.269898038E-2,-3.814080298E-2,8.477223724E-2
1.647480625E0,2.455571104E-2,3.981246712E-2,-1.718438208E-2,4.983290549E-2
1.657478625E0,3.411985550E-2,1.046990672E-2,-1.972909033E-2,4.078014825E-2
1.667477625E0,1.797554690E-2,-1.756675572E-2,-1.987936378E-2,3.204528510E-2
1.677475625E0,4.035748243E-3,-1.754080185E-2,-2.751758158E-2,3.288136691E-2
1.687474625E0,1.825683452E-3,-3.703109738E-2,-4.383014381E-2,5.740833389E-2
1.697472625E0,6.596682519E-3,-1.730185630E-2,-2.077281833E-2,2.782769183E-2
1.707471625E0,1.719859812E-2,-4.378189514E-2,1.686336994E-3,4.706899035E-2
1.717469625E0,9.445226714E-3,-4.392919473E-2,-1.642190516E-2,4.783999818E-2
1.727468625E0,3.757895865E-3,-4.212353799E-2,-2.674516439E-2,5.003816596E-2
1.737466625E0,2.585682616E-2,-4.237962320E-2,-1.910928547E-2,5.319560802E-2
1.747465625E0,2.434893887E-2,-2.051182694E-2,-1.536706746E-2,3.535184056E-2
1.757463625E0,2.151278347E-2,-9.695187189E-3,-2.105523884E-2,3.162466743E-2
1.767462625E0,2.134014443E-2,-7.806665583E-3,-1.462271690E-2,2.702165134E-2
1.777460625E0,1.180183735E-2,-1.309988953E-2,-1.746738732E-2,2.481934911E-2
1.787459625E0,2.797381058E-3,7.269681052E-3,-1.641898155E-2,1.817296230E-2
1.797457625E0,8.109503388E-3,1.771488899E-2,-2.540264368E-2,3.201367900E-2
1.807456625E0,8.582616225E-3,1.305716374E-2,-2.525880218E-2,2.970114330E-2
1.817454625E0,1.145845961E-2,2.225256131E-3,-1.268611908E-2,1.723907418E-2
1.827453625E0,2.142017819E-2,-5.576516977E-3,-2.121603727E-2,3.066010132E-2
1.837451625E0,1.666211609E-2,-7.155702602E-3,-2.106225550E-2,2.779296312E-2
1.847450625E0,2.398326863E-2,2.009787834E-2,-3.094112635E-2,4.400539952E-2
1.857448625E0,1.182920963E-2,3.514201275E-2,-2.285735071E-2,4.355857828E-2
1.867447625E0,1.469313931E-2,3.594076982E-2,-2.800231576E-3,3.892901970E-2
1.877445625E0,8.213949278E-3,3.224082077E-2,-3.552183509E-3,3.345978922E-2
1.887444625E0,-1.001865584E-2,2.829850464E-2,-1.313343108E-2,3.276684058E-2
1.897442625E0,-1.523674764E-3,3.473324670E-2,-2.495767057E-2,4.279725845E-2
1.907441625E0,1.396592841E-2,3.135745039E-2,-3.438572109E-2,4.858718623E-2
1.917439625E0,1.213936787E-2,2.961065181E-2,-3.228949428E-2,4.546170249E-2
1.927438625E0,2.873544697E-2,5.289709907E-3,-1.821349204E-2,3.443019366E-2
1.937436625E0,4.179787092E-2,-2.543677452E-2,-1.117929161E-2,5.019031851E-2
1.947435625E0,3.651293814E-2,-2.480260744E-2,-2.105757773E-2,4.890588479E-2
1.957433625E0,1.927600421E-2,-2.930633164E-2,-2.135578573E-2,4.106695748E-2
1.967432625E0,1.541673224E-2,-3.200608247E-2,-2.854201376E-2,4.557095016E-2
1.977430625E0,1.805163380E-2,-4.906539809E-2,-1.642015100E-2,5.479868732E-2
1.987429625E0,6.304577552E-3,-5.737933476E-2,-1.851754725E-2,6.062206951E-2
1.997427625E0,-8.762089200E-3,-6.476022940E-2,-1.058053672E-2,6.620127851E-2
2.007426625E0,-7.224600390E-4,-4.532571539E-2,-1.491975546E-2,4.772359508E-2
2.017424625E0,1.085871801E-2,-2.830976510E-2,-2.583884597E-2,3.983717507E-2
2.027423625E0,6.384830587E-3,-2.132138309E-2,-2.299008250E-2,3.199861453E-2
2.037421625E0,7.101589590E-3,2.205450973E-3,-1.999455392E-2,2.133257545E-2
2.047420625E0,9.639719725E-3,2.204184685E-2,-1.655171335E-2,2.920147982E-2
2.057418625E0,1.508497585E-2,4.489703226E-2,-1.700253367E-2,5.032281941E-2
2.067417625E0,1.389411729E-2,6.004222529E-2,-1.999163032E-2,6.479028165E-2
2.077415625E0,1.302353997E-2,6.361740937E-2,-2.373034000E-2,6.913693951E-2
2.087414625E0,6.325042807E-3,5.811886593E-2,-1.893679261E-2,6.145250896E-2
2.097412625E0,4.739497192E-3,5.150672940E-2,-1.968289733E-2,5.534277238E-2
2.107411625E0,7.889099903E-3,6.330565684E-2,-1.758257747E-2,6.617394590E-2
2.117409625E0,2.155448142E-2,4.261641716E-2,-3.045346856E-2,5.664069587E-2
2.127408625E0,3.073683925E-2,3.246910430E-2,-1.907887995E-2,4.861069513E-2
2.137406625E0,2.643405598E-2,5.713964232E-3,-1.653592587E-2,3.169929884E-2
2.147405625E0,2.425936684E-2,3.686566686E-3,-1.713701963E-2,2.992966915E-2
2.157403625E0,2.763854586E-2,-3.013223258E-3,-2.552251160E-2,3.774079133E-2
2.167402625E0,2.096884623E-2,-2.198489131E-2,-2.911270201E-2,4.207822925E-2
2.177400625E0,1.021779008E-2,-3.483598410E-2,-1.414499938E-2,3.896190486E-2
2.187399625E0,3.494296074E-3,-6.298527511E-2,-4.864298701E-3,6.326939535E-2
2.197397625E0,-5.737836175E-3,-6.127043294E-2,-5.908611417E-3,6.182152057E-2
2.207396625E0,2.812766545E-3,-4.876235244E-2,-2.625224411E-2,5.545141109E-2
2.217394625E0,7.679623403E-3,-4.196758635E-2,-2.534709513E-2,4.962590202E-2
2.227393625E0,9.884279519E-3,-4.900659246E-2,-2.040093541E-2,5.399577069E-2
2.237391625E0,1.879485145E-2,-3.365647280E-2,-1.575298369E-2,4.164325993E-2
2.247390625E0,2.805256527E-2,-2.064982580E-2,-1.096235991E-2,3.651759930E-2
2.257388625E0,2.615159892E-2,3.611226683E-5,-1.710076690E-2,3.124649834E-2
2.267386625E0,1.749187253E-2,2.119982267E-2,-3.611649692E-2,4.538501334E-2
2.277385625E0,5.801899731E-3,2.600189649E-2,-2.968455970E-2,3.988651083E-2
2.287383625E0,-2.039983906E-3,3.449449757E-2,-1.636518717E-2,3.823416336E-2
2.297382625E0,-1.395536687E-2,3.876239855E-2,-1.546413124E-2,4.400471748E-2
2.307381625E0,-8.746447898E-3,4.411847549E-2,-2.983366370E-2,5.397210132E-2
2.317379625E0,-8.997329995E-3,4.070403046E-2,-3.252513707E-2,5.287394996E-2
2.327377625E0,6.490153559E-3,3.733325225E-2,-1.456015170E-2,4.059423400E-2
2.337376625E0,1.993140399E-2,2.485958809E-2,-9.015821815E-3,3.311412128E-2
2.347374625E0,2.936325520E-2,2.601162662E-2,-2.697379053E-2,4.760662613E-2
2.357373625E0,2.482866637E-2,2.758569022E-2,-3.700176537E-2,5.240766756E-2
2.367371625E0,3.232640482E-2,1.374899214E-2,-2.054185331E-2,4.069396726E-2
2.377370625E0,2.888078682E-2,1.552945446E-2,-1.979340971E-2,3.830199565E-2
2.387368625E0,1.757578008E-2,1.678630889E-2,-1.605411530E-2,2.912769867E-2
2.397367625E0,9.431522302E-3,1.244325635E-2,-2.414022982E-2,2.874959021E-2
2.407365625E0,1.217002921E-2,3.499619096E-3,-2.773451328E-2,3.048868924E-2
2.417364625E0,7.964638621E-3,-1.297347090E-2,-1.561381996E-2,2.180682896E-2
2.427362625E0,5.724826120E-3,-2.970058473E-2,-6.937136650E-3,3.103259951E-2
2.437361625E0,1.724848218E-2,-5.284514336E-2,-1.742002487E-2,5.825441254E-2
2.447359625E0,1.727340594E-2,-4.328780542E-2,-2.595345140E-2,5.334591165E-2
2.457358625E0,2.151855759E-2,-4.249855922E-2,-1.772232592E-2,5.082574832E-2
2.467356625E0,1.625120301E-2,-4.919156548E-2,-1.727209032E-2,5.460986007E-2
2.477355625E0,1.159199540E-2,-5.786565865E-2,-7.541154027E-3,5.949519151E-2
2.487353625E0,9.247371554E-3,-4.079156511E-2,-1.727209032E-2,4.525252223E-2
2.497352625E0,-4.755796306E-3,-1.318471755E-2,-2.715388477E-2,3.055794223E-2
2.507350625E0,-9.511702247E-3,8.926146997E-3,-1.553020477E-3,1.313622672E-2
2.517349625E0,-3.773266733E-2,-1.361749031E-2,-3.372790933E-2,5.240956109E-2
2.527347625E0,7.264010623E-2,7.154115859E-2,-6.201615393E-2,1.193345120E-1
2.537346625E0,5.498283058E-2,1.161934666E-1,2.938225865E-3,1.285794171E-1
2.547344625E0,5.111613996E-2,8.426441663E-2,-6.348322034E-3,9.876058357E-2
2.557343625E0,-2.961044624E-2,2.061653778E-2,-3.089610279E-2,4.750146655E-2
2.567341625E0,-1.611134492E-2,-7.728976644E-2,-8.538396657E-2,1.162914665E-1
2.577340625E0,5.192926839E-2,1.568783292E-2,1.145761907E-2,5.544397219E-2
2.587338625E0,3.413695861E-2,7.763267823E-2,4.961713314E-2,9.825489592E-2
2.597337625E0,-5.303702340E-2,1.189364960E-1,-5.037376285E-2,1.396292659E-1
2.607335625E0,-3.796542305E-2,3.530643828E-2,-6.922810972E-2,8.648958959E-2
2.617334625E0,1.932007760E-2,-9.890160539E-2,-3.363903165E-3,1.008271233E-1
2.627332625E0,-5.492216572E-3,-5.702573353E-2,2.478634715E-2,6.242164474E-2
2.637331500E0,1.805550758E-2,-6.968034160E-2,-5.305295706E-2,8.942017452E-2
2.647329500E0,6.176954761E-2,3.003954965E-2,-4.796938777E-2,8.377895749E-2
2.657328500E0,6.917800639E-2,3.721660486E-2,-2.163469791E-4,7.855392448E-2
2.667326500E0,2.016430590E-2,-7.625488692E-3,-1.563662410E-2,2.663177282E-2
2.677325500E0,-8.652198091E-3,-5.942161187E-2,-6.713656068E-2,9.007278317E-2
2.687323500E0,4.491392523E-5,-6.006599788E-2,-1.699083924E-2,6.242287030E-2
2.697322500E0,-4.179078117E-3,-2.110181329E-2,2.791636169E-2,3.524307688E-2
2.707320500E0,-1.733333990E-3,8.389104222E-3,-2.193173647E-2,2.354533034E-2
2.717319500E0,-2.560689423E-2,1.237197171E-2,-5.231153011E-2,5.954221107E-2
2.727317500E0,-1.374081060E-2,-2.903243984E-2,-2.356252491E-2,3.983572542E-2
2.737316500E0,2.925997876E-2,-2.491232724E-2,1.438999772E-3,3.845570342E-2
2.747314500E0,6.445813391E-2,-5.704622391E-3,-2.460742235E-2,6.923091058E-2
2.757313500E0,5.285488263E-2,2.043743483E-2,-1.113777637E-2,5.775272654E-2
2.767311500E0,2.172470849E-2,3.015552323E-2,-1.832809746E-2,4.143956680E-2
2.777310500E0,1.371753138E-2,-5.161170519E-3,-3.270523131E-2,3.583909183E-2
2.787308500E0,-1.184316985E-3,1.016840167E-2,-4.034578800E-2,4.162429109E-2
2.797307500E0,-5.802813359E-3,3.720150260E-2,-8.318248987E-3,3.855927521E-2
2.807305500E0,-1.216388963E-2,6.289415448E-2,-8.475539088E-3,6.461787401E-2
2.817304500E0,5.403338894E-3,5.293133497E-2,-2.897997022E-2,6.058680522E-2
2.827302500E0,1.246513087E-2,3.388518572E-2,-1.115824163E-2,3.779009997E-2
2.837301500E0,1.348335039E-2,1.084206486E-2,-3.817647099E-3,1.771794394E-2
2.847299500E0,1.190050911E-2,-2.907811208E-3,-2.716616392E-2,2.980063666E-2
2.857298500E0,3.801293168E-2,3.478259628E-3,-3.210823059E-2,4.988005350E-2
2.867296500E0,4.157830797E-2,9.391021198E-3,-1.725513339E-3,4.266057160E-2
2.877295500E0,1.822584428E-2,3.720732926E-3,-3.975521922E-3,1.902183029E-2
2.887293500E0,8.190889321E-3,-5.814009863E-3,-2.672820747E-2,2.855329146E-2
2.897292500E0,-7.054154053E-3,-1.332464873E-2,-3.062069893E-2,3.413113763E-2
2.907290500E0,-1.477003019E-2,-9.186477143E-3,-3.379690647E-3,1.771912704E-2
2.917289500E0,-1.165393934E-2,-7.906581023E-3,3.057509065E-3,1.441099189E-2
2.927287500E0,-9.397169910E-3,1.893651624E-3,-2.298832834E-2,2.490694599E-2
2.937286500E0,5.362262204E-3,2.942685509E-3,-2.373501778E-2,2.451049414E-2
2.947284500E0,2.896016277E-2,-7.850323271E-3,-1.354975283E-2,3.292285536E-2
2.957283500E0,3.528177034E-2,-1.025357801E-2,-3.150830626E-2,4.840157584E-2
2.967281500E0,2.789403263E-2,-6.724246609E-3,-1.833394468E-2,3.405034620E-2
2.977280500E0,3.928291038E-2,-1.458431486E-3,3.370335102E-3,3.945419152E-2
2.987278500E0,3.892323352E-2,-3.592175266E-3,-1.938527405E-2,4.363153311E-2
2.997277500E0,1.041060202E-2,4.747539398E-3,-3.061426699E-2,3.268261171E-2
3.007275500E0,-3.648333661E-3,-9.816936040E-3,-9.508742094E-3,1.414562646E-2
