"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.947862917E-1,-2.274247302E-1,-1.651161424E-1,8.389117241E-2,2.932969096E-1
4.047842917E-1,1.444716704E-1,-1.357489220E-1,1.479620379E-1,2.473713768E-1
4.147832917E-1,9.273522313E-2,-1.384053669E-1,-5.664724052E-2,1.759681138E-1
4.247812917E-1,-1.697968020E-1,3.756013792E-3,-3.100620586E-1,3.535301144E-1
4.347802917E-1,4.966514883E-2,-1.551734090E-2,3.243801355E-2,6.131590006E-2
4.447782917E-1,2.162801564E-1,-8.198028406E-2,2.560805637E-1,3.450726418E-1
4.547762917E-1,-5.483665933E-2,-4.622297063E-3,1.565539366E-1,1.659444482E-1
4.647752917E-1,-1.064475834E-1,1.425441541E-3,-2.980366749E-1,3.164790348E-1
4.747732917E-1,-4.377853756E-2,1.004987449E-1,-3.191445386E-1,3.374459877E-1
4.847712917E-1,-1.063457093E-2,2.191023699E-1,2.113511181E-1,3.046116178E-1
4.947702917E-1,3.401516065E-2,1.503728449E-2,1.149469042E-1,1.208136659E-1
5.047682917E-1,4.504546017E-2,4.516882729E-3,-6.782477796E-2,8.154566952E-2
5.147672917E-1,-4.852260746E-2,8.874693783E-2,-4.762089372E-2,1.117954021E-1
5.247652917E-1,-5.645417734E-2,6.264365153E-2,-6.768386006E-2,1.081314299E-1
5.347628334E-1,1.571143991E-2,4.594966812E-2,-7.876433372E-2,9.253130071E-2
5.447618334E-1,4.821852027E-2,9.223178700E-3,-5.573565960E-3,4.940806978E-2
5.547598334E-1,8.304180952E-2,4.249116797E-3,7.944553435E-2,1.150025654E-1
5.647588334E-1,-2.295694295E-2,5.622322602E-2,7.525600433E-2,9.670335342E-2
5.747568333E-1,-1.371867524E-1,-1.081513250E-1,-7.817434967E-2,1.913848036E-1
5.847548333E-1,-3.493929938E-2,-2.333247352E-2,-2.160394156E-1,2.200867739E-1
5.947538333E-1,4.181436189E-2,6.358775759E-2,-3.488448858E-3,7.618407348E-2
6.047518333E-1,-2.619646830E-4,2.293181134E-2,1.969383162E-1,1.982691025E-1
6.147498333E-1,6.586468621E-2,-1.710295960E-2,5.892414629E-2,9.001512724E-2
6.247488333E-1,5.040802388E-3,-1.265499362E-1,-2.046771061E-1,2.406927789E-1
6.347468334E-1,-6.440485573E-2,-1.227330565E-3,-1.527409673E-1,1.657687994E-1
6.447458334E-1,6.561167079E-2,4.694267152E-2,5.951296091E-2,1.002511759E-1
6.547438334E-1,8.150289545E-2,-2.032477543E-2,8.794738591E-2,1.216164510E-1
6.647418333E-1,-3.449100523E-2,-9.940549834E-2,1.520159125E-2,1.063116688E-1
6.747408333E-1,-6.030847003E-2,-1.997713288E-1,-9.810341477E-2,2.305861560E-1
6.847388333E-1,-2.362213911E-2,-2.385850366E-2,-3.253273845E-2,4.675053715E-2
6.947368333E-1,-5.010812110E-2,1.011225149E-1,7.736451030E-3,1.131213486E-1
7.047358333E-1,-1.306536126E-2,-5.094879996E-2,1.133131921E-2,5.380411395E-2
7.147338333E-1,1.926566652E-2,-7.652073881E-2,2.806078792E-3,7.895861860E-2
7.247328333E-1,6.030714299E-3,-5.809676528E-2,3.350746930E-2,6.733761319E-2
7.347308334E-1,1.313450573E-2,6.380200323E-2,-9.117621839E-2,1.120549582E-1
7.447288333E-1,-4.368245251E-3,1.195678491E-1,-1.031501466E-1,1.579731143E-1
7.547278334E-1,3.362561731E-2,4.776124517E-2,-3.085634172E-2,6.606006739E-2
7.647258333E-1,8.868218905E-2,4.504802747E-2,3.859688580E-2,1.066938378E-1
7.747238333E-1,5.658995265E-3,5.611465054E-2,1.854152083E-2,5.936889949E-2
7.847228333E-1,-7.708431903E-2,7.805437211E-2,-7.306973040E-2,1.318091907E-1
7.947208333E-1,-4.649610413E-2,9.410936449E-2,-7.292822778E-2,1.278162219E-1
8.047198333E-1,3.042671469E-3,3.339545857E-2,-7.523027658E-3,3.436728747E-2
8.147178333E-1,9.333124055E-3,3.297752883E-2,2.420513391E-2,4.195846899E-2
8.247158334E-1,1.452790978E-2,-1.147424709E-3,2.048279643E-3,1.471639207E-2
8.347148334E-1,1.691633978E-2,-4.443430737E-2,-2.519974530E-2,5.381075530E-2
8.447128334E-1,4.396372414E-3,-9.375992026E-3,-3.343554854E-2,3.500247453E-2
8.547118334E-1,-4.455678826E-3,-3.198143737E-2,-5.094912887E-2,6.031980722E-2
8.647098333E-1,7.032800296E-3,-5.581434119E-2,9.525699019E-3,5.705646243E-2
8.747078333E-1,1.006145701E-2,-9.777330291E-3,3.557270586E-2,3.823933194E-2
8.847068333E-1,-7.864022543E-3,-4.392176237E-2,1.042500079E-2,4.582188016E-2
8.947048333E-1,-4.901859753E-2,-8.544908993E-2,-5.768219769E-2,1.141560590E-1
9.047028333E-1,-5.849223349E-2,-2.872102993E-2,-5.827802896E-2,8.742177989E-2
9.147018333E-1,-1.373663304E-2,-3.089944666E-2,-6.187523603E-3,3.437668308E-2
9.246998334E-1,5.728965766E-2,-2.106497811E-2,5.563684165E-2,8.259113952E-2
9.346988334E-1,4.696407324E-2,-2.325329857E-2,-6.781600714E-3,5.284250352E-2
9.446968334E-1,-2.237878123E-2,-4.870708711E-2,-7.877661288E-2,9.528349763E-2
9.546948333E-1,-1.460977765E-2,2.383264801E-2,-1.694873929E-2,3.269098465E-2
9.646938333E-1,1.552046779E-2,3.373256883E-2,9.099436998E-3,3.823049664E-2
9.746918333E-1,2.041658128E-2,1.489870548E-2,1.957706273E-2,3.196982329E-2
9.846898333E-1,-1.244764519E-2,2.078151606E-2,-4.762907982E-2,5.343542388E-2
9.946888333E-1,-5.222099420E-2,2.264252035E-2,-5.720506489E-2,8.069780302E-2
1.004686833E0,-2.725018339E-2,4.398017971E-2,-1.080039203E-2,5.285335533E-2
1.014685833E0,1.729657211E-2,4.075704826E-2,2.078041971E-2,4.890944932E-2
1.024683833E0,1.206658031E-2,2.870827569E-2,-1.260425806E-2,3.359515999E-2
1.034681833E0,-3.463958789E-3,3.116730396E-2,-5.452060819E-2,6.289591850E-2
1.044680833E0,1.487063428E-3,1.955955762E-2,-3.356535673E-2,3.887699609E-2
1.054678833E0,1.224561475E-2,2.919039689E-3,1.732413054E-2,2.141498009E-2
1.064676833E0,1.584175402E-2,-8.080979940E-3,2.255914271E-2,2.872591734E-2
1.074675833E0,-5.470211855E-3,7.513306662E-4,-3.686961830E-2,3.728077881E-2
1.084673833E0,-2.568138913E-2,1.692125738E-2,-6.276869059E-2,6.989829194E-2
1.094672833E0,-1.627172651E-2,5.187138095E-3,-2.205745161E-2,2.789635561E-2
1.104670833E0,2.005345006E-3,-3.231677519E-2,3.407464921E-2,4.700507511E-2
1.114668833E0,3.217305646E-3,-4.408890137E-2,5.934923887E-3,4.460275330E-2
1.124667833E0,-1.316185974E-2,-4.372072779E-3,-5.439021528E-2,5.613060743E-2
1.134665833E0,-3.029123231E-3,2.930759702E-2,-5.154612958E-2,5.937267305E-2
1.144664833E0,2.455408021E-2,-2.029738488E-2,1.292234659E-3,3.188348410E-2
1.154662833E0,3.062269749E-2,-4.953026544E-2,3.751515090E-2,6.927036411E-2
1.164660833E0,-3.142733089E-3,-6.557252185E-2,9.224567413E-3,6.629272236E-2
1.174659833E0,-4.483983461E-2,-2.081137341E-2,-4.690636396E-2,6.814639397E-2
1.184657833E0,-3.147679297E-2,2.129144808E-2,-5.020010054E-2,6.296161014E-2
1.194655833E0,-1.616669932E-2,-3.667371830E-2,2.455830574E-4,4.007972170E-2
1.204654833E0,-3.959621093E-3,-5.032148508E-2,3.692224324E-2,6.253944760E-2
1.214652833E0,-1.735369666E-4,-2.374546967E-2,3.248713017E-3,2.396730234E-2
1.224651833E0,-2.269470675E-2,1.464784166E-2,-2.384143710E-2,3.602808769E-2
1.234649833E0,7.520123180E-4,5.385026146E-2,-5.452704012E-2,7.663950865E-2
1.244647833E0,3.896863624E-2,5.174670735E-2,-3.806128085E-2,7.513279864E-2
1.254646833E0,3.058623690E-2,4.880597815E-4,2.655220628E-3,3.070515082E-2
1.264644833E0,3.025912973E-3,3.059818715E-2,3.555691838E-3,3.095235291E-2
1.274643833E0,-1.110193249E-2,6.850791547E-2,-4.015458405E-2,8.018090800E-2
1.284641833E0,-2.705421030E-2,6.070076795E-2,-4.419793367E-2,7.981209724E-2
1.294639833E0,1.740552446E-2,1.199828552E-2,-4.719638586E-2,5.171469787E-2
1.304638833E0,1.856087832E-2,2.710586451E-2,2.165574789E-2,3.934724274E-2
1.314636833E0,7.557150787E-4,-1.100663429E-2,1.551500201E-2,1.903765719E-2
1.324634833E0,-8.897163308E-3,8.997494448E-3,-4.735601485E-2,4.901741082E-2
1.334633833E0,-4.423252475E-3,-4.041880511E-2,-5.903407395E-2,7.168170517E-2
1.344631833E0,1.503588779E-2,-5.497815281E-2,-1.053434372E-2,5.796246722E-2
1.354630833E0,9.289139175E-3,-3.101783451E-2,3.527332842E-2,4.788112219E-2
1.364628833E0,-1.967255050E-2,-3.518052215E-2,-2.444136143E-3,4.038133459E-2
1.374626833E0,-2.066076420E-2,-3.446476813E-3,-4.150996864E-2,4.649540705E-2
1.384625833E0,-3.086895891E-3,-4.164862074E-4,-2.938342810E-2,2.954806650E-2
1.394623833E0,-1.471053477E-2,-1.485616699E-2,8.935714960E-3,2.273659017E-2
1.404621833E0,1.621536940E-2,-2.714507740E-2,-6.305695832E-2,7.054057998E-2
1.414620833E0,-5.012666317E-2,2.009430377E-2,1.658153415E-2,5.649257189E-2
1.424618833E0,1.294273602E-1,-2.823434059E-2,-6.305052638E-2,1.467105600E-1
1.434617833E0,-2.636130382E-2,1.460280165E-1,1.927476168E-2,1.496349437E-1
1.444615833E0,-6.851094872E-2,-3.193495201E-2,3.155157566E-2,8.190905433E-2
1.454613833E0,-7.209057303E-3,-5.294460084E-2,-1.449279177E-1,1.544642438E-1
1.464612833E0,1.234099631E-2,-3.058250930E-2,1.718438208E-2,3.718727004E-2
1.474610833E0,5.324632174E-2,1.845883755E-2,1.823044896E-2,5.923047131E-2
1.484609833E0,-5.774326455E-2,8.540784879E-2,2.421448946E-2,1.059014954E-1
1.494607833E0,-2.244989799E-2,-4.356044099E-2,-5.931240141E-2,7.693809785E-2
1.504605833E0,-3.335517674E-2,-5.396910612E-2,5.489833832E-2,8.389910476E-2
1.514604833E0,2.832340156E-3,-2.321768537E-2,-7.210201621E-3,2.447590800E-2
1.524602833E0,-4.602214619E-2,2.673091181E-2,-5.541172385E-2,7.683123535E-2
1.534601458E0,2.158222829E-2,3.049392398E-2,-4.538550317E-2,5.878363613E-2
1.544600458E0,2.635174043E-2,3.644858222E-2,4.158130467E-2,6.125290416E-2
1.554598458E0,1.140245996E-2,2.198077999E-3,-1.694756985E-2,2.054428786E-2
1.564597458E0,3.093698990E-3,-3.812092245E-3,-5.811138332E-2,5.831840097E-2
1.574595458E0,2.811368466E-2,9.687082171E-3,-3.087095976E-2,4.286297916E-2
1.584593458E0,1.514229712E-3,3.506054459E-2,5.199928880E-3,3.547638565E-2
1.594592458E0,1.349728092E-2,3.448870517E-3,-2.967988193E-2,3.278668467E-2
1.604590458E0,1.922194031E-2,-1.937723413E-2,-3.043183386E-2,4.087856044E-2
1.614588458E0,-2.206192153E-2,-4.862065796E-2,6.392176151E-3,5.377319665E-2
1.624587458E0,-5.599240033E-3,-2.963622881E-2,-5.732025504E-3,3.070038540E-2
1.634585458E0,1.269212161E-2,1.380366817E-2,-3.806245029E-2,4.243090063E-2
1.644584458E0,-6.803549471E-3,2.366733626E-3,-4.683619738E-3,8.592206196E-3
1.654582458E0,-1.660931413E-2,-5.517699469E-2,2.405544519E-2,6.244224934E-2
1.664580458E0,-2.079369928E-2,-3.622086972E-2,6.695061922E-3,4.229838280E-2
1.674579458E0,-3.931664607E-2,-1.046284324E-2,-3.611123443E-2,5.439936579E-2
1.684577458E0,-3.099953912E-2,3.478115732E-2,-3.521134794E-2,5.839982323E-2
1.694576458E0,1.066378874E-2,4.381481314E-2,4.305889606E-3,4.529895061E-2
1.704574458E0,5.703242242E-3,5.178531725E-3,-9.332156181E-4,7.759835971E-3
1.714572458E0,8.776754919E-4,6.807255372E-3,-2.787426174E-2,2.870685471E-2
1.724571458E0,1.757858834E-2,9.387905728E-3,-3.385947168E-2,3.928871803E-2
1.734569458E0,2.743243150E-2,1.970049379E-2,-1.994075954E-2,3.922093376E-2
1.744567458E0,2.418691618E-2,3.670160221E-2,-1.979516387E-2,4.820646255E-2
1.754566458E0,2.469393373E-3,3.611624110E-3,-2.788127840E-2,2.822246299E-2
1.764564458E0,-4.783601986E-4,-1.380021466E-2,-4.479493439E-2,4.687494960E-2
1.774563458E0,-9.219384576E-4,-8.602770846E-3,-2.099384308E-2,2.270680700E-2
1.784561458E0,1.132008160E-2,3.448386295E-2,2.525821745E-2,4.421830616E-2
1.794559458E0,-1.669352317E-2,1.829219190E-2,4.898212552E-3,2.524421690E-2
1.804558458E0,-4.293030757E-2,-8.451419324E-4,-4.210463047E-2,6.013755466E-2
1.814556458E0,-2.373706430E-2,-3.782260481E-2,-3.970961094E-2,5.975659677E-2
1.824554458E0,6.768550117E-3,-3.759260824E-2,2.360988736E-2,4.490483544E-2
1.834553458E0,1.152990071E-2,-1.030008964E-2,1.911864102E-2,2.458765730E-2
1.844551458E0,-5.323982927E-3,-5.420040004E-3,-2.638556063E-2,2.745759344E-2
1.854550458E0,-1.788691248E-2,-2.009435859E-2,-3.237310946E-2,4.209207884E-2
1.864548458E0,-1.118558507E-3,-8.446869459E-3,-3.401676178E-2,3.506766115E-2
1.874546458E0,2.920301180E-2,-1.901589448E-2,1.044254243E-2,3.637948369E-2
1.884545458E0,1.856528428E-2,-4.954766091E-3,8.646277785E-3,2.107077614E-2
1.894543458E0,-3.305533791E-3,3.063644987E-2,-9.615161419E-3,3.227955922E-2
1.904542458E0,-1.561265508E-2,8.704055585E-3,-8.116753936E-2,8.311248419E-2
1.914540458E0,1.387024934E-3,2.299033832E-3,-1.994543731E-2,2.012535377E-2
1.924538458E0,9.473464654E-3,-2.227239160E-2,7.899588346E-3,2.545995790E-2
1.934537458E0,-3.018906592E-3,-2.159530230E-2,-7.367491722E-3,2.301631623E-2
1.944535458E0,-1.572853388E-2,2.683016829E-2,-3.955173612E-2,5.031485405E-2
1.954533458E0,-2.496849249E-2,2.975346548E-2,-4.449555695E-2,5.906393920E-2
1.964532458E0,1.097462535E-2,-6.301800124E-3,-1.426135898E-2,1.906676287E-2
1.974530458E0,1.464879069E-2,-2.158309624E-2,1.747557342E-2,3.139765562E-2
1.984529458E0,-1.282663498E-2,-3.060761578E-2,-9.767189026E-3,3.459402680E-2
1.994527458E0,-1.444984260E-2,1.892970286E-2,-3.551306427E-2,4.275873402E-2
2.004525458E0,-1.182746346E-2,2.716609083E-2,-2.533949375E-2,3.898686095E-2
2.014524458E0,7.518358451E-3,-1.297411272E-2,-1.950397253E-2,2.460199706E-2
2.024522458E0,5.085236087E-4,-3.104074828E-2,-1.665813267E-2,3.523180430E-2
2.034520458E0,5.645087000E-3,-1.149155119E-2,-3.933421969E-3,1.339382561E-2
2.044519458E0,6.255121185E-3,2.777794713E-2,-2.863323033E-2,4.038072271E-2
2.054517458E0,1.225291920E-2,4.172971431E-2,-2.908522010E-2,5.232067578E-2
2.064516458E0,6.556227095E-3,1.944144387E-2,-2.893845499E-2,3.547376538E-2
2.074514458E0,-3.604657130E-4,-4.671484938E-2,-1.395730376E-3,4.673708540E-2
2.084512458E0,-3.993488977E-3,-3.523881158E-2,-8.879581690E-3,3.655911332E-2
2.094511458E0,-1.251163908E-2,1.172850961E-2,-2.040736735E-2,2.665632556E-2
2.104509458E0,-3.085442653E-3,3.507183703E-2,-3.119021773E-2,4.703597975E-2
2.114507458E0,-5.809332661E-3,-1.068226000E-2,-2.460449874E-2,2.744522514E-2
2.124506458E0,-1.312413834E-2,-6.381185213E-2,1.850819170E-2,6.772553905E-2
2.134504458E0,-1.687234062E-2,-4.526664024E-2,1.162543416E-2,4.968797960E-2
2.144503458E0,-3.700808139E-3,7.912488766E-3,-4.450842083E-2,4.535750196E-2
2.154501458E0,2.387807014E-3,3.136654783E-2,-3.642698407E-2,4.812989833E-2
2.164499458E0,4.165273777E-3,-8.889247868E-3,5.455452204E-4,9.831879418E-3
2.174498458E0,-5.305483114E-3,-2.657378616E-2,1.147574544E-2,2.942799679E-2
2.184496458E0,-9.088455196E-3,-1.914064117E-2,-1.411751747E-2,2.546111666E-2
2.194495458E0,1.158510436E-3,2.344675004E-2,-6.186938882E-2,6.617335950E-2
2.204493458E0,2.048509763E-4,4.454286458E-2,-5.019834638E-2,6.711171826E-2
2.214491458E0,6.981120388E-3,5.181976100E-2,1.686044633E-2,5.493904188E-2
2.224490458E0,1.016618155E-2,6.547383182E-3,2.090087235E-2,2.414675835E-2
2.234488458E0,-1.168032832E-2,-2.527458966E-4,-3.388461471E-2,3.584216880E-2
2.244486458E0,-5.326216175E-3,2.303591006E-2,-4.301679611E-2,4.908631661E-2
2.254485458E0,1.738813242E-2,2.315438926E-2,-1.188388109E-2,3.130015209E-2
2.264483458E0,-8.206185729E-3,1.248349478E-2,-8.744511008E-3,1.731027438E-2
2.274482458E0,-2.021697881E-2,-4.032689419E-2,-1.084073782E-2,4.639510991E-2
2.284480458E0,-2.547392604E-3,-4.228984103E-2,-2.176509082E-2,4.763023243E-2
2.294478458E0,1.064354961E-2,1.567707952E-2,-4.848511219E-3,1.955924415E-2
2.304477458E0,-4.790856759E-4,2.189634254E-2,1.955191970E-2,2.935910257E-2
2.314475458E0,3.585021849E-3,3.256259579E-3,-2.670014083E-2,2.713582740E-2
2.324473458E0,-1.000281811E-2,-2.451258782E-2,-2.101372361E-2,3.380088626E-2
2.334472458E0,5.323959516E-3,-2.807578968E-2,-1.487648606E-2,3.221652291E-2
2.344470458E0,3.406929307E-3,1.253708817E-2,-1.113543749E-2,1.711092385E-2
2.354469458E0,-1.476838909E-2,1.889478402E-2,-4.227186084E-2,4.860070368E-2
2.364467458E0,-1.695398351E-2,5.215497091E-3,-5.859202445E-2,6.121816965E-2
2.374465458E0,1.115232932E-2,-8.093167730E-3,-9.791162610E-3,1.690386578E-2
2.384464458E0,1.934649285E-2,-2.074745603E-2,1.865086377E-2,3.394994016E-2
2.394462458E0,7.828031332E-4,1.277636720E-2,7.424794436E-3,1.479783470E-2
2.404461458E0,-1.812844703E-2,2.608941743E-2,-3.224037766E-2,4.526301189E-2
2.414459458E0,-1.896913959E-2,3.877142519E-3,-5.694018602E-2,6.014187622E-2
2.424457458E0,1.510046412E-2,-2.839610746E-2,-5.895162821E-3,3.269733751E-2
2.434456458E0,1.453357542E-2,-3.298750564E-2,3.168138385E-2,4.799073270E-2
2.444454458E0,-1.250103415E-2,-2.527988870E-3,9.963655472E-4,1.279294051E-2
2.454452458E0,-3.220066456E-2,3.097666645E-2,-4.360794961E-2,6.243468533E-2
2.464451458E0,-1.030540924E-2,2.471981680E-2,-4.854533851E-2,5.544294990E-2
2.474449458E0,1.581928906E-2,-1.859703284E-2,-1.620906651E-2,2.930585904E-2
2.484448458E0,8.384151219E-3,-1.900341433E-2,2.930039763E-2,3.591569363E-2
2.494446458E0,-1.517058959E-2,2.294937126E-2,-7.972678542E-3,2.864234685E-2
2.504444458E0,-2.366163294E-2,2.384013975E-2,-7.294226110E-2,8.030441203E-2
2.514443458E0,1.773968427E-3,1.877703572E-2,-5.767751992E-2,6.068294932E-2
2.524441458E0,3.898895988E-2,-6.050625667E-3,9.981781840E-3,4.069871045E-2
2.534439458E0,2.090549759E-2,-2.243070496E-2,2.531844378E-4,3.066334060E-2
2.544438292E0,-1.144235692E-2,2.392004561E-3,-3.312447667E-2,3.512663053E-2
2.554436292E0,-1.857664981E-2,1.196484676E-2,-3.177961707E-2,3.870650510E-2
2.564435292E0,1.195492933E-2,-7.959211674E-3,1.002212763E-3,1.439700720E-2
2.574433292E0,-7.801432782E-3,-2.177808261E-2,5.643147826E-3,2.381160122E-2
2.584431292E0,-6.037509403E-3,-2.925067803E-2,-3.634629250E-3,3.008760899E-2
2.594430292E0,-1.526529621E-2,1.155460976E-2,-3.252396762E-2,3.774051861E-2
2.604428292E0,-2.962156737E-2,3.283821892E-2,-2.818065584E-2,5.243982493E-2
2.614426292E0,1.353604442E-3,1.294979196E-2,7.896664739E-3,1.522782554E-2
2.624425292E0,1.948939332E-2,-1.482073652E-2,-8.565586209E-3,2.593954414E-2
2.634423292E0,3.320742262E-3,-1.737631693E-2,-2.123708725E-3,1.781779611E-2
2.644422292E0,-1.369753550E-2,2.759721335E-2,3.485642195E-2,4.652095027E-2
2.654420292E0,-2.162424236E-1,1.506714184E-2,-1.857309580E-2,2.175609442E-1
2.664418292E0,-1.032166495E-1,-2.290920820E-2,8.391339183E-3,1.060609407E-1
2.674417292E0,4.324422539E-2,3.737613335E-3,3.461610138E-2,5.551853076E-2
2.684415292E0,1.884411607E-1,3.601484673E-2,-1.819068789E-2,1.927123280E-1
2.694414292E0,4.433895664E-2,-3.956695715E-2,1.352759188E-1,1.477533803E-1
2.704412292E0,7.237608160E-3,1.655122730E-1,8.858707130E-2,1.878679448E-1
2.714410292E0,1.288032795E-1,1.673606144E-1,3.039914793E-1,3.701495367E-1
2.724409292E0,-2.193164876E-1,-9.280585567E-2,8.464879614E-1,8.793489168E-1
2.734407292E0,-8.197840199E-2,-4.650983138E-2,1.157129479E0,1.160961780E0
2.744405292E0,1.202877418E-1,8.354921993E-3,1.381265534E0,1.386518453E0
2.754404292E0,2.200086700E-1,-2.608287951E-1,1.322191699E0,1.365513224E0
2.764402292E0,-5.544470946E-1,-6.025461078E-1,-5.757236944E0,5.815174169E0
2.774401292E0,9.082274690E-1,4.562466160E-1,-7.218364334E-1,1.246629835E0
2.784399292E0,-4.401153175E-1,3.338296015E-1,4.377979928E-1,7.048480531E-1
2.794397292E0,-1.388179794E-1,-4.008446863E-1,4.296832269E-1,6.038001072E-1
2.804396292E0,-1.529291471E-1,2.899673893E-1,-2.632527584E-1,4.204407517E-1
2.814394292E0,9.971771910E-3,-1.757359651E-1,1.063398027E-1,2.056470746E-1
2.824392292E0,3.641557104E-1,2.924833914E-2,-1.767221528E-1,4.058270149E-1
2.834391292E0,-3.059163096E-1,8.162698433E-2,-4.603571355E-2,3.199484958E-1
2.844389292E0,-1.538736026E-2,-4.455143441E-2,3.600130677E-2,5.931016146E-2
2.854388292E0,1.917917249E-1,-4.045633692E-3,-8.971909225E-2,2.117780640E-1
2.864386292E0,-1.190737137E-1,-7.255970702E-2,9.336658537E-2,1.678117387E-1
2.874384292E0,1.034824603E-1,2.637257616E-1,-1.708521330E-1,3.308328102E-1
2.884383292E0,-4.830228392E-3,-2.282711877E-1,8.873559058E-2,2.449593258E-1
2.894381292E0,-1.255763839E-1,-3.368325122E-2,2.137274265E-2,1.317603269E-1
2.904380292E0,7.603255112E-2,1.725949139E-1,-1.724911076E-1,2.555839106E-1
2.914378292E0,-8.140974199E-2,-2.401803946E-1,1.855853623E-1,3.142548245E-1
2.924376292E0,3.597957158E-2,8.592304330E-2,-1.077641845E-3,9.315825381E-2
2.934375292E0,-3.317132520E-2,8.072475895E-2,-3.012134671E-2,9.232615584E-2
2.944373292E0,-3.418586052E-2,-1.027574513E-1,-7.361059785E-3,1.085447007E-1
2.954371292E0,2.111857607E-2,3.672879176E-2,-1.122811586E-1,1.200085704E-1
2.964370292E0,-1.462630289E-2,2.857775487E-2,2.527225077E-2,4.085711038E-2
2.974368292E0,3.700495850E-2,-1.491752621E-2,4.518552840E-2,6.027961113E-2
2.984367292E0,2.428070918E-2,2.490703734E-2,-5.958838999E-2,6.899775046E-2
2.994365292E0,-2.545271046E-2,6.303185184E-2,-1.082477492E-1,1.278218683E-1
3.004363292E0,4.362286687E-3,1.495154969E-2,-1.888592184E-2,2.447971460E-2
