"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.703189583E-1,1.715050478E-2,-1.067124166E-2,-8.672005534E-3,2.198224039E-2
3.803169583E-1,1.119098604E-2,-1.355433924E-2,-1.660609245E-2,2.418099641E-2
3.903159583E-1,-1.295450628E-3,-1.758250438E-2,-1.256040394E-2,2.164685658E-2
4.003139583E-1,-1.048844308E-2,-1.843285399E-2,-2.363619983E-2,3.175606220E-2
4.103129583E-1,-2.264878783E-2,-1.902831981E-2,-3.021724105E-2,4.228624128E-2
4.203109583E-1,-4.480728664E-2,-8.382897265E-3,-3.874774396E-2,5.982769897E-2
4.303099583E-1,-5.871565651E-2,-1.324156802E-2,-3.994349957E-2,7.223815197E-2
4.403079583E-1,-5.855262883E-2,-1.102178223E-2,-2.048981309E-2,6.300573360E-2
4.503059583E-1,-4.874461893E-2,-1.049059924E-2,-6.870478392E-3,5.033183903E-2
4.603049583E-1,-2.870975576E-2,-1.361752572E-2,-4.184852242E-3,3.204996210E-2
4.703029583E-1,1.850278303E-4,-1.869649032E-2,-1.032852173E-2,2.136050905E-2
4.803019583E-1,1.492224053E-2,-1.262399241E-2,-2.320701420E-2,3.034145605E-2
4.902999583E-1,3.400554243E-2,-1.184930943E-2,-3.024647713E-2,4.702799622E-2
5.002989583E-1,3.515514158E-2,-2.284159977E-2,-3.398284793E-2,5.396718089E-2
5.102969583E-1,2.698833548E-2,-1.695060309E-2,-3.218482912E-2,4.529411024E-2
5.202949583E-1,8.559446633E-3,-1.847776791E-2,-3.801801145E-2,4.312842715E-2
5.302939583E-1,-1.068838131E-2,-1.578238422E-2,-3.726664424E-2,4.185842710E-2
5.402919583E-1,-3.516668983E-2,-8.449518979E-3,-2.379173577E-2,4.329130554E-2
5.502909583E-1,-4.152758338E-2,-3.885200713E-3,-1.167162716E-2,4.331122079E-2
5.602889583E-1,-4.018791318E-2,-8.170826063E-3,-1.512265384E-2,4.370955758E-2
5.702869582E-1,-3.488204006E-2,-9.765928220E-3,-1.557405889E-2,3.942944817E-2
5.802859582E-1,-1.848151378E-2,-1.154466949E-2,-3.488682747E-2,4.113315544E-2
5.902839582E-1,6.415857375E-4,-3.634435561E-2,-2.949803352E-2,4.681300886E-2
6.002829582E-1,1.124108937E-2,-2.918570084E-2,-1.393157601E-2,3.423822475E-2
6.102809582E-1,4.289151952E-3,-2.906186778E-2,-6.150686145E-3,3.001366228E-2
6.202799582E-1,-6.848953329E-3,-3.120474441E-2,-1.438531995E-2,3.503686152E-2
6.302779582E-1,-2.976748053E-2,-8.427847736E-3,-2.486469984E-2,3.969111755E-2
6.402759582E-1,-3.096952189E-2,-3.664358687E-3,-1.722121954E-2,3.562455913E-2
6.502749582E-1,-3.039901637E-2,-1.576263160E-3,-2.349937499E-2,3.845523926E-2
6.602729582E-1,-3.486128245E-2,-3.333625551E-3,-2.334676266E-2,4.208911260E-2
6.702719582E-1,-2.101825520E-2,-3.088682033E-3,-1.466774046E-2,2.581568552E-2
6.802699582E-1,-8.382275999E-3,-1.160884269E-2,-2.096343756E-2,2.538687641E-2
6.902689582E-1,-1.084914319E-3,-1.967692221E-2,-1.947532117E-2,2.770643321E-2
7.002669582E-1,1.956112906E-2,-3.167493364E-2,-4.447801530E-2,5.800200890E-2
7.102649582E-1,2.667751942E-2,-2.768420896E-2,-6.093968153E-2,7.205380110E-2
7.202639582E-1,1.711209588E-2,-1.172141986E-2,-2.560437262E-2,3.295147047E-2
7.302619582E-1,-1.736038327E-3,-1.212639436E-3,-2.243576646E-3,3.085119064E-3
7.402609582E-1,-1.275317933E-2,3.224629797E-3,-1.211893916E-2,1.788604224E-2
7.502589582E-1,-3.056379821E-2,3.733904008E-3,-1.451220453E-2,3.403956346E-2
7.602579582E-1,-2.937005259E-2,-2.850243542E-3,-3.442138910E-2,4.533823889E-2
7.702559582E-1,-2.176344629E-2,2.236468624E-3,-5.014221311E-2,5.470732055E-2
7.802539582E-1,-2.112953503E-2,-9.351762626E-3,-2.364730954E-2,3.306218328E-2
7.902529582E-1,-1.727607373E-2,-1.554443909E-2,-2.424255610E-2,3.358264189E-2
8.002509582E-1,-1.027520243E-2,-8.969208542E-3,-8.975476027E-3,1.632745102E-2
8.102499582E-1,-3.023047037E-3,-9.850274306E-3,-6.432521939E-3,1.214677141E-2
8.202479582E-1,-3.362185545E-3,-9.787891824E-3,-1.945134759E-2,2.203320315E-2
8.302469582E-1,-1.011656016E-2,-1.140581639E-2,-5.239339113E-2,5.456651786E-2
8.402449582E-1,-1.808375694E-2,-1.172741326E-2,-4.731216073E-2,5.199033602E-2
8.502429582E-1,-2.578742702E-2,-8.091870379E-3,-2.037228405E-2,3.384523180E-2
8.602419582E-1,-2.402434532E-2,-1.574468795E-2,-6.305637360E-3,2.940791440E-2
8.702399582E-1,-2.535612177E-2,-1.104535382E-2,-2.869813442E-3,2.780590911E-2
8.802389582E-1,1.211104542E-4,-9.576588068E-3,-2.127977192E-2,2.333568940E-2
8.902365833E-1,1.128815945E-2,-5.734565388E-3,-5.167067528E-2,5.319930890E-2
9.002355833E-1,1.585604087E-2,-1.599153182E-2,-6.379078388E-2,6.764914804E-2
9.102335833E-1,2.066486411E-2,-2.159829900E-2,-3.534349501E-2,4.628915389E-2
9.202315833E-1,6.053768545E-3,-1.900608212E-2,-6.600921750E-3,2.101074580E-2
9.302305833E-1,-9.602553360E-3,-2.851135243E-2,7.613659501E-3,3.103343454E-2
9.402285833E-1,-1.475270782E-2,-2.085824249E-2,-1.213881969E-3,2.557698530E-2
9.502275833E-1,-3.044893697E-2,-2.205958949E-2,-7.806032896E-3,3.840178903E-2
9.602255833E-1,-3.907021791E-2,-1.116160378E-2,-2.756143570E-2,4.909883974E-2
9.702245833E-1,-3.658931740E-2,-5.501864478E-3,-4.971127331E-2,6.196982616E-2
9.802225833E-1,-3.107203089E-2,-6.116023120E-3,-5.135141730E-2,6.033112713E-2
9.902205833E-1,-2.582908843E-2,-1.057883738E-2,-7.035954595E-2,7.569358833E-2
1.000219583E0,-1.812918250E-2,-1.971865671E-2,-5.599352181E-2,6.207066268E-2
1.010217583E0,-1.571274754E-2,-2.149341457E-2,-4.806411266E-3,2.705473885E-2
1.020216583E0,-5.781799927E-4,-1.813349482E-2,-3.309524059E-3,1.844209521E-2
1.030214583E0,1.028126892E-2,-1.027171237E-2,-8.094885349E-3,1.663549622E-2
1.040213583E0,1.080097675E-2,-1.133391391E-2,-4.131525636E-2,4.418222619E-2
1.050211583E0,2.484452695E-2,-1.173819406E-2,-9.744326413E-2,1.012433970E-1
1.060209583E0,2.318877820E-2,1.405226620E-2,-9.355252683E-2,9.740257130E-2
1.070208583E0,-3.979541883E-3,2.487880625E-3,-6.286458492E-2,6.303952999E-2
1.080206583E0,-7.728849649E-3,2.739303589E-2,-3.936696410E-2,4.857850754E-2
1.090205583E0,-1.289680157E-2,5.493142990E-2,3.592470825E-2,6.689076278E-2
1.100203583E0,-1.463404588E-2,3.296674803E-2,6.826156497E-2,7.720494172E-2
1.110201583E0,-4.984276257E-3,4.116779689E-2,6.572036505E-2,7.770969626E-2
1.120200583E0,-7.025758512E-3,2.001679162E-2,3.728301644E-2,4.289588027E-2
1.130198583E0,-6.148529984E-3,-9.114274308E-3,5.001123548E-2,5.120544982E-2
1.140197583E0,-3.288971096E-2,-2.605882918E-2,1.115409011E-1,1.191728504E-1
1.150195583E0,-9.017119166E-2,-2.951327283E-2,8.145054460E-2,1.250442653E-1
1.160194583E0,-1.003667258E-1,-2.412849884E-2,-6.855451047E-2,1.239168471E-1
1.170192583E0,-1.193516483E-1,-1.526828606E-2,-1.663146937E-1,2.052766763E-1
1.180190583E0,-1.489091041E-1,-1.651710514E-3,-2.060067630E-1,2.541956645E-1
1.190189583E0,-1.351059476E-1,1.502853194E-2,-1.963120794E-1,2.387842256E-1
1.200187583E0,-9.628427289E-2,2.499564093E-2,-8.693289399E-2,1.321089374E-1
1.210186583E0,-3.257739656E-2,4.981643183E-2,9.249184191E-2,1.099895653E-1
1.220184583E0,6.145536941E-2,-3.485506978E-3,1.690804267E-1,1.799363829E-1
1.230183583E0,1.355200766E-1,-6.479650497E-2,1.214349747E-1,1.931598594E-1
1.240181583E0,2.064556464E-1,-7.036449781E-2,-1.451278925E-2,2.185994454E-1
1.250179583E0,2.561641423E-1,-9.877056381E-2,-1.595611596E-1,3.175459899E-1
1.260178583E0,2.213663752E-1,-1.128109985E-1,-1.926014364E-1,3.143639718E-1
1.270176583E0,1.078886571E-1,-1.023893233E-1,-1.181523478E-1,1.899566086E-1
1.280175583E0,-9.033290371E-3,-8.142844395E-2,-2.513308704E-2,8.569634696E-2
1.290173583E0,-1.112278923E-1,-5.445919415E-2,8.375083923E-2,1.495046853E-1
1.300171583E0,-2.197595238E-1,-3.578164333E-2,1.625245285E-1,2.756606549E-1
1.310170583E0,-2.619531416E-1,-2.300504772E-2,1.083565074E-1,2.844113453E-1
1.320168583E0,-2.160362362E-1,-3.314724427E-2,-3.465644717E-3,2.185918705E-1
1.330167583E0,-1.551329170E-1,-5.835981689E-2,-8.342573404E-2,1.855584632E-1
1.340165583E0,-9.339918360E-2,-5.581053137E-2,-1.129541731E-1,1.568338870E-1
1.350164583E0,-3.225506879E-3,-5.844237227E-2,-1.059661657E-1,1.210567761E-1
1.360162583E0,7.403634824E-2,-4.783660116E-2,-3.968037486E-2,9.666567860E-2
1.370160583E0,7.837220483E-2,-3.285709446E-2,5.356341898E-2,1.004531284E-1
1.380159583E0,8.950205091E-2,8.589541521E-3,8.994070172E-2,1.271759693E-1
1.390157583E0,8.023512773E-2,2.312893560E-2,5.731850088E-2,1.012819526E-1
1.400156583E0,4.650871675E-2,3.771112399E-2,-3.338000000E-2,6.855227207E-2
1.410154583E0,3.148418650E-2,3.422035452E-2,-1.165899718E-1,1.255209472E-1
1.420153583E0,1.177965447E-2,3.719550921E-2,-1.445601279E-1,1.497327510E-1
1.430151583E0,-9.540024698E-3,3.725761760E-2,-1.379586214E-1,1.432191445E-1
1.440149583E0,-5.280949362E-3,4.351200046E-2,-1.074115974E-1,1.160104903E-1
1.450148583E0,-3.306344636E-3,4.300533922E-2,-1.503962338E-2,4.567911326E-2
1.460146583E0,-4.460329190E-3,3.813859200E-2,5.967200518E-2,7.095910751E-2
1.470145583E0,-2.788464054E-3,3.083130833E-2,6.372178674E-2,7.084356859E-2
1.480143583E0,-8.949492462E-3,2.241533775E-2,2.210539877E-2,3.272903049E-2
1.490141583E0,-3.306991484E-2,-1.647818461E-4,-2.878584266E-2,4.384371287E-2
1.500140583E0,-6.579524595E-2,-1.767770436E-2,-5.243841469E-2,8.597268727E-2
1.510138583E0,-1.012142066E-1,-6.606622785E-4,-5.932585001E-2,1.173213901E-1
1.520137583E0,-1.364009962E-1,1.724201370E-2,-6.427902639E-2,1.517705902E-1
1.530135583E0,-1.335425483E-1,3.156230165E-2,-2.239308178E-2,1.390368340E-1
1.540134583E0,-1.142495506E-1,3.503547465E-2,2.547807276E-2,1.221866461E-1
1.550132583E0,-5.739115253E-2,2.766230017E-2,3.487279415E-2,7.262960148E-2
1.560130583E0,9.575290717E-3,-2.987004435E-3,1.751825809E-3,1.018220416E-2
1.570129583E0,8.287865393E-2,-4.262635742E-2,-1.744575262E-2,9.481683347E-2
1.580127583E0,1.428931232E-1,-8.126583654E-2,-2.869170249E-2,1.668705925E-1
1.590126583E0,1.569524609E-1,-1.112491250E-1,-6.102855921E-2,2.018289569E-1
1.600124583E0,1.322008316E-1,-1.101036189E-1,-6.910180986E-2,1.854047650E-1
1.610123583E0,8.731204938E-2,-8.555152584E-2,-5.471005797E-2,1.339240381E-1
1.620121583E0,2.928731449E-2,-6.716336651E-2,-5.663203776E-2,9.260589771E-2
1.630119583E0,-3.999853648E-2,-2.574233950E-2,-3.369750381E-2,5.829299037E-2
1.640118583E0,-8.843007356E-2,-2.924302183E-3,-2.529680908E-2,9.202368175E-2
1.650116583E0,-1.046977584E-1,-1.266966465E-2,-5.368913412E-3,1.055981356E-1
1.660115583E0,-1.052442173E-1,-3.804956814E-2,3.594868183E-2,1.175432798E-1
1.670113583E0,-9.332693394E-2,-5.583279647E-2,3.969031513E-2,1.157693348E-1
1.680111583E0,-5.109684415E-2,-8.048918925E-2,1.364213884E-2,9.630942332E-2
1.690110583E0,-3.069400840E-2,-7.154643022E-2,2.262404680E-2,8.107318498E-2
1.700108583E0,-5.286577307E-3,-4.882722912E-2,7.803109288E-3,4.972861066E-2
1.710107583E0,1.601866655E-2,-4.083677139E-2,-1.448706150E-2,4.619647743E-2
1.720105583E0,-1.027637187E-2,-9.878505394E-4,1.305975616E-2,1.664742919E-2
1.730104583E0,-3.460627075E-2,-2.817005776E-3,-4.815649867E-2,5.936815528E-2
1.740102583E0,-3.813217834E-2,2.500499647E-2,-1.514382076E-1,1.581544928E-1
1.750100583E0,-5.628792912E-2,4.883559795E-2,-1.367710519E-1,1.557548305E-1
1.760099583E0,-4.674213029E-2,4.977378370E-2,-4.681280851E-2,8.278704808E-2
1.770097583E0,-1.182833254E-2,4.763638884E-2,1.833686829E-3,4.911718029E-2
1.780096583E0,1.996016499E-2,4.062979823E-2,7.502211571E-2,8.762138173E-2
1.790094583E0,8.851113059E-2,4.093790995E-2,9.132356822E-2,1.336043668E-1
1.800093583E0,1.341251137E-1,3.488224106E-2,-3.815074325E-2,1.437421166E-1
1.810091583E0,1.322977126E-1,3.520718180E-3,-1.794434470E-1,2.229686769E-1
1.820089583E0,8.781067070E-2,1.681069018E-2,-1.891457319E-1,2.092114268E-1
1.830088583E0,-3.528063744E-4,1.255638398E-2,-1.142604411E-1,1.149488392E-1
1.840086583E0,-1.076105489E-1,2.554069279E-2,8.069742322E-3,1.108939942E-1
1.850085583E0,-1.872435596E-1,3.198856367E-2,9.804903567E-2,2.137686418E-1
1.860083583E0,-1.983743924E-1,4.971121849E-2,1.125606555E-1,2.334384415E-1
1.870082583E0,-1.611573764E-1,4.822619017E-2,3.020496190E-2,1.709087625E-1
1.880080583E0,-1.206585375E-1,3.989025336E-2,-6.638343930E-2,1.433752977E-1
1.890079125E0,-3.254505415E-2,3.200738439E-2,-1.108912754E-1,1.199188399E-1
1.900078125E0,4.927360922E-2,-1.644109134E-2,-1.223085487E-1,1.328818239E-1
1.910076125E0,7.988630477E-2,-6.537746239E-2,-4.659295321E-2,1.132560708E-1
1.920075125E0,8.349447537E-2,-8.946206144E-2,5.158647537E-2,1.328004228E-1
1.930073125E0,7.891277991E-2,-8.684885854E-2,6.699447334E-2,1.351229459E-1
1.940071125E0,4.891301874E-2,-6.546112326E-2,1.415435493E-2,8.293363506E-2
1.950070125E0,1.549797200E-2,-4.398928857E-2,-8.508049607E-2,9.702543717E-2
1.960068125E0,-1.059011154E-2,-1.227943609E-2,-1.323716068E-1,1.333610787E-1
1.970067125E0,-2.413694076E-2,-8.348636236E-4,-1.115578580E-1,1.141422121E-1
1.980065125E0,-4.709047817E-2,-2.873372021E-2,-4.943411529E-2,7.407342010E-2
1.990064125E0,-3.149047226E-2,-5.900709453E-2,7.390939057E-2,9.967991303E-2
2.000062125E0,-6.423568390E-3,-7.707893777E-2,1.698674619E-1,1.866477417E-1
2.010060125E0,1.061149042E-2,-9.037136743E-2,1.092482078E-1,1.421786154E-1
2.020059125E0,4.016668048E-2,-8.190117306E-2,4.322846532E-3,9.132278670E-2
2.030057125E0,2.681854695E-2,-9.100881443E-2,-8.023432374E-2,1.242553237E-1
2.040056125E0,-1.137455206E-2,-6.381132223E-2,-1.314068162E-1,1.465230925E-1
2.050054125E0,-7.348459035E-2,-3.729974496E-2,-1.174647152E-1,1.434894258E-1
2.060053125E0,-1.437709730E-1,-1.494467008E-2,-4.035631299E-2,1.500735414E-1
2.070051125E0,-1.725888657E-1,3.932197709E-3,1.049943584E-1,2.020549283E-1
2.080049125E0,-1.596911871E-1,4.054156009E-2,1.796820134E-1,2.437837551E-1
2.090048125E0,-8.786932558E-2,-3.371742088E-3,7.697859406E-2,1.168678355E-1
2.100046125E0,-1.070584986E-2,1.575588902E-2,-2.648964107E-2,3.262766226E-2
2.110045125E0,7.093889538E-2,1.472730897E-3,-1.443303323E-1,1.608282955E-1
2.120043125E0,1.281554354E-1,-5.254244031E-2,-2.799676090E-1,3.123561842E-1
2.130041125E0,8.945410375E-2,-2.337400703E-2,-8.731705606E-2,1.271717310E-1
2.140040125E0,3.880318288E-2,6.198145436E-2,2.761259884E-1,2.856447954E-1
2.150038125E0,3.200531960E-2,-4.770874813E-2,2.322783029E-1,2.392774021E-1
2.160037125E0,-2.886485316E-2,1.764934536E-2,-6.214420795E-2,7.075720261E-2
2.170035125E0,-2.557696380E-2,2.546767568E-2,-1.592980349E-1,1.633359957E-1
2.180034125E0,1.449685559E-2,-4.056348715E-2,-1.702147865E-1,1.755808329E-1
2.190032125E0,-6.034662768E-2,1.349086041E-2,-1.419218642E-1,1.548080564E-1
2.200030125E0,-7.992920872E-2,3.860481609E-2,4.155031443E-3,8.886098423E-2
2.210029125E0,2.439604551E-3,-2.878163997E-3,-2.250125527E-2,2.281538926E-2
2.220027125E0,-3.377095945E-2,3.065611113E-2,-7.774048626E-2,9.013244730E-2
2.230026125E0,-4.092345636E-2,3.998633042E-2,5.915628076E-3,5.752069677E-2
2.240024125E0,4.059400231E-2,-1.137188427E-2,-4.124625921E-2,5.897835768E-2
2.250022125E0,1.967354178E-2,-3.360778559E-3,-1.096580976E-1,1.114595956E-1
2.260021125E0,-1.113152716E-2,-4.058389759E-2,-3.167670608E-2,5.267235848E-2
2.270019125E0,3.273600228E-2,-5.168903919E-2,9.042134285E-3,6.184790061E-2
2.280018125E0,1.592299148E-2,-1.688346975E-3,4.114100933E-3,1.653233195E-2
2.290016125E0,-3.620340116E-3,-7.563428264E-3,2.021967173E-3,8.625581772E-3
2.300015125E0,4.294396173E-2,-1.329821292E-3,-5.785176694E-2,7.206094096E-2
2.310013125E0,1.404179603E-2,2.645095808E-2,-2.356837213E-2,3.810896724E-2
2.320011125E0,8.150287718E-3,-9.508066010E-3,-1.937884212E-2,2.307314523E-2
2.330010125E0,2.523391496E-2,-1.584652087E-2,-1.142727202E-1,1.180936801E-1
2.340008125E0,-9.304199181E-3,-1.387286631E-2,-7.025605023E-2,7.221452164E-2
2.350007125E0,-5.643158790E-2,-2.530351510E-2,2.165925622E-2,6.552797394E-2
2.360005125E0,-6.496808421E-2,-1.168851100E-2,1.732763886E-2,6.824749317E-2
2.370003125E0,-9.302572925E-2,3.991528675E-3,2.331986547E-2,9.598715918E-2
2.380002125E0,-9.402140044E-2,6.940169893E-3,4.321735561E-2,1.037107975E-1
2.390000125E0,-5.335675646E-2,-5.440432169E-3,-4.480253577E-2,6.988425412E-2
2.399999125E0,-4.675678488E-2,-1.169870708E-2,-6.412582934E-2,8.021956537E-2
2.409997125E0,-1.685595129E-2,-2.631727612E-2,-2.836484313E-2,4.220528926E-2
2.419996125E0,1.803058382E-2,-3.125495737E-2,-5.008315623E-2,6.172760202E-2
2.429994125E0,2.050443113E-2,-3.114344001E-2,-4.215199292E-2,5.627731389E-2
2.439992125E0,3.505555619E-2,-2.433207331E-2,2.041555345E-2,4.730472105E-2
2.449991125E0,6.634214334E-2,-1.466748465E-2,3.953302503E-3,6.805911908E-2
2.459989125E0,4.514986038E-2,-1.460071675E-2,-6.099990785E-2,7.728311316E-2
2.469988125E0,3.046249520E-2,6.081816908E-3,-5.307049870E-2,6.149333251E-2
2.479986125E0,3.127390601E-2,8.711163606E-3,-4.228413999E-2,5.330938063E-2
2.489984125E0,-4.868830293E-3,-2.674589530E-3,-5.783364058E-2,5.809981859E-2
2.499983125E0,-4.241449635E-2,-3.158300444E-3,-3.252747595E-2,5.354438397E-2
2.509981125E0,-3.784098700E-2,-1.327105992E-2,6.709679961E-3,4.065810046E-2
2.519980125E0,-5.875136107E-2,-2.440978646E-2,1.060977280E-2,6.449904946E-2
2.529978125E0,-8.121720415E-2,-3.244484749E-2,-5.258985758E-3,8.761597633E-2
2.539977125E0,-5.606741600E-2,-1.474863304E-2,6.117357016E-3,5.829664973E-2
2.549975125E0,-4.165377360E-2,-1.644779736E-2,-2.486820817E-2,5.122494188E-2
2.559973125E0,-5.297964759E-2,-1.759244464E-3,-4.747588277E-2,7.116106692E-2
2.569972125E0,-2.558792733E-2,4.527535625E-3,-2.128737330E-2,3.359155944E-2
2.579970125E0,-6.772902980E-3,-5.178074911E-3,-2.309533238E-2,2.461867284E-2
2.589969125E0,-1.015314180E-2,2.487405539E-3,-4.466220260E-2,4.586922515E-2
2.599967125E0,-1.978734322E-3,6.035916265E-3,-2.341108203E-2,2.425750268E-2
2.609966125E0,1.942130752E-2,-6.764296610E-3,1.882803440E-3,2.065158210E-2
2.619964125E0,1.513877023E-2,-1.232516315E-2,-1.937241018E-2,2.750240511E-2
2.629962125E0,1.413608238E-2,-7.347775642E-3,-2.655337572E-2,3.096611687E-2
2.639961125E0,1.932870224E-2,-1.421478225E-2,-3.433309615E-2,4.188580017E-2
2.649959125E0,1.470611282E-2,-2.137782242E-2,-4.495105505E-2,5.190258564E-2
2.659958125E0,1.295823388E-2,-2.299994968E-2,-4.075100005E-2,4.855468582E-2
2.669956125E0,-2.569010742E-3,-9.870063476E-3,-3.206145287E-2,3.364453491E-2
2.679954125E0,-1.465984672E-2,-6.538447905E-3,-1.619386375E-2,2.280139535E-2
2.689953125E0,-3.815973334E-2,-1.015220990E-2,-1.215168357E-2,4.131459824E-2
2.699951125E0,-4.764852181E-2,-1.589309759E-3,-7.355797291E-3,4.823914686E-2
2.709950125E0,-4.775190789E-2,6.623250805E-4,1.181137562E-3,4.777110495E-2
2.719948125E0,-5.073979855E-2,-1.288384633E-2,-1.977352917E-2,5.595992413E-2
2.729946125E0,-4.974120375E-2,-1.855231991E-2,-2.336664319E-2,5.800324076E-2
2.739945125E0,-4.849362720E-2,-2.427202972E-2,-1.379299700E-2,5.595542933E-2
2.749943125E0,-2.966018412E-2,-2.719859770E-2,-9.311690927E-3,4.130614757E-2
2.759942125E0,-1.660813898E-2,-1.777021827E-2,-2.668844640E-2,3.610933548E-2
2.769940125E0,-4.799175337E-3,-1.599650195E-2,-2.699484050E-2,3.174337052E-2
2.779939125E0,4.720713012E-3,-1.699330604E-2,-2.325379193E-2,2.918555157E-2
2.789937125E0,2.600282382E-2,-1.666237190E-2,-4.406461716E-2,5.380958994E-2
2.799935125E0,3.787537593E-2,-6.695902459E-3,-3.642698407E-2,5.297456352E-2
2.809934125E0,4.179257188E-2,-9.590438660E-3,-3.357412755E-2,5.445932077E-2
2.819932125E0,3.756013792E-2,-7.078876812E-3,-3.789580464E-2,5.382347506E-2
2.829931125E0,2.095009860E-2,-8.383938801E-3,-2.306258798E-2,3.226577173E-2
2.839929125E0,-8.915176615E-4,-8.571013156E-3,2.290003538E-2,2.446770710E-2
2.849927125E0,-1.432867505E-2,-5.932712909E-3,2.845489025E-2,3.240661646E-2
2.859926125E0,-2.058267418E-2,-2.773942860E-2,-3.867933154E-3,3.475749246E-2
2.869924125E0,-2.783238105E-2,-2.832608705E-2,-3.574519873E-2,5.342965352E-2
2.879923125E0,-2.327820405E-2,-2.836688966E-2,-6.059001803E-2,7.083576426E-2
2.889921125E0,-4.447593223E-2,-2.792262917E-2,-8.228494227E-2,9.761451476E-2
2.899920375E0,-4.633618735E-2,-2.914696304E-2,-9.620599329E-2,1.106895698E-1
2.909918375E0,-4.948206246E-2,-2.456225261E-2,-5.833416224E-2,8.034085662E-2
2.919916375E0,-6.392823000E-2,-2.844761778E-3,-3.987801075E-4,6.399273619E-2
2.929915375E0,-6.845364600E-2,1.869833585E-2,7.204880655E-2,1.011264552E-1
2.939913375E0,-4.233409714E-2,2.127920548E-2,9.015704870E-2,1.018492700E-1
2.949912375E0,-2.160220932E-2,1.302397851E-2,4.479142606E-2,5.140575175E-2
2.959910375E0,9.436675161E-3,-2.189416811E-3,-4.802552104E-2,4.899280616E-2
