"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.251616667E-1,-6.587429300E-2,2.891221332E-2,-1.322464764E-2,7.314526548E-2
9.351596667E-1,-6.205176713E-2,3.543364263E-2,-7.683826089E-3,7.186797630E-2
9.451586667E-1,-5.754451403E-2,2.759376441E-2,-1.392806768E-3,6.383358709E-2
9.551566667E-1,-4.752900107E-2,8.694069637E-3,-3.417463660E-2,5.918191089E-2
9.651546667E-1,-4.409242798E-2,3.861334480E-3,-3.222868323E-2,5.475162218E-2
9.751526667E-1,-4.682026371E-2,5.790684954E-4,-1.949929476E-2,5.072174002E-2
9.851516667E-1,-4.274723947E-2,6.333836471E-4,-2.264217317E-2,4.837763598E-2
9.951496667E-1,-5.080536045E-2,-1.949249509E-2,-2.758131623E-2,6.100713909E-2
1.005147667E0,-5.342034493E-2,-3.072262321E-2,-1.770010650E-2,6.411635204E-2
1.015146667E0,-5.253136715E-2,-3.043555918E-2,-9.467226863E-3,6.144506637E-2
1.025144667E0,-5.054704143E-2,-3.000985219E-2,-2.533715487E-2,6.401223353E-2
1.035142667E0,-5.041430963E-2,-1.514441416E-2,-3.057275176E-2,6.087404247E-2
1.045141667E0,-5.921966823E-2,-2.472260108E-2,-1.290889800E-2,6.545850408E-2
1.055139667E0,-5.833070872E-2,-1.512751206E-2,-1.156169951E-2,6.135948253E-2
1.065137667E0,-6.288859505E-2,-6.242715837E-3,-1.575181425E-2,6.513114877E-2
1.075135667E0,-6.313352030E-2,-1.186271920E-2,-4.463705957E-2,7.822424547E-2
1.085134667E0,-5.500682244E-2,2.488888356E-2,-2.607448876E-2,6.576538606E-2
1.095132667E0,-6.925180921E-2,4.393392275E-3,4.461425543E-3,6.953430299E-2
1.105130667E0,-5.855723351E-2,2.603344861E-3,-2.757020652E-2,6.477532932E-2
1.115129667E0,-5.075646311E-2,2.055960281E-2,-2.891740501E-2,6.192844361E-2
1.125127667E0,-5.909990994E-2,1.401392582E-2,-2.711704731E-2,6.651709349E-2
1.135125667E0,-4.494818626E-2,3.621748701E-2,-4.327758193E-2,7.214565068E-2
1.145124667E0,-3.943349445E-2,3.921545726E-2,-2.710769176E-2,6.186824327E-2
1.155122667E0,-5.150556453E-2,1.526390750E-2,-5.847215652E-3,5.403702416E-2
1.165120667E0,-5.129177570E-2,1.709192984E-2,-1.857309580E-2,5.716590074E-2
1.175118667E0,-5.139797576E-2,1.614820065E-2,-1.587402105E-2,5.616494316E-2
1.185117667E0,-6.464111522E-2,1.134038697E-2,-2.829643071E-2,7.146863748E-2
1.195115667E0,-5.630991099E-2,5.227655189E-3,-2.964129031E-2,6.384935823E-2
1.205113667E0,-6.812097598E-2,-1.170811059E-2,-8.831634521E-3,6.968174072E-2
1.215112667E0,-5.920859506E-2,-2.698809793E-3,-5.237351060E-3,5.950101806E-2
1.225110667E0,-5.787771396E-2,-8.990996273E-3,-2.693870723E-2,6.446985136E-2
1.235108667E0,-5.610893123E-2,-8.182792298E-3,-4.056096554E-2,6.971629780E-2
1.245106667E0,-5.090967843E-2,-9.334195855E-3,-2.304446161E-2,5.665659521E-2
1.255105667E0,-4.392187200E-2,-1.650958370E-2,-8.522316813E-3,4.768990541E-2
1.265103667E0,-4.527358381E-2,-1.667219797E-2,-9.419864416E-3,4.915682477E-2
1.275101667E0,-4.056525959E-2,-4.730452280E-3,-3.276955068E-2,5.236182690E-2
1.285100667E0,-4.500302218E-2,-1.669912028E-2,-2.782865345E-2,5.548483195E-2
1.295098333E0,-4.535586510E-2,-2.300030143E-2,-2.214165151E-2,5.546549464E-2
1.305096333E0,-5.444373557E-2,-9.903266982E-3,-1.540507436E-2,5.744137321E-2
1.315095333E0,-6.060237028E-2,-1.019442406E-2,-1.854619861E-2,6.419139388E-2
1.325093333E0,-5.297787515E-2,1.101665678E-2,-2.707436264E-2,6.050655415E-2
1.335091333E0,-6.022697903E-2,2.773542234E-3,-1.988754988E-2,6.348618889E-2
1.345089333E0,-5.514074195E-2,4.160600002E-3,-1.449934065E-2,5.716679888E-2
1.355088333E0,-5.221170718E-2,5.153518890E-3,-1.060626447E-2,5.352675938E-2
1.365086333E0,-5.573114628E-2,1.025623096E-2,-1.764338851E-2,5.935014825E-2
1.375084333E0,-5.311314683E-2,2.949467366E-2,-2.333331406E-2,6.507984086E-2
