"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.175103167E0,6.079591312E-2,-7.079298908E-2,2.209516615E-1,2.398487587E-1
1.185102167E0,3.243150853E-2,-2.858237782E-2,1.153655648E-2,4.474200714E-2
1.195100167E0,-3.044133559E-3,-1.767340117E-2,-2.442756200E-1,2.449330406E-1
1.205099167E0,-4.499739423E-2,1.328255335E-2,-5.508322728E-1,5.528267219E-1
1.215097167E0,-9.195075519E-2,8.642635153E-2,-5.843637156E-1,5.978339299E-1
1.225096167E0,-1.497293954E-1,8.216087166E-2,-1.911396325E-1,2.563272513E-1
1.235094167E0,-1.545806840E-1,7.231998945E-2,2.481698656E-1,3.011870697E-1
1.245093167E0,-1.150448450E-1,1.112972732E-2,5.494570076E-1,5.614821373E-1
1.255091167E0,-2.735364027E-2,-1.287305639E-2,5.711104167E-1,5.719099975E-1
1.265090167E0,1.493059108E-1,-6.601744015E-2,1.963828307E-1,2.553757499E-1
1.275089167E0,2.844478553E-1,-1.022239751E-1,-2.434336209E-1,3.880982495E-1
1.285087167E0,3.082546111E-1,-1.667557565E-1,-5.089679629E-1,6.179617907E-1
1.295086167E0,2.657934832E-1,-1.469395244E-1,-5.215008849E-1,6.034903251E-1
1.305084167E0,1.262871769E-1,-4.347895456E-2,-2.054413372E-1,2.450408407E-1
1.315083167E0,-2.552660465E-2,-1.031532255E-1,1.996829993E-1,2.261979126E-1
1.325081167E0,-1.691215399E-1,-4.605134572E-2,3.578197771E-1,3.984442428E-1
1.335080167E0,-2.787408997E-1,1.364251708E-1,3.237129682E-1,4.484399650E-1
1.345078167E0,-2.421849115E-1,6.817218480E-2,1.475252509E-1,2.916584951E-1
1.355077167E0,-1.623185603E-1,-8.629759401E-4,-1.315132356E-1,2.089109640E-1
1.365075167E0,-8.641808320E-2,6.186782652E-2,-3.173096824E-1,3.346358432E-1
1.375074167E0,2.866623055E-2,-4.179103699E-2,-3.178131276E-1,3.218282580E-1
1.385073167E0,1.167842090E-1,-1.570769335E-1,-1.816308904E-1,2.670233975E-1
1.395071167E0,1.435154131E-1,-6.526363355E-2,1.639500797E-2,1.585080817E-1
1.405070167E0,1.239903906E-1,-3.040993421E-2,1.797141731E-1,2.204440180E-1
1.415068167E0,1.222243122E-1,-5.113747316E-2,2.294348019E-1,2.649417898E-1
1.425067167E0,1.055654487E-1,4.474877793E-2,1.094072521E-1,1.584817462E-1
1.435065167E0,6.542361885E-2,1.135822097E-1,-8.351578116E-2,1.554221798E-1
1.445064167E0,2.913455598E-2,5.833632753E-2,-2.116276914E-1,2.214457704E-1
1.455062167E0,-2.111495353E-2,9.011176933E-2,-2.244822103E-1,2.428131688E-1
1.465061167E0,-6.335710321E-2,1.217753923E-1,-1.499267024E-1,2.032766213E-1
1.475059167E0,-8.081634097E-2,7.196206676E-2,9.342096448E-3,1.086144318E-1
1.485058167E0,-6.024240106E-2,7.643534205E-2,9.705091596E-2,1.374423104E-1
1.495057167E0,-2.314152539E-2,4.154844149E-2,1.063240153E-1,1.164757460E-1
1.505055167E0,2.784919180E-2,-2.831758118E-2,7.862400055E-2,8.808630058E-2
1.515054167E0,5.843531907E-2,-6.553635134E-2,-2.361398041E-2,9.092480373E-2
1.525052167E0,6.421174686E-2,-7.773304020E-2,-1.002610373E-1,1.421894848E-1
1.535051167E0,4.437258270E-2,-7.790014266E-2,-9.532014012E-2,1.308559797E-1
1.545049167E0,-8.753281832E-3,-2.013954660E-3,-5.101169407E-2,5.179641772E-2
1.555048167E0,-6.149487466E-2,6.060931385E-2,2.353562772E-2,8.949320816E-2
1.565046167E0,-7.159093302E-2,9.944012482E-2,1.040617275E-1,1.607558498E-1
1.575045167E0,-6.959107563E-2,8.571760504E-2,8.923260391E-2,1.419608510E-1
1.585044167E0,-3.579263426E-2,3.535327996E-2,1.242007077E-2,5.181915890E-2
1.595042167E0,5.355172455E-3,-4.313175785E-2,-4.913122952E-2,6.559652523E-2
1.605041167E0,4.208328813E-2,-9.972498472E-2,-6.007663250E-2,1.237953048E-1
1.615039167E0,6.759304550E-2,-1.806278371E-1,-5.051935852E-2,1.993676025E-1
1.625038625E0,7.051855367E-2,-2.241474572E-1,3.854367614E-2,2.381188022E-1
1.635036625E0,4.064805251E-2,-1.604788436E-1,1.250731122E-1,2.074825458E-1
1.645035625E0,6.118234098E-3,-1.177056753E-1,1.469393599E-1,1.883699400E-1
1.655033625E0,4.330667183E-3,-9.578829196E-2,1.123741293E-1,1.477230398E-1
1.665032625E0,-1.338051248E-2,-3.205793540E-2,5.671097517E-2,6.650476706E-2
1.675030625E0,-1.607352074E-2,-2.461090327E-2,-3.279644787E-2,4.404158969E-2
1.685029625E0,-2.392779317E-2,-3.877474166E-2,-1.214133400E-1,1.296812207E-1
1.695028625E0,-1.930962570E-2,-3.960040505E-2,-2.092817885E-1,2.138689335E-1
1.705026625E0,-1.088364176E-2,-2.415993677E-2,-2.802459365E-1,2.814958990E-1
1.715025625E0,1.683851928E-3,4.608583516E-3,-2.829543668E-1,2.829969047E-1
1.725023625E0,1.202929404E-2,2.640936063E-2,-1.410535526E-1,1.440078573E-1
1.735022625E0,3.159451615E-2,6.756660512E-2,9.080375075E-2,1.175107686E-1
1.745020625E0,7.028177798E-2,6.923733735E-2,2.322549140E-1,2.523404096E-1
1.755019625E0,1.391094996E-1,5.465233499E-2,2.219375020E-1,2.675716454E-1
1.765017625E0,1.740957297E-1,8.886908982E-3,1.808543801E-2,1.752580478E-1
1.775016625E0,1.826579538E-1,7.433930710E-3,-1.845580065E-1,2.597707628E-1
1.785014625E0,1.374497309E-1,2.336861663E-2,-2.455859810E-1,2.824021863E-1
1.795013625E0,6.481104992E-2,4.624674322E-2,-2.105108732E-1,2.250645711E-1
1.805012625E0,-1.194264561E-2,1.053445518E-1,-1.142019689E-1,1.558274401E-1
1.815010625E0,-1.156096861E-1,1.293214251E-1,3.448863208E-2,1.768589727E-1
1.825009625E0,-1.940916358E-1,2.085301289E-1,1.611597884E-1,3.273054462E-1
1.835007625E0,-2.074005199E-1,2.455865292E-1,1.616012532E-1,3.597814392E-1
1.845006625E0,-1.381536626E-1,1.559799593E-1,3.643049240E-2,2.115262701E-1
1.855004625E0,-9.106091861E-2,1.021775719E-1,-6.899363637E-2,1.532725317E-1
1.865003625E0,-7.066813275E-2,7.696759399E-2,-1.082705534E-1,1.504676318E-1
1.875001625E0,-5.133891888E-3,-2.925818805E-3,-1.273517722E-1,1.274887883E-1
1.885000625E0,6.776670780E-2,-9.385481874E-2,-8.789593041E-2,1.453504326E-1
1.894998625E0,8.503803067E-2,-8.706751700E-2,2.631831765E-3,1.217339136E-1
1.904997625E0,8.208997417E-2,-4.681638993E-2,5.589704275E-2,1.097953442E-1
1.914996625E0,1.150948022E-1,-3.358454291E-2,5.781960726E-2,1.331083844E-1
1.924994625E0,1.447012285E-1,-1.073651120E-2,7.369830608E-3,1.452860372E-1
1.934993625E0,1.249636962E-1,-1.149051880E-2,-3.288474083E-2,1.297280370E-1
1.944991625E0,9.666189339E-2,-4.648106125E-2,-6.370833814E-2,1.247508038E-1
1.954990625E0,4.832840681E-2,-7.722024852E-2,-9.872848213E-2,1.343350843E-1
1.964988625E0,2.138761651E-2,-1.022825843E-1,-7.027826965E-2,1.259293150E-1
1.974987625E0,-1.669416614E-2,-1.173618591E-1,-5.788743496E-5,1.185432600E-1
1.984985625E0,-2.519934330E-2,-1.226819482E-1,1.028817594E-2,1.256650862E-1
1.994984625E0,-2.414132617E-2,-1.200460325E-1,2.466940284E-2,1.249096994E-1
2.004982625E0,-2.460197713E-2,-1.200639031E-1,4.952884018E-2,1.321881391E-1
2.014981625E0,-2.759801734E-2,-1.227482410E-1,1.631431639E-2,1.268658274E-1
2.024980625E0,-3.581262443E-2,-1.205364221E-1,-1.211367667E-2,1.263262217E-1
2.034978625E0,-5.619400822E-2,-9.111257510E-2,4.712855816E-4,1.070490075E-1
2.044977625E0,-6.332508970E-2,-4.362550040E-2,3.915295601E-3,7.699727794E-2
2.054975625E0,-6.297612056E-2,7.897395641E-5,-1.269138157E-2,6.424226929E-2
2.064974625E0,-5.019220680E-2,4.728023859E-2,-3.663806856E-2,7.808345953E-2
2.074972625E0,-7.271012664E-3,7.620532720E-2,-4.876577854E-2,9.076464442E-2
2.084971625E0,4.634572562E-2,9.583372666E-2,-6.958478987E-2,1.271773267E-1
2.094969625E0,9.372739512E-2,7.036373036E-2,-5.611338973E-2,1.299407236E-1
2.104968625E0,1.214210144E-1,4.735296333E-2,-6.583438575E-2,1.460120962E-1
2.114966625E0,1.245631985E-1,4.396528758E-2,-4.187834322E-2,1.385739245E-1
2.124965625E0,1.046506883E-1,2.093292240E-2,-1.791879237E-2,1.082175444E-1
2.134964625E0,6.673555132E-2,2.932276323E-2,-3.196906686E-2,7.959572532E-2
2.144962625E0,3.235436182E-2,6.963222541E-2,-1.966827929E-2,7.926091568E-2
2.154961625E0,-1.150585860E-3,9.933242641E-2,2.675744355E-2,1.028796169E-1
2.164959625E0,-3.060041640E-2,1.180637077E-1,-6.309730411E-3,1.221279544E-1
2.174958625E0,-3.565233763E-2,1.291896069E-1,-9.057103157E-2,1.617533785E-1
2.184956625E0,-4.575541265E-2,1.108393448E-1,-8.847948253E-2,1.490219345E-1
2.194955625E0,-4.962115310E-2,8.115498612E-2,-2.472436666E-2,9.828369607E-2
2.204953625E0,-6.439531289E-2,1.312696259E-2,1.013497889E-2,6.649655079E-2
2.214952625E0,-6.834371835E-2,-5.932731181E-3,7.117815614E-3,6.896901070E-2
2.224950625E0,-3.648165554E-2,-2.695420235E-3,2.385371625E-2,4.367122920E-2
2.234949625E0,-8.339847140E-3,-2.845159206E-2,1.843627095E-2,3.491335314E-2
2.244948625E0,-1.530325972E-3,-1.529385849E-2,-1.647102177E-2,2.252861654E-2
2.254946625E0,3.360281546E-2,-2.019555196E-3,-1.575006008E-2,3.716573963E-2
2.264945625E0,6.464963023E-2,-4.963767149E-2,-2.385605514E-2,8.492693616E-2
2.274943625E0,6.108330376E-2,-9.096676930E-2,-5.305997372E-2,1.217435170E-1
2.284942625E0,3.702219408E-2,-1.031554639E-1,-1.969108343E-2,1.113527339E-1
2.294940625E0,2.926509507E-2,-1.039625989E-1,5.896332264E-3,1.081639242E-1
2.304939625E0,3.377158072E-2,-9.491501944E-2,-1.042207718E-2,1.012817865E-1
2.314937625E0,3.881480422E-2,-9.325726985E-2,-1.400992870E-2,1.019793386E-1
2.324936625E0,4.891546726E-2,-7.132373353E-2,-1.056241035E-2,8.712842484E-2
2.334934625E0,7.468707025E-2,-5.613017307E-2,-1.369417906E-2,9.442608396E-2
2.344933625E0,7.805488374E-2,-6.437228034E-2,-4.870321333E-2,1.122869464E-1
2.354932625E0,6.028534155E-2,-8.070227458E-2,-2.218433619E-2,1.031471003E-1
2.364930625E0,1.740602810E-2,-8.340176046E-2,2.687380314E-3,8.524110203E-2
2.374929625E0,-1.302416123E-2,-8.943239596E-2,4.964870811E-3,9.051205536E-2
2.384927625E0,-6.669652116E-2,-4.606613735E-2,2.892032862E-3,8.111028787E-2
2.394926625E0,-8.171673909E-2,-1.709872951E-2,1.413388968E-2,8.467442846E-2
2.404924625E0,-6.721776389E-2,1.742168767E-2,-6.511459351E-3,6.974340174E-2
2.414923625E0,-4.842221808E-2,3.848750632E-2,-5.470479548E-2,8.257489930E-2
2.424921625E0,-3.475190297E-2,5.368462994E-2,-3.254501760E-2,7.175592256E-2
2.434920625E0,-1.550162651E-2,6.493464544E-2,-2.521202445E-2,7.136143763E-2
2.444918625E0,2.557703689E-2,3.770626349E-2,-3.404833674E-2,5.687913816E-2
2.454917625E0,3.026317824E-2,2.573184192E-2,-2.687146425E-2,4.795897452E-2
2.464915625E0,4.086432640E-2,4.065053757E-2,-1.055831730E-2,5.859895427E-2
2.474914625E0,5.042825159E-2,5.231798032E-2,-4.467857480E-2,8.530155139E-2
2.484912625E0,6.032692987E-2,7.108640967E-2,-5.215307057E-2,1.068295787E-1
2.494911625E0,5.646820609E-2,9.924974313E-2,-4.675784469E-2,1.233915145E-1
2.504910625E0,5.015811022E-2,9.433831953E-2,-2.430102825E-2,1.095723255E-1
2.514908625E0,4.074712627E-2,7.382201124E-2,-3.717016518E-2,9.215008856E-2
2.524907625E0,1.975781478E-2,6.051018527E-2,-3.881849527E-2,7.455688661E-2
2.534905625E0,-9.414382651E-4,2.727705088E-2,-9.932665229E-3,2.904447709E-2
2.544904625E0,-1.918862488E-2,7.944392636E-3,-1.981270552E-2,2.870296150E-2
2.554902625E0,-2.073853903E-2,1.170144796E-2,-2.505648851E-2,3.456643606E-2
2.564901625E0,-1.103424411E-2,8.483103923E-3,-2.356369436E-2,2.736723017E-2
2.574899625E0,-1.929544620E-3,8.056841902E-3,-2.357714295E-2,2.499034841E-2
2.584898625E0,1.040321991E-2,-1.269837082E-2,-3.630770087E-2,3.984626392E-2
2.594896625E0,7.109044790E-3,-3.530479375E-2,-2.763511062E-2,4.539456265E-2
2.604895625E0,-4.476774484E-4,-4.164408001E-2,-2.854493737E-2,5.049003134E-2
2.614894625E0,-6.911774352E-4,-8.727766958E-2,1.650902867E-2,8.882802126E-2
2.624892542E0,-2.104661420E-2,-1.024300894E-1,1.341532534E-1,1.700940287E-1
2.634891542E0,-1.315389633E-2,-8.655737484E-2,9.372560441E-2,1.282563568E-1
2.644889542E0,2.542650763E-2,-8.004016877E-2,-3.291982412E-2,9.020338534E-2
2.654888542E0,5.609573845E-2,-7.008356650E-2,-9.849050045E-2,1.332622109E-1
2.664886542E0,7.999641515E-2,-6.376152953E-2,-1.517779309E-1,1.830341481E-1
2.674885542E0,8.800925676E-2,-5.396038097E-2,-1.610516149E-1,1.912981303E-1
2.684883542E0,7.272865500E-2,-6.149126583E-2,-4.577902079E-2,1.056709599E-1
2.694882542E0,4.795020159E-2,-8.281137440E-2,6.067597210E-2,1.133071893E-1
2.704880542E0,2.823105153E-2,-8.382041196E-2,7.088988841E-2,1.133500331E-1
2.714879542E0,1.722370461E-4,-5.236886024E-2,8.109912694E-2,9.653805248E-2
2.724878542E0,1.499043368E-3,-2.583636090E-2,1.720660150E-2,3.107783472E-2
2.734876542E0,4.107668996E-3,2.691573864E-3,-9.158143044E-2,9.171300843E-2
2.744875542E0,-2.620999798E-2,2.392824998E-2,-1.014328194E-1,1.074622817E-1
2.754873542E0,-4.168227877E-2,2.621690501E-2,-6.294703066E-2,7.991912876E-2
2.764872542E0,-3.951153651E-2,3.453398455E-2,-3.329463065E-2,6.214732525E-2
2.774870542E0,-6.064662639E-2,3.362324417E-2,1.625584424E-2,7.122350955E-2
2.784869542E0,-6.555569284E-2,3.359906958E-2,4.245253980E-2,8.502155301E-2
2.794867542E0,-4.575837281E-2,6.512974145E-2,3.181762397E-2,8.572090234E-2
2.804866542E0,-2.575296499E-3,7.723229013E-2,-7.265165448E-3,7.761598689E-2
2.814864542E0,3.332492653E-2,8.317843337E-2,-6.670445144E-2,1.117080407E-1
2.824863542E0,5.073281843E-2,9.248115247E-2,-9.815194666E-2,1.440846524E-1
2.834861542E0,7.451190960E-2,9.228061125E-2,-8.873208225E-2,1.481253466E-1
2.844860542E0,7.827272907E-2,6.510688249E-2,-7.285747647E-2,1.251948008E-1
2.854858542E0,6.994695179E-2,6.941653624E-2,-2.301288664E-2,1.011969590E-1
2.864857542E0,4.784049321E-2,4.816313161E-2,1.979107082E-2,7.071128991E-2
2.874856542E0,4.213774033E-2,2.360151853E-2,1.005896509E-2,4.933359520E-2
2.884854542E0,3.011889819E-2,1.792701501E-2,-2.946119606E-2,4.578742152E-2
2.894853542E0,3.821484335E-3,1.903208395E-2,-4.083812356E-2,4.521699125E-2
2.904851542E0,3.252111711E-3,-2.075517618E-2,-6.165304184E-2,6.513410118E-2
2.914850542E0,2.931063026E-3,-2.231198821E-2,-6.285230577E-2,6.675948089E-2
2.924848542E0,-1.923342917E-2,-1.982249047E-2,-2.409462154E-2,3.665251305E-2
2.934847542E0,-2.687296260E-2,-3.910668078E-2,-3.894245625E-3,4.760938720E-2
2.944845542E0,-2.501468092E-2,-3.314305985E-2,1.301765621E-2,4.351615851E-2
2.954844542E0,-2.802639898E-2,-4.412365576E-2,4.478382468E-3,5.246362499E-2
2.964842542E0,-2.322934326E-2,-6.601219593E-2,-1.216220856E-3,6.999065361E-2
2.974841542E0,-1.182734583E-2,-6.751334064E-2,-1.889001489E-2,7.109690525E-2
2.984840542E0,5.515386164E-4,-4.931079386E-2,-2.354381382E-2,5.464585762E-2
2.994838542E0,-2.823912799E-3,-5.191710801E-2,-1.981445968E-2,5.564147194E-2
3.004837542E0,-2.683323808E-3,-3.960394079E-2,-3.928978086E-2,5.585122409E-2
