"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.707437500E-1,-1.401220912E-1,1.759554184E-2,-4.425114334E-2,1.479931323E-1
6.807427500E-1,-1.349829002E-1,2.002420113E-2,-5.277930737E-2,1.463113368E-1
6.907407500E-1,-1.288115296E-1,6.217974806E-3,-4.678941965E-2,1.371871829E-1
7.007387500E-1,-1.152767602E-1,3.859532350E-3,-4.154505193E-2,1.225953457E-1
7.107377500E-1,-1.151215898E-1,-1.197888921E-3,-1.204467952E-2,1.157561647E-1
7.207357500E-1,-1.126303104E-1,9.406201118E-3,-1.832400441E-2,1.144981772E-1
7.307337500E-1,-1.080031163E-1,5.454401532E-3,-3.374311209E-2,1.132829257E-1
7.407327500E-1,-1.180300679E-1,2.448009923E-3,-4.736420095E-2,1.272024261E-1
7.507307500E-1,-1.254541314E-1,1.700927624E-3,-4.421606004E-2,1.330289150E-1
7.607287500E-1,-1.297092234E-1,8.390384442E-3,-2.610957205E-2,1.325767360E-1
7.707267500E-1,-1.348986273E-1,-2.283867616E-3,-2.895014942E-2,1.379890098E-1
7.807257500E-1,-1.392643046E-1,-1.988337003E-2,-3.179598927E-2,1.442251014E-1
7.907237500E-1,-1.305301724E-1,-1.222781614E-2,-4.676018357E-2,1.391910923E-1
8.007217500E-1,-1.146989091E-1,-2.370156074E-2,-4.480662882E-2,1.254003099E-1
8.107207500E-1,-1.042141937E-1,-1.410974707E-2,-4.211164713E-2,1.132831583E-1
8.207187500E-1,-1.064103348E-1,-6.176683414E-3,-2.025241613E-2,1.084964107E-1
8.307167500E-1,-1.130440740E-1,-3.632683223E-3,-2.443551421E-2,1.157119415E-1
8.407157500E-1,-1.236217602E-1,-1.373578108E-2,-2.950855851E-2,1.278349182E-1
8.507137500E-1,-1.238666855E-1,-1.240370770E-2,-3.353378177E-2,1.289237071E-1
8.607117500E-1,-1.256921862E-1,-8.952909429E-3,-3.548207402E-2,1.309108775E-1
8.707107500E-1,-1.297982472E-1,-5.997534776E-3,-3.803204477E-2,1.353883002E-1
8.807087500E-1,-1.360761834E-1,8.502911367E-3,-3.937807381E-2,1.419142695E-1
8.907067500E-1,-1.281915785E-1,1.468320361E-2,-3.833434582E-2,1.346038608E-1
9.007057500E-1,-1.221218763E-1,1.297992339E-2,-3.996338010E-2,1.291483753E-1
9.107037500E-1,-1.162854780E-1,1.301449962E-2,-4.698705554E-2,1.260931124E-1
9.207017500E-1,-1.136210480E-1,1.381618944E-2,-3.754731059E-2,1.204592470E-1
9.307007500E-1,-1.111046257E-1,1.387126290E-2,-2.930507541E-2,1.157386592E-1
9.406987500E-1,-1.134788876E-1,6.014276999E-3,-1.761649132E-2,1.149955226E-1
9.506967500E-1,-1.181220885E-1,1.060963119E-2,-2.794559777E-2,1.218455928E-1
9.606947500E-1,-1.247075882E-1,-1.519385283E-3,-4.426225305E-2,1.323383471E-1
9.706937500E-1,-1.346538482E-1,-2.543447446E-3,-4.741097867E-2,1.427793012E-1
9.806917500E-1,-1.383473881E-1,-1.185070728E-2,-4.336529016E-2,1.454681665E-1
9.906897500E-1,-1.209474631E-1,-1.932794850E-2,-2.809411705E-2,1.256627941E-1
1.000688750E0,-1.144286216E-1,-1.632173505E-2,-1.911805630E-2,1.171571959E-1
1.010686750E0,-1.099188104E-1,-1.654638690E-2,-3.513357997E-2,1.165774259E-1
1.020684750E0,-1.104771464E-1,-2.244611329E-2,-3.858519137E-2,1.191547098E-1
1.030683750E0,-1.194540842E-1,-2.353308784E-2,-4.487153292E-2,1.297556893E-1
1.040681750E0,-1.264741051E-1,-1.971014170E-4,-3.573935151E-2,1.314269354E-1
1.050679750E0,-1.338682017E-1,2.306680894E-4,-2.660073817E-2,1.364857058E-1
1.060678750E0,-1.339909932E-1,-2.613888122E-4,-3.243625939E-2,1.378613996E-1
1.070676750E0,-1.344597937E-1,2.264576373E-3,-3.767711878E-2,1.396571864E-1
1.080674750E0,-1.284258326E-1,2.478703237E-3,-5.939016938E-2,1.415151252E-1
1.090673750E0,-1.242705819E-1,1.246297014E-2,-5.505212009E-2,1.364889705E-1
1.100671750E0,-1.122043408E-1,1.404815031E-2,-3.859103858E-2,1.194840277E-1
1.110669750E0,-1.050837477E-1,1.526819926E-2,-2.078275859E-2,1.082018253E-1
1.120667750E0,-1.039451487E-1,1.244465191E-2,-2.900862157E-2,1.086322393E-1
1.130666750E0,-1.081272966E-1,1.279617007E-2,-3.348700404E-2,1.139150283E-1
1.140664750E0,-1.329015838E-1,1.063189172E-2,-4.171462119E-2,1.396995982E-1
1.150662750E0,-1.343915275E-1,9.816470090E-4,-4.963525951E-2,1.432679492E-1
1.160661750E0,-1.324933020E-1,-8.251211573E-3,-3.823903620E-2,1.381476799E-1
1.170659750E0,-1.295976877E-1,-1.229044074E-2,-2.236793876E-2,1.320868664E-1
1.180657750E0,-1.280292452E-1,-7.586287223E-3,-5.142509222E-2,1.381795191E-1
1.190656750E0,-1.238584994E-1,-4.922282067E-3,-4.827110410E-2,1.330235175E-1
1.200654750E0,-1.211060688E-1,4.743215656E-3,-3.973475397E-2,1.275461825E-1
1.210652750E0,-1.134196115E-1,-4.572134349E-3,-3.718595266E-2,1.194475104E-1
1.220651750E0,-1.099358404E-1,1.423111791E-2,-1.113660693E-2,1.114111203E-1
1.230649750E0,-1.137042978E-1,-1.236166256E-2,-3.627378702E-2,1.199886064E-1
1.240647750E0,-1.262200436E-1,1.926209423E-2,-4.974167883E-2,1.370283266E-1
1.250646750E0,-1.358521619E-1,-2.206162688E-2,-5.527256012E-2,1.483158157E-1
1.260644750E0,-1.405529579E-1,6.161416699E-3,-4.388920069E-2,1.473748926E-1
1.270642750E0,-1.273291873E-1,-2.010894465E-2,-2.696969748E-2,1.316983530E-1
1.280640750E0,-1.171773977E-1,-6.308506150E-4,-5.554854870E-3,1.173106854E-1
1.290639750E0,-1.192590065E-1,-6.841712832E-3,-1.886370242E-2,1.209353502E-1
1.300637750E0,-1.154848480E-1,3.130443944E-3,-3.411674917E-2,1.204595466E-1
1.310635750E0,-1.137360920E-1,-9.688548543E-3,-4.638362288E-2,1.232120411E-1
1.320634750E0,-1.296645653E-1,7.398326648E-3,-4.966975808E-2,1.390493423E-1
1.330632750E0,-1.205130880E-1,-6.771783787E-3,-2.884957731E-2,1.241030199E-1
1.340630750E0,-1.352845435E-1,1.562357750E-2,-1.402688563E-2,1.369041906E-1
1.350629750E0,-1.302340110E-1,9.697840135E-3,-3.468626797E-2,1.351224737E-1
1.360627750E0,-1.311154056E-1,1.236536732E-2,-4.546210170E-2,1.393232019E-1
1.370625750E0,-1.306851237E-1,1.046408120E-2,-5.219867885E-2,1.411127231E-1
1.380624750E0,-1.204895530E-1,2.202393518E-2,-4.052178919E-2,1.290147337E-1
1.390622750E0,-1.038314203E-1,7.562482660E-3,-3.333380699E-2,1.093128432E-1
1.400620750E0,-1.100073226E-1,6.046573729E-3,-1.627280116E-2,1.113686497E-1
1.410619750E0,-1.170589916E-1,1.805304992E-3,-1.775916338E-2,1.184122228E-1
1.420617750E0,-1.294780391E-1,-3.322703135E-3,-4.558898628E-2,1.373097179E-1
1.430615750E0,-1.341766423E-1,1.088463762E-3,-6.116070628E-2,1.474624972E-1
1.440614750E0,-1.203171332E-1,-8.029040219E-3,-4.096910119E-2,1.273544082E-1
1.450612750E0,-1.280005939E-1,-1.511539507E-2,-2.629200518E-2,1.315442767E-1
1.460610750E0,-1.341417052E-1,-1.784651073E-2,-1.895725787E-2,1.366450608E-1
1.470608750E0,-1.292593532E-1,-8.041675687E-3,-3.272160351E-2,1.335790114E-1
1.480607750E0,-1.313601116E-1,-3.868851350E-3,-4.305012524E-2,1.382886843E-1
1.490605750E0,-1.195299518E-1,-8.499096972E-3,-5.322895825E-2,1.311219510E-1
1.500603750E0,-1.171624873E-1,-3.044119854E-3,-2.956820011E-2,1.208742882E-1
1.510602750E0,-1.129481066E-1,1.844828515E-3,-4.047033370E-2,1.199938585E-1
1.520600750E0,-1.219976230E-1,4.457775601E-3,-3.837995410E-2,1.279699678E-1
1.530598750E0,-1.276929572E-1,5.298385941E-3,-4.257182300E-2,1.347068088E-1
1.540597750E0,-1.238704131E-1,-1.910892916E-3,-4.076854169E-2,1.304208754E-1
1.550595750E0,-1.209720945E-1,2.409349778E-3,-2.774036050E-2,1.241353302E-1
1.560593750E0,-1.235421650E-1,-5.831574351E-3,-2.355141521E-2,1.259021166E-1
1.570592750E0,-1.274766102E-1,6.059629465E-3,-4.434937656E-2,1.351068928E-1
1.580590750E0,-1.300661959E-1,2.398820221E-4,-4.598776639E-2,1.379570495E-1
1.590588750E0,-1.312666292E-1,3.660950856E-3,-3.983883440E-2,1.372277787E-1
1.600586750E0,-1.283045029E-1,-6.816752530E-3,-2.560905039E-2,1.310127362E-1
1.610585750E0,-1.229875566E-1,3.410986955E-3,-2.799822271E-2,1.261803249E-1
1.620583750E0,-1.186956272E-1,-5.143539794E-4,-1.914670765E-2,1.202310812E-1
1.630581750E0,-1.246783521E-1,-6.463123891E-3,-3.260758281E-2,1.290337859E-1
1.640580750E0,-1.245882319E-1,-1.042466731E-2,-4.800680995E-2,1.339236910E-1
1.650578750E0,-1.262626552E-1,4.026031815E-3,-4.874472857E-2,1.354050058E-1
1.660576750E0,-1.274150683E-1,-4.777330505E-3,-3.241287053E-2,1.315599357E-1
1.670575750E0,-1.252328143E-1,6.430470846E-3,-3.346595407E-2,1.297866666E-1
1.680573750E0,-1.232063887E-1,-6.883885874E-3,-2.073598087E-2,1.251286657E-1
1.690571750E0,-1.167778867E-1,-9.721635561E-3,-3.091481388E-2,1.211912156E-1
1.700570750E0,-1.263264629E-1,-1.069312760E-2,-3.420621157E-2,1.313117783E-1
1.710568750E0,-1.282967553E-1,-2.187196696E-3,-2.551432550E-2,1.308274515E-1
1.720566750E0,-1.343725240E-1,-1.277482317E-2,-3.344314992E-2,1.390597555E-1
1.730565750E0,-1.366141272E-1,-9.984006523E-3,-2.325203776E-2,1.389379624E-1
1.740563750E0,-1.434069838E-1,-1.207882635E-2,-2.878408849E-2,1.467650667E-1
1.750561750E0,-1.328412113E-1,2.098615947E-3,-3.087212920E-2,1.363975072E-1
1.760559750E0,-1.273702640E-1,-4.885481154E-3,-4.987558007E-2,1.368744884E-1
1.770558750E0,-1.228108976E-1,-1.131328878E-2,-4.687595844E-2,1.319388591E-1
1.780556750E0,-1.170764601E-1,-4.329940849E-3,-4.269286036E-2,1.246929277E-1
1.790554750E0,-1.007065952E-1,8.330706297E-3,-3.819752097E-2,1.080290220E-1
1.800553750E0,-1.091289246E-1,1.089391551E-2,-2.591427505E-2,1.126913893E-1
1.810551750E0,-1.241040093E-1,2.634408195E-3,-2.546579361E-2,1.267172123E-1
1.820549750E0,-1.307061736E-1,-2.756573888E-3,-3.399922013E-2,1.350838610E-1
1.830548750E0,-1.377448326E-1,6.550462106E-3,-5.150110602E-2,1.472036391E-1
1.840546750E0,-1.405487917E-1,5.511128660E-3,-3.817530155E-2,1.457452882E-1
1.850544750E0,-1.437538699E-1,1.446637698E-4,-2.499567747E-2,1.459108630E-1
1.860543750E0,-1.386783405E-1,-6.040374767E-3,-2.483546376E-2,1.410140721E-1
1.870541750E0,-1.233032332E-1,-6.255132034E-3,-3.665151715E-2,1.287872187E-1
1.880539500E0,-1.136924572E-1,3.802197659E-4,-3.141065776E-2,1.179523158E-1
1.890537500E0,-1.163454120E-1,-2.011876157E-3,-4.085040271E-2,1.233250094E-1
1.900536500E0,-1.183989541E-1,1.449383605E-2,-1.046008408E-2,1.197405403E-1
1.910534500E0,-1.144039902E-1,-1.588624996E-2,-2.527108133E-2,1.182339776E-1
1.920532500E0,-1.317333101E-1,1.162801973E-2,-4.008734107E-2,1.381878097E-1
1.930531500E0,-1.289349058E-1,-2.402604923E-2,-4.501888275E-2,1.386656439E-1
1.940529500E0,-1.465239152E-1,9.319159831E-3,-5.623910487E-2,1.572225855E-1
1.950527500E0,-1.312123963E-1,-1.994884971E-2,-4.156610191E-2,1.390769225E-1
1.960526500E0,-1.293943508E-1,-1.253186222E-3,-2.329004467E-2,1.314796360E-1
1.970524500E0,-1.138859269E-1,-7.155091614E-3,-2.252230525E-2,1.163118821E-1
1.980522500E0,-1.156040581E-1,4.323010985E-3,-2.910217702E-2,1.192892425E-1
1.990521500E0,-1.205000049E-1,-1.417609469E-2,-4.989312172E-2,1.311889341E-1
2.000519500E0,-1.284450553E-1,1.038913177E-3,-5.916212797E-2,1.414191252E-1
2.010517500E0,-1.298252906E-1,-6.014866289E-3,-2.758073151E-2,1.328588779E-1
2.020516500E0,-1.307378948E-1,5.968668717E-3,-1.440929353E-2,1.316649151E-1
2.030514500E0,-1.443067972E-1,8.961680252E-4,-2.233870268E-2,1.460283277E-1
2.040512500E0,-1.368502817E-1,1.248328465E-2,-4.838629425E-2,1.456882475E-1
2.050510500E0,-1.313942447E-1,-5.658505904E-4,-5.707467198E-2,1.432560153E-1
2.060509500E0,-1.269479489E-1,2.888337239E-3,-2.922438383E-2,1.303003792E-1
2.070507500E0,-1.169876555E-1,4.712275662E-3,-6.764059067E-3,1.172777455E-1
2.080505500E0,-1.159423196E-1,-2.564141108E-4,-1.573310316E-2,1.170052039E-1
2.090504500E0,-1.212739570E-1,-1.985289599E-3,-2.920099497E-2,1.247558100E-1
2.100502500E0,-1.328168723E-1,-8.305924153E-3,-5.538658082E-2,1.441422328E-1
2.110500500E0,-1.358284807E-1,-7.961856625E-3,-6.330955803E-2,1.500695421E-1
2.120499500E0,-1.427433980E-1,-1.835236798E-2,-5.221037328E-2,1.530960814E-1
2.130497500E0,-1.373404245E-1,-3.855156074E-3,-2.182180882E-2,1.391166625E-1
2.140495500E0,-1.335520135E-1,-5.372467423E-3,-2.106985688E-2,1.353105413E-1
2.150494500E0,-1.217377874E-1,1.279432911E-2,-4.292441010E-2,1.297161852E-1
2.160492500E0,-1.226328499E-1,3.031059550E-3,-4.636783540E-2,1.311410666E-1
2.170490500E0,-1.238310175E-1,-5.344697717E-3,-3.993122041E-2,1.302197721E-1
2.180488500E0,-1.171407064E-1,2.009843336E-3,-4.022299647E-2,1.238703920E-1
2.190487500E0,-1.093893450E-1,5.607772171E-3,-3.483712614E-2,1.149395548E-1
2.200485500E0,-1.255043444E-1,1.319839912E-3,-2.059974074E-2,1.271905333E-1
2.210483500E0,-1.241214048E-1,2.630835911E-4,-3.586448193E-2,1.291992779E-1
2.220482500E0,-1.276512227E-1,-5.147605436E-4,-3.990081489E-2,1.337429425E-1
2.230480500E0,-1.345904059E-1,-8.985439134E-3,-3.121126771E-2,1.384538143E-1
2.240478500E0,-1.333717000E-1,-6.317135361E-3,-1.743815124E-2,1.346551361E-1
2.250477500E0,-1.321471468E-1,-1.063016497E-2,-3.062069893E-2,1.360643084E-1
2.260475500E0,-1.352375465E-1,5.703132036E-3,-4.528551579E-2,1.427322586E-1
2.270473500E0,-1.353853349E-1,-1.437759980E-2,-4.827929020E-2,1.444534324E-1
2.280472500E0,-1.292578914E-1,2.054053769E-3,-4.468676090E-2,1.367798531E-1
2.290470500E0,-1.245980260E-1,-6.273299516E-3,-3.839866519E-2,1.305315282E-1
2.300468500E0,-1.189714696E-1,7.932670796E-3,-1.938176572E-2,1.208006237E-1
2.310466500E0,-1.244464369E-1,-4.241519985E-3,-3.060374200E-2,1.282243938E-1
2.320465500E0,-1.285301323E-1,9.291929165E-3,-3.778002977E-2,1.342894840E-1
2.330463500E0,-1.210712048E-1,7.035136898E-3,-4.809861124E-2,1.304653447E-1
2.340461500E0,-1.351222102E-1,3.105734889E-3,-4.149944365E-2,1.413855052E-1
2.350460500E0,-1.293366095E-1,-8.182442836E-3,-3.445588768E-2,1.340974240E-1
2.360458500E0,-1.237699872E-1,-8.230970157E-3,-1.992146373E-2,1.256328910E-1
2.370456500E0,-1.221731856E-1,-1.050992246E-2,-2.935536146E-2,1.260891867E-1
2.380455500E0,-1.327841279E-1,-1.536608987E-2,-4.117843151E-2,1.398692409E-1
2.390453500E0,-1.328349256E-1,-8.311026762E-3,-4.895405889E-2,1.418121663E-1
2.400451500E0,-1.219069181E-1,-6.134117511E-3,-3.696726680E-2,1.275362807E-1
2.410450500E0,-1.331253129E-1,-1.755575337E-2,-2.050092280E-2,1.358338737E-1
2.420448500E0,-1.267674892E-1,-1.080858727E-2,-1.778898418E-2,1.284650529E-1
2.430446500E0,-1.277911904E-1,5.113440338E-3,-3.334199309E-2,1.321681661E-1
2.440444500E0,-1.309033710E-1,5.295978533E-4,-5.115261197E-2,1.405438107E-1
2.450443500E0,-1.308250183E-1,7.222119891E-3,-4.381143272E-2,1.381549350E-1
2.460441500E0,-1.332354598E-1,1.225697456E-2,-3.378345788E-2,1.379972580E-1
2.470439500E0,-1.181146333E-1,4.412596724E-3,-3.002837598E-2,1.219517977E-1
2.480438500E0,-1.134311597E-1,1.018922552E-2,-3.451611400E-2,1.190034051E-1
2.490436500E0,-1.316254290E-1,1.254696448E-2,-4.018674374E-2,1.381942627E-1
2.500434500E0,-1.267870042E-1,6.637425735E-3,-3.898572564E-2,1.328114704E-1
2.510433500E0,-1.262359042E-1,-1.127830141E-2,-3.629483700E-2,1.318332992E-1
2.520431500E0,-1.343612681E-1,-9.988962952E-4,-3.448980153E-2,1.387209234E-1
2.530429500E0,-1.454345059E-1,3.977102498E-3,-2.040736735E-2,1.469131495E-1
2.540428500E0,-1.341952072E-1,-6.006940571E-3,-3.730932891E-2,1.394145724E-1
2.550426500E0,-1.378238431E-1,-2.427055878E-2,-4.059312522E-2,1.457129835E-1
2.560424500E0,-1.272416984E-1,-2.202147296E-2,-3.278826177E-2,1.332308717E-1
2.570422500E0,-1.216804115E-1,-4.724760382E-3,-2.993014276E-2,1.253964089E-1
2.580421500E0,-1.201803815E-1,-2.089269538E-3,-2.393031478E-2,1.225575338E-1
2.590419500E0,-1.117228226E-1,4.372867635E-3,-3.021080911E-2,1.158179781E-1
2.600417500E0,-1.208301533E-1,-4.085632302E-3,-3.783090055E-2,1.266798933E-1
2.610416500E0,-1.335222658E-1,1.177991029E-2,-4.456396937E-2,1.412547667E-1
2.620414500E0,-1.445212439E-1,-8.263760246E-3,-4.455812216E-2,1.514599152E-1
2.630412500E0,-1.357458888E-1,2.084896917E-2,-5.008958817E-2,1.461868417E-1
2.640411500E0,-1.283732808E-1,6.687794016E-3,-2.673580885E-2,1.312982455E-1
2.650409500E0,-1.232039036E-1,1.641907291E-2,-2.822626412E-2,1.274578746E-1
2.660407500E0,-1.313145033E-1,2.428558795E-4,-2.612068176E-2,1.338874444E-1
2.670406500E0,-1.290688071E-1,2.728333664E-3,-5.275241017E-2,1.394597345E-1
2.680404500E0,-1.242524555E-1,-3.485525250E-3,-6.307917774E-2,1.393908328E-1
2.690402500E0,-1.258861676E-1,3.744561472E-3,-3.866646767E-2,1.317438600E-1
2.700400500E0,-1.280584082E-1,-1.001954206E-2,-1.486011386E-2,1.293064968E-1
2.710399500E0,-1.267671968E-1,-6.772793345E-3,-1.395496488E-2,1.277127009E-1
2.720397500E0,-1.235297397E-1,-7.555233026E-3,-3.731166780E-2,1.292626732E-1
2.730395500E0,-1.362339120E-1,-9.853001484E-3,-4.914701700E-2,1.451626319E-1
2.740394500E0,-1.348189589E-1,-4.639423010E-3,-4.584860265E-2,1.424772624E-1
2.750392500E0,-1.212352192E-1,1.275899000E-3,-3.685792387E-2,1.267206094E-1
2.760390500E0,-1.232139900E-1,-2.862609490E-3,-2.651946187E-2,1.260680916E-1
2.770389500E0,-1.269688527E-1,-6.495977934E-3,-1.827547252E-2,1.284417384E-1
2.780387500E0,-1.320779304E-1,3.463607328E-4,-3.292274773E-2,1.361198258E-1
2.790385500E0,-1.241357305E-1,7.467981605E-3,-3.876002312E-2,1.302604688E-1
2.800383500E0,-1.307310974E-1,4.270267272E-3,-4.355006218E-2,1.378603022E-1
2.810382500E0,-1.341499644E-1,2.747533545E-3,-3.127383292E-2,1.377745060E-1
2.820380500E0,-1.302749415E-1,6.749779070E-3,-1.569509625E-2,1.313904713E-1
2.830378500E0,-1.339363217E-1,4.824158479E-3,-3.289058805E-2,1.380000057E-1
2.840377500E0,-1.344160858E-1,4.869268835E-4,-4.770041585E-2,1.426297686E-1
2.850375500E0,-1.353042778E-1,-2.541748099E-3,-4.873537302E-2,1.438361730E-1
2.860373500E0,-1.221953320E-1,-1.101066339E-2,-3.345952213E-2,1.271710403E-1
2.870372500E0,-1.211377899E-1,-1.433591098E-3,-2.447761416E-2,1.235943887E-1
2.880369958E0,-1.301109271E-1,-7.710832916E-4,-2.163294375E-2,1.318993259E-1
2.890367958E0,-1.212144616E-1,-8.668954019E-4,-3.135803282E-2,1.252079208E-1
2.900366958E0,-1.279386134E-1,5.179449921E-3,-3.330223203E-2,1.323032658E-1
2.910364958E0,-1.319666871E-1,-1.601511254E-3,-3.089376390E-2,1.355440740E-1
2.920362958E0,-1.351739580E-1,5.592962271E-3,-2.084590852E-2,1.368862011E-1
2.930360958E0,-1.293480116E-1,-3.746338477E-3,-1.935019076E-2,1.308410220E-1
2.940359958E0,-1.342822576E-1,2.177308963E-2,-3.969499290E-2,1.417091550E-1
2.950357958E0,-1.428806613E-1,-1.125554295E-2,-5.166307390E-2,1.523503982E-1
2.960355958E0,-1.336604062E-1,-4.245083132E-3,-5.225422740E-2,1.435744727E-1
2.970354958E0,-1.210247925E-1,-5.724305352E-3,-4.177133918E-2,1.281585457E-1
