"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.866249991E-3,2.837858409E-2,-1.148540477E-3,-3.507686198E-2,4.513368394E-2
1.886424999E-2,3.024793893E-2,1.948142649E-3,-3.213571250E-2,4.417507315E-2
2.886225004E-2,2.943429887E-2,5.887663653E-3,-1.564773381E-2,3.385105769E-2
3.886025003E-2,2.219310701E-2,9.550583947E-3,-6.191031933E-3,2.494146204E-2
4.885825003E-2,1.577081770E-2,1.198226621E-2,-2.071434617E-2,2.865968478E-2
5.885625002E-2,1.590559602E-2,1.010332170E-2,-3.061368227E-2,3.594805469E-2
6.885425001E-2,1.715339184E-2,-5.673137647E-3,-3.096626937E-2,3.585154364E-2
7.885225001E-2,1.124127209E-2,-1.456851481E-2,-9.980612397E-3,2.093371553E-2
8.885025000E-2,1.841609806E-2,-1.628392343E-2,-2.351750135E-3,2.469513229E-2
9.884825000E-2,3.100836933E-2,-2.830038215E-2,-1.828950584E-2,4.579232055E-2
1.088462500E-1,2.715388477E-2,-4.234521142E-2,-1.198211432E-2,5.171094131E-2
1.188442500E-1,2.196711212E-2,-3.837113759E-2,-6.933628321E-3,4.475459102E-2
1.288422500E-1,2.003899276E-2,-4.344069184E-2,-2.869754970E-2,5.578713380E-2
1.388402500E-1,1.781617373E-2,-5.936031661E-2,-3.781686723E-2,7.260288342E-2
1.488382500E-1,1.518697321E-2,-5.284229284E-2,-1.031975091E-2,5.594148127E-2
1.588362500E-1,2.025767863E-2,-4.653432116E-2,-6.219683290E-3,5.113219191E-2
1.688342500E-1,2.441124827E-2,-3.628247562E-2,-2.548041165E-2,5.061203865E-2
1.788322500E-1,2.335962653E-2,6.159173744E-3,-2.107278049E-2,3.205728701E-2
1.888302500E-1,2.556782752E-2,-3.519142172E-3,-1.877891779E-2,3.191779941E-2
1.988282500E-1,2.318625659E-2,-1.394209415E-2,-2.229543328E-2,3.505810647E-2
2.088262500E-1,2.753190726E-2,4.756560098E-2,-3.202286124E-2,6.360782936E-2
2.188242500E-1,1.822226286E-2,2.419828171E-2,2.022551894E-3,3.035948645E-2
2.288222500E-1,8.848591447E-3,-1.198477183E-2,-1.007182896E-2,1.798260451E-2
2.388202500E-1,2.829935431E-2,3.880962395E-2,-3.282919228E-2,5.817900164E-2
2.488182500E-1,2.997838229E-2,3.797469637E-2,-3.274206877E-2,5.841938066E-2
2.588162500E-1,2.258428574E-2,-1.716560361E-2,-1.496068597E-2,3.207070367E-2
2.688142500E-1,2.109470755E-2,-2.572617743E-2,-1.863039851E-2,3.813023263E-2
2.788122500E-1,1.556031793E-2,-2.572368323E-3,-1.676221311E-2,2.301548091E-2
2.888102500E-1,9.610776007E-3,-3.005918350E-2,-1.427773118E-2,3.463777036E-2
2.988082500E-1,1.909145147E-2,-4.598140754E-2,-2.720417082E-2,5.673482412E-2
3.088062500E-1,1.847047716E-2,-3.348732838E-2,-3.320341408E-2,5.064608964E-2
3.188042500E-1,2.405749172E-2,-3.380819891E-2,-7.131848931E-3,4.210249981E-2
3.288022500E-1,2.277578205E-2,-5.766843846E-2,2.483312488E-3,6.205281527E-2
3.388002500E-1,7.029230297E-3,-4.450906950E-2,-2.852856517E-3,4.515092620E-2
3.487982500E-1,2.337716818E-3,-2.064595659E-2,-1.156228423E-2,2.377828547E-2
3.587962500E-1,1.018087953E-2,-1.308261283E-2,-3.735786080E-2,4.087070871E-2
3.687942500E-1,2.153558761E-2,-7.008843842E-3,-4.170994341E-2,4.746182471E-2
3.787932500E-1,3.639219314E-2,-1.813156478E-3,-3.136154115E-2,4.807520693E-2
3.887912500E-1,3.355307758E-2,-1.025631775E-2,-7.708384395E-3,3.592242000E-2
3.987892500E-1,3.793936640E-2,1.202642182E-2,3.243450522E-3,3.993182084E-2
4.087872500E-1,1.457593918E-2,1.504275027E-3,2.189197540E-3,1.481598570E-2
4.187852500E-1,-3.901262283E-3,-1.053051562E-3,-1.880230665E-2,1.923162761E-2
4.287832500E-1,1.197275877E-2,1.356130451E-2,-3.391677439E-2,3.843960871E-2
4.387812500E-1,1.206192881E-2,3.600058729E-3,-3.724267066E-2,3.931242891E-2
4.487792500E-1,3.206613064E-2,-7.456443632E-3,-1.721303344E-2,3.715001758E-2
4.587772500E-1,3.656030059E-2,-1.048307666E-2,2.916006446E-3,3.814516442E-2
4.687752500E-1,4.199382573E-2,-3.616879752E-4,-6.420827508E-3,4.248339963E-2
4.787732500E-1,3.132236481E-2,-2.419880019E-2,5.980532169E-3,4.003047880E-2
4.887712500E-1,1.291328341E-2,-2.392301946E-2,-1.332814336E-2,3.027710610E-2
4.987692500E-1,8.978399634E-4,-3.026540749E-2,-4.253907859E-2,5.221469347E-2
5.087672500E-1,5.250799656E-3,-2.985200934E-2,-3.744323015E-2,4.817373603E-2
5.187652500E-1,1.697329760E-2,-3.235538280E-2,-2.110201657E-2,4.219311236E-2
5.287632500E-1,2.563010037E-2,-2.617358536E-2,-1.602604866E-2,3.998490779E-2
5.387612500E-1,2.548187345E-2,-1.817103577E-2,5.081230402E-3,3.170696009E-2
5.487592500E-1,2.037140697E-2,-1.559658209E-2,-1.708439469E-2,3.082408372E-2
5.587572500E-1,1.737792492E-2,-3.147748961E-2,-2.606571794E-2,4.440997949E-2
5.687552500E-1,1.536092788E-2,-2.237145622E-2,-2.871801496E-2,3.951157478E-2
5.787532500E-1,1.263407886E-2,-1.969298149E-2,-3.254677176E-2,4.008398459E-2
5.887512500E-1,1.596260637E-2,-1.643813689E-2,-2.354615271E-2,3.285480869E-2
5.987492500E-1,2.206534535E-2,-1.540796713E-2,-2.281642020E-2,3.528277125E-2
6.087472500E-1,2.917468250E-2,-6.127300708E-3,-2.210832238E-2,3.711446930E-2
6.187452500E-1,3.230498940E-2,6.029792677E-4,-2.480973601E-2,4.073694791E-2
6.287432500E-1,2.791256100E-2,-1.451716552E-2,1.507996917E-3,3.149814615E-2
6.387412500E-1,2.473226041E-2,-1.075254879E-2,-4.568429589E-3,2.735274317E-2
6.487392500E-1,1.684465885E-2,2.625380413E-3,-9.932080507E-3,1.973021483E-2
6.587372500E-1,1.065158039E-2,-1.565946022E-4,-3.667666018E-2,3.819238260E-2
6.687352500E-1,1.626724631E-2,-8.987430842E-3,-5.452879429E-2,5.760891096E-2
6.787332500E-1,2.566401422E-2,-1.329246621E-2,-3.299116015E-2,4.386055098E-2
6.887312500E-1,3.887696743E-2,-2.003926228E-2,-9.617500305E-3,4.478266340E-2
6.987292500E-1,3.907840401E-2,-2.034669335E-2,-8.390754461E-4,4.406601454E-2
7.087272500E-1,2.479657978E-2,-5.726509478E-3,-9.254388213E-3,2.707964144E-2
7.187252500E-1,1.118484646E-2,-2.497927786E-2,-2.137332737E-2,3.472584392E-2
7.287232500E-1,-2.604642212E-3,-4.408854506E-2,-4.555214882E-2,6.344747614E-2
7.387212500E-1,4.236015379E-3,-1.557295683E-2,-4.789103508E-2,5.053723431E-2
7.487192500E-1,8.386076689E-3,-2.931113276E-3,-1.820589066E-2,2.025764453E-2
7.587172500E-1,1.884908438E-2,-3.194770168E-2,4.388920069E-3,3.735245968E-2
7.687152500E-1,3.243421286E-2,-3.522503864E-2,-2.216679454E-3,4.793427979E-2
7.787132500E-1,3.171559006E-2,-1.964457066E-2,-3.431496978E-2,5.068831187E-2
7.887112500E-1,2.629931420E-2,-1.328069526E-2,-2.804266155E-2,4.067458249E-2
7.987092500E-1,2.331343353E-2,-3.605883332E-2,-2.661067843E-2,5.051617415E-2
8.087072500E-1,8.460336328E-3,-2.375446890E-2,-1.412453413E-2,2.890250072E-2
8.187052500E-1,1.351700842E-2,4.426773938E-3,-1.106760979E-2,1.802214834E-2
8.287032500E-1,1.759368718E-2,5.242778007E-3,-1.276447177E-2,2.235970235E-2
8.387012500E-1,9.743507802E-3,-1.995239915E-2,-2.911562562E-2,3.661630554E-2
8.486992500E-1,1.908882022E-2,-2.189194799E-2,-2.976115823E-2,4.158565839E-2
8.586972500E-1,2.291553050E-2,6.482531622E-3,-3.054468513E-2,3.873141546E-2
8.686952500E-1,3.138200641E-2,-1.366362621E-2,-1.156988561E-2,3.613014338E-2
8.786932500E-1,2.831806540E-2,-2.240928040E-2,8.600669503E-3,3.712223312E-2
