"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.304107125E0,-1.062605182E-1,-2.757094199E-2,-7.051449716E-2,1.304750891E-1
1.314105125E0,5.053200312E-3,-9.591633685E-2,1.121846795E-2,9.670228814E-2
1.324104125E0,-9.297803789E-4,1.379975602E-1,-1.408126473E-2,1.387172416E-1
1.334102125E0,-7.375984803E-2,-5.238002019E-2,1.601727784E-2,9.187347216E-2
1.344101125E0,-8.461894976E-2,-1.307183340E-1,-5.568303466E-2,1.653730627E-1
1.354099125E0,-2.988976043E-2,6.304061809E-2,-8.831751466E-2,1.125499920E-1
1.364098125E0,-3.091132382E-2,-5.614843648E-2,4.924758911E-2,8.082995665E-2
1.374096125E0,-1.145770678E-1,-3.989278867E-2,4.043934345E-3,1.213906605E-1
1.384095125E0,-2.987125034E-2,8.193107609E-2,-2.454836547E-2,9.059588883E-2
1.394093125E0,-5.655458042E-2,-4.100668326E-2,-3.278358400E-2,7.716691013E-2
1.404092125E0,-8.428463520E-2,9.485494844E-3,-5.763775885E-2,1.025474797E-1
1.414090125E0,-3.351538131E-2,1.627121602E-2,-4.117667735E-2,5.552973989E-2
1.424089125E0,-3.328249767E-2,-2.975376698E-2,-1.947298229E-2,4.870532148E-2
1.434087125E0,-3.979742881E-2,7.889300901E-3,-1.887948990E-2,4.474943069E-2
1.444086125E0,-2.548574723E-2,-3.583731065E-3,-1.468879044E-2,2.963320781E-2
1.454084125E0,-3.794366045E-2,-6.592922942E-2,1.255981922E-2,7.709820827E-2
1.464083125E0,-6.292179627E-2,-8.616473431E-2,-2.740473032E-2,1.101568569E-1
1.474081125E0,-5.389036970E-2,-1.062646477E-2,-2.306551158E-2,5.957442005E-2
1.484080125E0,-5.760653106E-2,7.073273992E-2,-1.468703628E-2,9.239773781E-2
1.494078125E0,-6.101728505E-2,4.632842608E-2,-9.002957940E-3,7.713938935E-2
1.504077125E0,-5.957273042E-2,-5.329565762E-2,-3.325486958E-2,8.657495990E-2
1.514075125E0,-6.936230332E-2,-7.007302324E-2,-2.696560442E-2,1.022179120E-1
1.524074125E0,-4.598553713E-2,3.884010256E-2,4.619300365E-3,6.037020067E-2
1.534072125E0,-2.974440230E-2,5.589478609E-2,2.677206159E-2,6.874372598E-2
1.544071125E0,-2.270358721E-2,-2.428873083E-2,-1.378773451E-2,3.599301238E-2
1.554069125E0,-3.713126292E-2,-4.904480036E-2,-3.907986581E-2,7.287907135E-2
1.564068125E0,-5.006225243E-2,-3.655824493E-2,-1.197626710E-2,6.313608607E-2
1.574066125E0,-4.964499878E-2,-2.992726027E-3,9.732105732E-3,5.067836022E-2
1.584065125E0,-4.192683857E-2,4.630763649E-2,2.769942999E-2,6.833385260E-2
1.594063125E0,-4.165963909E-2,-1.865988127E-3,7.785216808E-2,8.831742476E-2
1.604062125E0,-4.391799822E-2,1.605596311E-2,1.182804018E-1,1.271881990E-1
1.614060125E0,-4.418254819E-2,6.576188941E-2,1.890884292E-1,2.050150183E-1
1.624059125E0,-6.082090996E-2,1.048537512E-1,2.994166178E-1,3.230229144E-1
1.634057125E0,-2.661943281E-1,-5.954920999E-1,2.768323320E-1,7.085946665E-1
1.644056125E0,-1.512955721E-1,-1.336248113E0,9.352124423E-1,1.638008450E0
1.654054125E0,3.923545657E-2,1.947307822E-2,9.035088390E-1,9.045699774E-1
1.664053125E0,2.945643607E-1,2.318021349E0,1.173010517E0,2.614563981E0
1.674051125E0,-1.126983209E-1,-3.011524368E-1,1.702657158E0,1.732753617E0
1.684050125E0,-4.814462151E-1,-5.351536218E-1,1.964329414E0,2.092073111E0
1.694048125E0,-3.485327176E-1,4.481097404E-1,1.794411666E0,1.882070833E0
1.704047125E0,9.775046222E-3,5.341534556E-1,1.926856948E0,1.999548239E0
1.714045125E0,-2.230148150E-2,-4.649915290E-1,2.183438618E0,2.232513981E0
1.724044125E0,-6.960699102E-2,-2.580786303E-1,2.131963824E0,2.148655268E0
1.734042125E0,-1.507102293E-1,2.261002993E-1,1.964032375E0,1.982740046E0
1.744041125E0,-9.256928097E-3,-3.851656333E-1,2.159721141E0,2.193817145E0
1.754039125E0,-7.782229247E-2,-2.371004651E-1,2.034949161E0,2.050192924E0
1.764038125E0,-1.075314105E-1,3.120186831E-1,1.656887493E0,1.689436245E0
1.774036125E0,-1.423452026E-1,-1.336264193E-1,1.821742136E0,1.832174279E0
1.784035125E0,-1.560459415E-1,-9.752253044E-2,1.740946480E0,1.750644346E0
1.794033125E0,-7.886797562E-2,3.962740640E-1,1.372721583E0,1.430949976E0
1.804032125E0,-3.116306473E-2,4.063944248E-1,1.257304562E0,1.321719459E0
1.814030125E0,-1.190508639E-1,-1.561878095E-1,1.172558527E0,1.188890760E0
1.824029125E0,-4.916439420E-2,1.020790920E-1,9.355609363E-1,9.423967022E-1
1.834027125E0,2.085173747E-2,3.424035565E-1,8.168197739E-1,8.859286278E-1
1.844025125E0,-4.550977478E-2,-1.129257227E-1,9.019604963E-1,9.101407009E-1
1.854024125E0,-4.820649236E-2,-1.770430553E-1,1.051783703E0,1.067668988E0
1.864022125E0,-4.719607523E-2,-1.146762786E-2,1.134705407E0,1.135744398E0
1.874021125E0,-2.846398998E-2,-6.692838153E-2,1.183054864E0,1.185288327E0
1.884019125E0,2.233713124E-2,-1.097236778E-1,1.223936257E0,1.229047677E0
1.894018125E0,-4.671932615E-2,-2.428187405E-2,1.155691064E0,1.156889857E0
1.904016125E0,-2.512508001E-1,-1.728096712E-1,1.119770449E0,1.160549872E0
1.914015125E0,-2.002106556E-1,-6.598496526E-2,1.096118461E0,1.116205180E0
1.924013125E0,-2.317966020E-2,1.453167758E-1,1.100603276E0,1.110397151E0
1.934012125E0,4.338190722E-1,3.245531309E-2,1.463788458E0,1.527065482E0
1.944010125E0,5.781476138E-1,-1.576535969E-1,1.306069171E0,1.436985038E0
1.954009125E0,-8.804820652E-1,-4.765650326E-1,8.119443655E-1,1.289037063E0
1.964007125E0,-6.113274928E-1,4.714341374E-1,4.697711527E-1,9.036904256E-1
1.974006125E0,-4.263017090E-1,6.112628445E-1,6.080905473E-1,9.618469348E-1
1.984004125E0,4.579963222E-2,-8.374431228E-1,1.085072486E0,1.371419298E0
1.994003125E0,-3.375492346E-1,-1.377740686E-1,5.761869693E-1,6.818449995E-1
2.004001125E0,-2.844246492E-1,4.107260422E-1,2.455356950E-1,5.566695970E-1
2.014000125E0,-4.149425059E-1,2.858037333E-1,1.616854531E-1,5.291533265E-1
2.023998125E0,3.255842965E-2,1.142253943E-1,2.589451146E-1,2.848860552E-1
2.033997125E0,5.566158269E-2,5.340197188E-2,1.785166633E-1,1.944689730E-1
2.043995125E0,-3.402757913E-2,1.855177173E-1,-7.601789653E-2,2.033554036E-1
2.053994125E0,2.321517472E-1,2.361350715E-1,-6.142792404E-2,3.367901358E-1
2.063992125E0,2.921692863E-2,9.871792059E-2,-5.615315080E-2,1.172690629E-1
2.073991125E0,1.890961037E-1,-2.030312246E-1,-2.659664512E-2,2.787227944E-1
2.083989125E0,1.147845709E-1,-6.930671091E-1,-1.145639116E-1,7.117881745E-1
2.093988125E0,1.082247989E-1,2.974813721E-1,-2.988149393E-1,4.353138428E-1
2.103986125E0,8.056984428E-2,-3.696406545E-1,-2.267982924E-1,4.410931633E-1
2.113985125E0,1.517898811E-1,-1.262981953E-1,-2.170626783E-1,2.934409795E-1
2.123983125E0,-9.891098835E-2,-1.240611054E-1,-4.113498670E-1,4.408891636E-1
2.133982125E0,-1.090651900E-1,6.201701731E-2,-5.645135880E-1,5.782879188E-1
2.143980125E0,-2.313509345E-2,1.955662305E-1,-7.013811189E-1,7.285031620E-1
2.153979125E0,8.632017888E-2,8.526278302E-2,-7.682165480E-1,7.777387608E-1
2.163976875E0,-1.784790950E-1,1.613007794E-1,-9.834297520E-1,1.012426198E0
2.173975875E0,-4.044855282E-2,-6.581887236E-2,-9.075176901E-1,9.107999600E-1
2.183973875E0,-1.876892271E-1,-1.199670038E-2,-9.961415988E-1,1.013740229E0
2.193972875E0,-8.485391647E-2,-6.940567778E-2,-1.009183813E0,1.015120340E0
2.203970875E0,-1.491404711E-1,-1.303933841E-1,-1.092743449E0,1.110555518E0
2.213969875E0,3.584692201E-2,-9.314052653E-2,-1.080353783E0,1.084953666E0
2.223967875E0,-6.693088487E-2,-3.786057060E-2,-1.216910242E0,1.219337404E0
2.233966875E0,7.031459548E-3,2.638367399E-2,-1.233723326E0,1.234025440E0
2.243964875E0,-5.859520387E-2,-4.663233512E-2,-1.249781535E0,1.252023106E0
2.253963875E0,3.910550220E-2,5.600327478E-2,-1.206707436E0,1.208639087E0
2.263961875E0,-4.659646153E-3,3.347805049E-3,-1.182185968E0,1.182199891E0
2.273960875E0,3.849554624E-2,6.745727132E-2,-1.106000256E0,1.108724022E0
2.283958875E0,-9.980053257E-2,-4.664197114E-1,-1.003451203E0,1.111045368E0
2.293957875E0,8.284764541E-2,8.276890900E-2,-1.105045990E0,1.111234028E0
2.303955875E0,-5.835433513E-2,1.388268233E-1,-1.312173080E0,1.320786246E0
2.313954875E0,-1.566285800E-1,-2.784670856E-1,-1.275149680E0,1.314565759E0
2.323952875E0,1.457539466E-1,8.021002125E-2,-1.230909061E0,1.242101034E0
2.333951875E0,-7.329523193E-2,6.924215674E-2,-1.380359216E0,1.384036933E0
2.343949875E0,-8.539299320E-2,-3.383115380E-2,-1.429522020E0,1.432469796E0
2.353948875E0,-8.558386825E-2,-7.489688023E-2,-1.380035865E0,1.384714097E0
2.363946875E0,3.469774313E-2,5.997045985E-3,-1.368695190E0,1.369148064E0
2.373945875E0,-7.238617262E-2,-5.178773836E-2,-1.416625401E0,1.419418633E0
2.383943875E0,-4.055625122E-2,-4.675817359E-3,-1.495842894E0,1.496399892E0
2.393941875E0,-1.572255990E-2,-6.262965476E-2,-1.530292935E0,1.531654706E0
2.403940875E0,6.338617483E-2,-2.335671206E-2,-1.558588781E0,1.560052028E0
2.413938875E0,-1.272259109E-2,-3.433562689E-2,-1.693751848E0,1.694147610E0
2.423937875E0,2.305032710E-2,1.456278751E-2,-1.795522052E0,1.795729053E0
2.433935875E0,-1.106751842E-2,7.914635791E-2,-1.843707202E0,1.845438399E0
2.443934875E0,4.757537680E-2,2.704395255E-2,-1.707919067E0,1.708795579E0
2.453932875E0,-9.150289502E-3,5.347662438E-3,-1.708644122E0,1.708676991E0
2.463931875E0,7.880584896E-4,-1.820614190E-2,-1.619086998E0,1.619189547E0
2.473929875E0,-7.218405996E-3,-1.667955906E-1,-1.423521608E0,1.433278285E0
2.483928875E0,1.194046752E-1,1.984239110E-1,-1.465509294E0,1.483693707E0
2.493926875E0,-4.588995343E-2,4.514845340E-3,-1.428164297E0,1.428908510E0
2.503925875E0,-1.284890556E-1,-2.545811183E-1,-1.320168563E0,1.350616902E0
2.513923875E0,-5.576440232E-2,-3.478728776E-2,-1.272953466E0,1.274649108E0
2.523922875E0,-3.736063823E-2,7.668950407E-2,-1.183532581E0,1.186602911E0
2.533920875E0,-2.647452967E-2,-1.254343331E-1,-9.748068631E-1,9.832004338E-1
2.543919875E0,-2.814615726E-2,-1.359457174E-1,-8.680220872E-1,8.790539165E-1
2.553917875E0,-7.494292248E-2,-1.298281137E-1,-7.835403460E-1,7.977513739E-1
2.563916875E0,9.899032775E-2,7.643334121E-3,-5.297045285E-1,5.389289313E-1
2.573914875E0,8.520250188E-2,-1.288330364E-1,-4.021913731E-1,4.308309624E-1
2.583913875E0,-9.249790840E-2,-1.365136648E-2,-3.719981056E-1,3.835685251E-1
2.593911875E0,-1.406127091E-1,3.528163787E-2,-2.467554241E-1,2.861904388E-1
2.603910875E0,6.886728169E-2,-1.210634938E-2,-4.664850175E-2,8.405562979E-2
2.613908875E0,-2.416391104E-1,-9.545575898E-2,-1.646517456E-2,2.603312574E-1
2.623907875E0,1.047620047E-2,3.378704386E-2,2.000876266E-1,2.031904856E-1
2.633905875E0,2.520285163E-2,6.918293084E-3,3.614064592E-1,3.623502108E-1
2.643904875E0,-2.872048175E-1,2.271430406E-2,3.740545714E-1,4.721433778E-1
2.653902875E0,-8.405186120E-2,4.077459448E-2,5.841304117E-1,5.915535655E-1
2.663901875E0,-2.026086902E-1,7.760145958E-3,6.208421552E-1,6.531121518E-1
2.673899875E0,-1.113312236E-1,2.784402980E-2,6.892680269E-1,6.987562839E-1
2.683898875E0,-1.310407623E-1,5.858850241E-2,7.127679867E-1,7.270780541E-1
2.693896875E0,-1.322680197E-1,4.106406820E-2,7.820533991E-1,7.942220129E-1
2.703895875E0,-1.303556148E-1,2.869272118E-2,8.848585600E-1,8.948690014E-1
2.713893875E0,-7.933332263E-2,8.101004826E-2,9.954399329E-1,1.001876771E0
2.723892875E0,-6.074496925E-2,4.054698247E-2,1.062163680E0,1.064671636E0
2.733890875E0,-6.900898531E-2,4.111131644E-2,1.096251778E0,1.099190767E0
2.743889875E0,-1.478429740E-1,5.872215697E-2,9.951592666E-1,1.007793532E0
2.753887875E0,-6.157408616E-2,3.872078739E-2,9.762370920E-1,9.789430664E-1
2.763886875E0,-9.429771792E-2,1.237075773E-2,9.418893778E-1,9.466787709E-1
2.773884875E0,-4.877277693E-2,3.414566091E-2,8.835920531E-1,8.855956335E-1
2.783883875E0,-8.356255889E-2,3.768979079E-2,7.992506450E-1,8.044904071E-1
2.793881875E0,-7.484691851E-2,5.766505804E-3,7.240326476E-1,7.279138607E-1
2.803880875E0,-5.926092764E-2,-5.458508288E-3,6.125911492E-1,6.154750758E-1
2.813878875E0,-5.702829625E-2,-4.845257335E-2,5.372334033E-1,5.424201398E-1
2.823877875E0,-3.180539964E-2,-1.981601285E-1,4.521564156E-1,4.946963150E-1
2.833875875E0,-1.258849799E-1,-2.067788330E-2,2.346025711E-1,2.670448827E-1
2.843874875E0,-4.916243903E-2,-7.077879131E-2,1.688360131E-1,1.895578593E-1
2.853872875E0,4.056096554E-2,-7.087529321E-2,1.418481892E-1,1.636747015E-1
2.863871875E0,-4.897956736E-4,-5.509178979E-2,4.871081471E-2,7.353970813E-2
2.873869875E0,-8.619199695E-2,-3.680782054E-2,-8.874143779E-2,1.290694339E-1
2.883867875E0,-7.126697900E-2,2.053611116E-2,-1.555376905E-1,1.723156619E-1
2.893866875E0,8.610554952E-3,-3.029634291E-3,-1.554178226E-1,1.556856446E-1
2.903864875E0,5.997416005E-4,2.284080035E-2,-1.993040997E-1,2.006095362E-1
2.913863875E0,-4.233451741E-2,2.965241829E-2,-2.907925594E-1,2.953502833E-1
2.923861875E0,-6.517290121E-2,4.612601192E-2,-3.713578355E-1,3.798443866E-1
2.933860875E0,-2.811790790E-2,4.635106120E-3,-4.034233814E-1,4.044286410E-1
2.943858875E0,1.898042746E-3,-9.079314354E-3,-4.139343363E-1,4.140382486E-1
2.953857875E0,-2.043534262E-2,-2.708176759E-2,-4.620048809E-1,4.632488914E-1
2.963855875E0,-3.663479777E-2,-1.497750128E-2,-5.440571040E-1,5.454947904E-1
2.973854875E0,-4.759123737E-2,-4.689551921E-2,-6.455647677E-1,6.490130853E-1
2.983852875E0,-4.761296343E-3,-3.116835006E-2,-7.524623948E-1,7.531226936E-1
2.993851875E0,-7.096363641E-3,-7.513493956E-2,-8.292644030E-1,8.326914600E-1
3.003849875E0,-1.072401278E-2,-2.389190131E-2,-9.226754272E-1,9.230470039E-1
