"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.124787499E-2,2.089861569E-2,-3.350352243E-2,-3.329287648E-2,5.164933472E-2
2.124687500E-2,2.827443056E-2,-5.167135136E-2,-2.296493948E-2,6.321993689E-2
3.124487499E-2,1.369074382E-2,-2.723612951E-2,-1.323458791E-2,3.323247710E-2
4.124387499E-2,4.127284577E-3,7.289431393E-3,-1.562960744E-3,8.521334068E-3
5.124287499E-2,1.967789065E-3,-2.882732134E-3,-1.219319880E-2,1.268291904E-2
6.124087499E-2,-6.258128732E-3,-4.423418641E-2,-3.090604305E-2,5.432320793E-2
7.123987499E-2,2.205268247E-3,-5.782569202E-2,-3.928451836E-2,6.994245669E-2
8.123887499E-2,-9.805387789E-3,-9.166058712E-3,-1.593366265E-2,2.083371948E-2
9.123787499E-2,-2.513320581E-2,5.916815791E-3,-4.260281324E-3,2.616938556E-2
1.012358750E-1,2.396243792E-3,-6.441438943E-3,-2.162592709E-2,2.269173511E-2
1.112348750E-1,2.724801580E-2,-3.543701392E-2,-4.931892514E-2,6.656269749E-2
1.212338750E-1,2.379804893E-2,-4.403974822E-2,-4.393013120E-2,6.660107344E-2
1.312328750E-1,9.188899398E-3,-1.954212561E-2,-1.219729185E-2,2.480129985E-2
1.412308750E-1,-5.509082135E-3,1.111665331E-2,3.217138052E-3,1.281717379E-2
1.512298750E-1,-3.548839632E-3,-1.768475756E-2,-3.221815825E-3,1.832280027E-2
1.612288750E-1,1.186216417E-2,-4.466965780E-2,1.417949796E-3,4.623959178E-2
1.712268750E-1,4.137179162E-4,-4.558394305E-2,-3.166208804E-2,5.550274629E-2
1.812258750E-1,3.707646355E-3,-3.375988629E-2,-5.172213078E-2,6.187612929E-2
1.912248750E-1,1.926017105E-2,-6.466033794E-3,-5.052988350E-2,5.446129735E-2
2.012238750E-1,1.326803581E-2,-1.399193024E-2,-2.568623364E-2,3.211849132E-2
2.112218750E-1,4.760254808E-3,-4.067626532E-2,-2.036585212E-3,4.100446641E-2
2.212208750E-1,-1.510237131E-2,-4.436180189E-2,1.727501392E-2,4.994474139E-2
2.312198750E-1,-6.681403192E-3,-5.177820923E-2,-8.020625710E-3,5.282002022E-2
2.412188750E-1,3.579254290E-3,-2.402503967E-2,-4.469436228E-2,5.086845400E-2
2.512168750E-1,9.533812031E-3,-1.488324691E-2,-5.188292921E-2,5.481097475E-2
2.612158750E-1,-3.040278051E-3,-4.427018333E-2,-1.596055984E-2,4.715752213E-2
2.712148750E-1,1.482196078E-3,-4.800860066E-2,7.091503143E-3,4.855215813E-2
2.812138750E-1,1.628966672E-2,-3.665623147E-2,-1.236803055E-2,4.197619239E-2
2.912118750E-1,2.344666782E-2,-2.180212928E-2,-3.377702594E-2,4.653994579E-2
3.012108750E-1,-2.679037068E-2,1.707386971E-3,-2.839174032E-2,3.907339312E-2
3.112098750E-1,7.460407633E-4,-3.175858537E-2,-2.255388021E-2,3.895948965E-2
3.212078750E-1,8.384898109E-3,-2.876881264E-2,-5.952582479E-2,6.664289094E-2
3.312068750E-1,6.730702529E-3,-2.679850196E-2,-7.885555029E-3,2.873402238E-2
3.412058750E-1,1.123076538E-2,-8.196955808E-3,4.031362832E-2,4.264397734E-2
3.512048750E-1,-2.037708974E-2,3.352629002E-2,-3.812384605E-2,5.470526069E-2
3.612028750E-1,1.660738067E-2,-5.176905468E-2,-7.450346768E-2,9.223126808E-2
3.712018750E-1,1.497280067E-2,3.289095350E-3,-3.663163662E-2,3.970994472E-2
3.812008750E-1,-7.826772239E-4,-4.155380448E-2,-2.315731287E-2,4.757722554E-2
3.911998750E-1,-1.258665246E-2,-4.520478766E-2,-3.034354091E-2,5.588047175E-2
4.011978750E-1,-2.600170920E-2,7.759328261E-3,1.111438751E-2,2.932278408E-2
4.111968750E-1,1.038890337E-2,-6.312502356E-2,1.096528351E-2,6.490712870E-2
4.211958750E-1,7.737044888E-3,-6.110274576E-2,-5.893759489E-2,8.524697938E-2
4.311938750E-1,1.759168633E-2,-3.381746309E-2,-6.148113370E-2,7.233960215E-2
4.411928750E-1,1.899782293E-2,-2.388315333E-2,-6.547127366E-3,3.121197151E-2
4.511918750E-1,-5.831208900E-3,-3.090734040E-2,2.698080719E-2,4.143948171E-2
4.611908750E-1,1.487013635E-2,-3.462291704E-2,-8.495419621E-3,3.862692706E-2
4.711888750E-1,1.554260270E-2,-3.058654753E-2,-5.714366913E-2,6.665214408E-2
4.811878750E-1,-4.501561197E-3,-3.196744060E-2,-4.935927093E-2,5.897897031E-2
4.911868750E-1,-1.735322043E-2,-2.470232997E-2,-2.466180146E-2,3.898132651E-2
5.011858750E-1,-5.278765792E-3,-4.484138321E-3,-8.643938899E-3,1.107657639E-2
5.111838750E-1,1.163788690E-2,-3.281709585E-2,-2.957521677E-3,3.494494422E-2
5.211828750E-1,-4.853289491E-3,-2.846996510E-2,-1.239258885E-2,3.142721099E-2
5.311818750E-1,-5.270543145E-3,-1.837918751E-2,-3.888983130E-2,4.333580664E-2
5.411798750E-1,1.790529809E-2,-5.756463211E-2,-4.218532205E-2,7.357912724E-2
5.511788750E-1,1.024890823E-2,-3.083971370E-2,-1.793457985E-2,3.711842151E-2
5.611778750E-1,-1.255890559E-2,-3.764437437E-3,1.559510887E-2,2.037411396E-2
5.711768750E-1,-1.120871955E-2,-2.904737765E-2,4.064984322E-3,3.139919807E-2
5.811748750E-1,1.104118768E-3,-3.284910936E-2,-3.784785748E-2,5.012727181E-2
5.911738750E-1,6.392870508E-3,-3.124346394E-2,-5.356809676E-2,6.234231166E-2
6.011728750E-1,-8.503368180E-3,-2.007524550E-2,-4.024638534E-2,4.577219991E-2
6.111718750E-1,4.736454813E-3,4.877710752E-3,-4.474874139E-3,8.139445002E-3
6.211698750E-1,2.303090338E-3,-3.383454792E-3,6.596828699E-3,7.763384592E-3
6.311688750E-1,4.090547618E-3,-2.517127667E-2,-3.583173752E-3,2.575198794E-2
6.411678750E-1,6.782934610E-3,-3.965813717E-2,-3.471608877E-2,5.314115980E-2
6.511668750E-1,5.028203465E-3,-1.020419531E-2,-5.941648185E-2,6.049567545E-2
6.611648750E-1,-1.573071859E-2,-1.107517462E-3,-3.083002925E-2,3.462907457E-2
6.711638750E-1,-9.173769727E-3,-3.278029494E-2,-1.137458861E-2,3.588992969E-2
6.811628750E-1,1.004734375E-3,-5.473788707E-2,-9.129842520E-3,5.550315123E-2
6.911608750E-1,-1.139727398E-2,-5.338202739E-2,-1.496536374E-2,5.659947716E-2
7.011598750E-1,-9.547498170E-3,-2.792071056E-2,-2.499567747E-2,3.867175573E-2
7.111588750E-1,1.345031362E-2,-2.271049423E-2,-4.236483157E-2,4.991449127E-2
7.211578750E-1,1.451341965E-2,-2.779110337E-2,-2.006355107E-2,3.722271965E-2
7.311558750E-1,1.290085807E-2,-4.723090271E-2,-1.537817717E-4,4.896135168E-2
7.411548750E-1,-6.689488795E-4,-4.264820226E-2,4.785946012E-3,4.292111284E-2
7.511538750E-1,-1.066075321E-2,-1.028673241E-2,-7.338840365E-3,1.653260719E-2
7.611528750E-1,1.482375149E-2,-1.090396084E-3,-2.605343878E-2,2.999523702E-2
7.711508750E-1,7.464601183E-3,-2.541748099E-3,-3.877814949E-2,3.957177822E-2
7.811498750E-1,-5.999681801E-3,-1.909263918E-2,-3.189363778E-2,3.765274470E-2
7.911488750E-1,-7.025703695E-3,-1.211893916E-2,-1.198737681E-2,1.843709309E-2
8.011468750E-1,-1.008642873E-2,-4.189913739E-3,-1.767905653E-2,2.078077143E-2
8.111458750E-1,7.194770453E-3,-2.504344191E-3,-1.304279923E-2,1.510467059E-2
8.211448750E-1,4.193020072E-3,-1.500580089E-2,-6.159456968E-3,1.675393649E-2
8.311438750E-1,2.618421542E-2,-5.001582189E-2,-1.813396990E-2,5.929617560E-2
8.411418750E-1,3.594599577E-2,-4.436757602E-2,-5.061525285E-2,7.630530935E-2
8.511408750E-1,-1.504305862E-3,-1.839998167E-2,-3.983766496E-2,4.390742319E-2
8.611398750E-1,-9.267690629E-3,-2.893107288E-2,-4.511126876E-3,3.071233194E-2
8.711388750E-1,-2.013355320E-2,4.387714081E-3,1.509751081E-2,2.554499623E-2
8.811368750E-1,-4.368460296E-2,-3.370583609E-2,-4.813427925E-3,5.538589180E-2
8.911358750E-1,-2.210543532E-2,-6.544834161E-2,-5.466035664E-2,8.809023941E-2
9.011348750E-1,1.444259525E-2,-4.082661185E-2,-6.229331195E-2,7.586736787E-2
9.111328750E-1,2.209507478E-3,-1.436805239E-2,-2.906358540E-2,3.249638209E-2
9.211318750E-1,1.404608094E-2,-1.436253408E-2,1.284633279E-2,2.384539874E-2
9.311308750E-1,4.077162062E-2,-2.127862075E-2,-8.111257553E-3,4.670007760E-2
9.411298750E-1,3.317803351E-2,-2.238500532E-2,-3.175915182E-2,5.109319030E-2
9.511278750E-1,2.570386665E-2,-5.206781086E-2,-2.397124529E-2,6.282011054E-2
9.611268750E-1,-1.623153261E-2,-9.035775438E-3,-1.169443130E-2,2.195148314E-2
9.711258750E-1,-3.958882939E-2,-1.754338285E-2,1.475252509E-3,4.332692078E-2
9.811248750E-1,-2.355987540E-2,-3.837679295E-2,-2.270473838E-3,4.508881255E-2
9.911228750E-1,-2.696502884E-2,-2.668026030E-2,-1.290012717E-2,4.006697332E-2
1.001121875E0,-2.391295586E-2,-2.747359956E-2,-2.622242332E-2,4.488032548E-2
1.011120875E0,1.902899589E-2,-1.372553475E-2,-5.975386620E-2,6.419515180E-2
1.021119875E0,3.258554611E-2,-9.100113083E-3,-5.646363795E-2,6.582379725E-2
1.031117875E0,6.308542695E-3,-8.206329625E-3,-2.443609893E-2,2.653798199E-2
1.041116875E0,3.899051305E-3,-3.983673306E-2,2.780467987E-2,4.873672255E-2
1.051115875E0,1.020421358E-3,-3.420370823E-2,3.364487886E-2,4.798867356E-2
1.061113875E0,-6.539653894E-4,-2.575956138E-2,-3.985403717E-2,4.745868679E-2
1.071112875E0,1.024932850E-2,-1.295472555E-2,-6.021287262E-2,6.243767836E-2
1.081111875E0,-4.844281124E-3,1.933838669E-3,-2.294564366E-2,2.353102961E-2
1.091110875E0,-2.253879623E-2,-1.081336554E-2,3.546921015E-3,2.524889816E-2
1.101108875E0,-5.974767180E-3,-4.287757756E-2,-7.827667594E-3,4.399382775E-2
1.111107875E0,4.970781980E-3,-2.379074905E-2,-2.623821080E-2,3.576523619E-2
1.121106875E0,2.534393398E-3,-7.912598401E-3,-3.641762853E-2,3.735339383E-2
1.131104875E0,-2.253946317E-3,-1.639181027E-2,-4.225665808E-2,4.538057811E-2
1.141103875E0,-1.810608599E-2,-2.977548391E-2,-1.501331091E-2,3.794481910E-2
1.151102875E0,-6.471689148E-3,-4.227567980E-2,1.103311121E-2,4.416837563E-2
1.161101875E0,1.024561917E-2,-2.564270843E-2,-1.089336276E-3,2.763526481E-2
1.171099875E0,5.155937718E-3,-5.486606900E-3,-2.010155797E-2,2.146530181E-2
1.181098875E0,3.792622844E-3,-1.863765271E-2,-2.788829505E-2,3.375652659E-2
1.191097875E0,1.224988938E-2,-4.175184237E-2,-2.594175696E-2,5.065817689E-2
1.201096875E0,1.224371326E-2,-4.525403218E-2,-2.354615271E-2,5.246196004E-2
1.211094875E0,2.258048505E-2,-2.399017565E-2,-2.758774817E-2,4.297081197E-2
1.221093875E0,1.254099850E-2,8.815956675E-4,-1.232242227E-2,1.760386164E-2
1.231092875E0,5.541844815E-3,-1.340108737E-2,6.389252543E-3,1.584688407E-2
1.241091875E0,4.912629593E-3,-2.481094200E-2,-4.984166622E-3,2.577903585E-2
1.251089875E0,-9.460313444E-2,-1.391620880E-2,-9.674159825E-2,1.360233463E-1
1.261088875E0,-1.178840794E-1,-1.361555228E-2,-6.141856849E-2,1.336199087E-1
1.271087875E0,2.066033252E-2,-1.743985059E-2,3.048562825E-2,4.074765340E-2
1.281085875E0,5.342418216E-2,6.190812662E-3,3.976106644E-4,5.378315252E-2
1.291084875E0,4.012030475E-3,-3.973844502E-2,-4.480896771E-2,6.002569440E-2
1.301083750E0,7.127098069E-2,-4.965274634E-2,-1.711538494E-2,8.853182653E-2
1.311082750E0,1.039353911E-1,1.490840821E-2,1.893328428E-3,1.050162409E-1
1.321080750E0,9.872722132E-3,1.594597835E-2,-2.056290329E-2,2.783123891E-2
1.331079750E0,-5.335667423E-2,-6.775424592E-2,-6.040173769E-3,8.645262416E-2
1.341078750E0,-7.086193141E-2,-4.463674894E-2,-3.971896648E-2,9.269006946E-2
1.351077750E0,-7.749177860E-2,-8.440664101E-2,-2.564588785E-2,1.174187735E-1
1.361075750E0,-3.819998777E-2,-7.179293605E-2,-3.013654947E-2,8.672759852E-2
1.371074750E0,2.590163045E-2,8.168841664E-2,-3.568204880E-2,9.282833877E-2
1.381073750E0,7.422557876E-2,4.705510251E-2,-2.970327079E-2,9.276800909E-2
1.391071750E0,1.043119884E-1,-2.106664091E-2,-1.234171808E-2,1.071312852E-1
1.401070750E0,4.995872931E-2,-3.165154478E-2,1.385439277E-2,6.074239969E-2
1.411069750E0,1.494483453E-2,-3.204296105E-2,-2.326782525E-2,4.232601001E-2
1.421068750E0,-4.599803556E-3,-2.657250708E-2,-4.647133112E-2,5.372933036E-2
1.431066750E0,-6.008508355E-2,-2.997896701E-2,-4.797055721E-2,8.252351233E-2
1.441065750E0,-9.905709565E-2,-8.224251341E-2,-1.773635924E-2,1.299642937E-1
1.451064750E0,-7.449885386E-2,-5.946868652E-2,6.814929843E-3,9.556697742E-2
1.461063750E0,-1.619071173E-2,-6.873255819E-3,-1.459114194E-2,2.285349459E-2
1.471061750E0,1.417505773E-2,3.647200763E-3,-3.151122987E-2,3.474466784E-2
1.481060750E0,4.529364707E-2,-3.475840800E-2,-2.043835759E-2,6.064146974E-2
1.491059750E0,6.850872860E-2,-5.448949004E-2,-1.519691348E-2,8.884535215E-2
1.501058750E0,6.550479465E-2,-2.722980721E-2,-6.511459351E-3,7.123720675E-2
1.511056750E0,2.577516614E-2,-3.787588757E-3,-5.460129976E-3,2.661800213E-2
1.521055750E0,-5.278939381E-3,-7.378089800E-3,6.806159019E-4,9.097617716E-3
1.531054750E0,-1.575287405E-2,-3.888727315E-3,-4.705839157E-3,1.689438259E-2
1.541052750E0,-3.563143384E-2,-9.497979563E-3,-6.652728081E-2,7.606372187E-2
1.551051750E0,-6.091336906E-2,6.493771523E-3,-7.087059259E-2,9.367629633E-2
1.561050750E0,-5.119284812E-2,1.609966876E-2,-1.653768003E-2,5.615515910E-2
1.571049750E0,-1.419409772E-2,-2.248541297E-2,6.063562632E-3,2.727330194E-2
1.581047750E0,1.643104143E-3,-1.335809207E-2,5.912119746E-3,1.470005356E-2
1.591046750E0,3.296411678E-2,-2.565319687E-3,-2.163235903E-2,3.951167951E-2
1.601045750E0,6.446806504E-2,-9.733311720E-3,-5.052403629E-2,8.248361662E-2
1.611044750E0,5.321829622E-2,6.316162348E-3,-4.214380682E-2,6.817757265E-2
1.621042750E0,1.226661790E-2,-1.923154710E-2,-2.043718815E-2,3.062680163E-2
1.631041750E0,1.085197544E-3,-3.973161109E-2,1.009989560E-2,4.100958991E-2
1.641040750E0,-1.191182896E-2,-5.023980679E-2,-6.513213515E-3,5.204182746E-2
1.651038750E0,-4.013775503E-2,-4.258386461E-2,-5.381075621E-2,7.949856846E-2
1.661037750E0,-4.325532597E-2,-5.043669350E-2,-4.377985775E-2,7.957109539E-2
1.671036750E0,-2.731672059E-2,-6.134279223E-2,-1.878067195E-2,6.972700353E-2
1.681035750E0,-7.555781202E-3,-4.670633437E-2,-7.701952457E-3,4.793632831E-2
1.691033750E0,7.191819437E-3,-1.736568231E-2,1.011392891E-2,2.134433759E-2
1.701032750E0,1.565563668E-2,-3.346527798E-2,3.983123302E-3,3.716031568E-2
1.711031750E0,4.354920337E-2,-2.698976073E-2,2.300294638E-2,5.616151565E-2
1.721030750E0,1.119593059E-1,-5.963690361E-2,2.406772435E-2,1.291150719E-1
1.731028750E0,2.431846026E-2,-4.089970205E-2,1.932504773E-3,4.762255466E-2
1.741027750E0,-7.821940063E-2,-3.512910319E-2,4.446924448E-2,9.659110845E-2
1.751026750E0,2.148111714E-3,-6.054682173E-3,1.202433121E-1,1.204148150E-1
1.761024750E0,-3.854926754E-2,2.641310833E-1,1.258332503E-1,2.951021553E-1
1.771023750E0,1.959251217E-2,-5.535643112E-2,3.230393690E-1,3.283331158E-1
1.781022750E0,-4.567491294E-2,2.043108512E-3,1.410903901E-1,1.483134186E-1
1.791021750E0,-3.390839643E-2,-2.816881523E-2,1.324961525E-1,1.396370006E-1
1.801019750E0,-5.380032258E-2,-7.124824964E-2,1.950163364E-1,2.144811396E-1
1.811018750E0,-1.944533592E-2,1.077192340E-1,1.026075250E-1,1.500328586E-1
1.821017750E0,-1.421567760E-2,-3.306393972E-2,1.185704237E-1,1.239122874E-1
1.831016750E0,3.472246589E-2,-5.103720255E-2,2.552192688E-2,6.679681455E-2
1.841014750E0,5.822921385E-2,-3.332410427E-2,-4.167462623E-1,4.221120520E-1
1.851013750E0,2.131522981E-2,3.835594397E-2,-7.969234532E-1,7.981306333E-1
1.861012750E0,2.032389286E-1,-3.231560575E-2,-4.963531798E-1,5.373237754E-1
1.871011750E0,5.390898943E-2,-1.831326198E-1,-8.903613746E-2,2.106446518E-1
1.881009750E0,-7.700244888E-2,-8.278694401E-2,9.853669345E-2,1.499751152E-1
1.891008750E0,-7.055275988E-2,-8.767455848E-2,1.726799726E-2,1.138538706E-1
1.901007750E0,-2.591484150E-2,-1.327641560E-1,-1.135482502E-1,1.766100372E-1
1.911005750E0,-1.376428169E-2,1.205009368E-1,-5.741381049E-2,1.341874691E-1
1.921004750E0,-2.164141308E-2,5.060015973E-3,4.706423879E-3,2.271794329E-2
1.931003750E0,1.139440519E-2,-2.629288226E-2,-6.072918177E-3,2.929212287E-2
1.941002750E0,-2.772688449E-2,1.222733192E-2,-8.932791352E-3,3.159244421E-2
1.951000750E0,-9.605677966E-3,3.076901721E-2,-6.583730936E-2,7.330452082E-2
1.960999750E0,-6.677200506E-3,3.798159426E-2,-8.411395133E-2,9.253293099E-2
1.970998750E0,1.572261471E-3,-7.064547479E-2,2.140899539E-2,7.383495242E-2
1.980996750E0,5.923411268E-2,-1.411222391E-1,3.607907474E-2,1.572446060E-1
1.990995750E0,-3.745165380E-2,5.374968935E-2,1.662597299E-2,6.758756139E-2
2.000994750E0,-5.130030898E-2,2.081378538E-2,3.300168514E-3,5.546013411E-2
2.010993750E0,-2.299467805E-2,-1.907610252E-2,-7.663887084E-2,8.225672878E-2
2.020991750E0,-3.206151682E-2,3.047861159E-2,-7.948704958E-2,9.096745394E-2
2.030990750E0,2.331703322E-2,2.791002112E-2,-1.153480232E-2,3.815370207E-2
2.040989750E0,9.630157700E-2,2.168438097E-2,2.183642685E-2,1.010991377E-1
2.050988750E0,5.788350636E-3,7.807036059E-2,-1.200959623E-2,7.920048363E-2
2.060986750E0,1.857395461E-2,6.043435419E-2,-2.071317673E-2,6.653073460E-2
2.070985750E0,7.285309106E-2,-2.802654516E-2,-2.835665703E-2,8.304914273E-2
2.080984750E0,3.263554894E-2,4.527837122E-2,-4.123690367E-2,6.939518844E-2
2.090983750E0,4.685248735E-2,-5.056745186E-4,-1.325388372E-2,4.869370300E-2
2.100981750E0,-5.892632073E-3,1.679046247E-3,-6.067655683E-3,8.623152238E-3
2.110980750E0,-1.435151573E-2,-4.243058351E-1,-2.319590449E-3,4.245548117E-1
2.120979750E0,-4.012562206E-2,-2.019234147E-1,9.955469370E-3,2.061122081E-1
2.130977750E0,-2.256606800E-2,1.230599524E-1,-6.698394835E-2,1.419148641E-1
2.140976750E0,-3.734349858E-2,7.069912300E-2,-7.342524111E-2,1.085549120E-1
2.150975750E0,2.589114200E-2,5.282478774E-2,-3.286719918E-2,6.738740399E-2
2.160974750E0,4.294664780E-2,-1.938438601E-1,5.306114316E-2,2.055123878E-1
2.170972750E0,-2.958616203E-2,-2.670610865E-1,-3.656848669E-3,2.687198121E-1
2.180971750E0,-1.084068300E-2,1.021744108E-1,-6.667170703E-2,1.224836607E-1
2.190970750E0,-1.209893986E-2,8.046866918E-2,-3.150655210E-2,8.725969224E-2
2.200969750E0,-4.464577558E-2,1.094631113E-1,-2.388295233E-2,1.206060256E-1
2.210967750E0,1.947241584E-2,7.004421657E-2,-1.834271550E-2,7.497881344E-2
2.220966750E0,2.020839756E-2,-9.687760083E-2,1.773694396E-2,1.005397834E-1
2.230965750E0,-3.669073004E-2,-5.509394595E-2,1.159912169E-2,6.720187628E-2
2.240963750E0,7.484728396E-3,6.872764288E-2,-3.855186224E-2,7.915652934E-2
2.250962750E0,3.249397323E-2,-1.551569271E-1,-4.858451486E-2,1.658010417E-1
2.260961750E0,-7.508701980E-3,5.059175435E-3,-2.388178289E-2,2.554046623E-2
2.270960750E0,4.405240196E-2,9.396561434E-2,-2.597625554E-2,1.069809172E-1
2.280958750E0,2.432753258E-2,5.616890173E-2,3.665619493E-3,6.132056042E-2
2.290957750E0,-2.238110413E-2,-2.111537380E-2,9.802857041E-3,3.229347982E-2
2.300956500E0,-4.870517763E-2,-4.177707676E-2,-1.983726382E-2,6.716424277E-2
2.310955500E0,-5.132695950E-2,-8.940104026E-2,-5.007789373E-2,1.146071473E-1
2.320953500E0,-9.884078521E-3,7.511976421E-2,-3.975463450E-2,8.556345568E-2
2.330952500E0,5.233597878E-2,-2.857291264E-2,-2.042432427E-3,5.966269808E-2
2.340951500E0,1.915036216E-2,-9.267184479E-2,1.502032757E-2,9.581449488E-2
2.350950500E0,2.957646844E-2,3.683555827E-2,-4.290686846E-3,4.743454260E-2
2.360948500E0,1.446242097E-2,-7.255079001E-3,-4.560828209E-2,4.839331758E-2
2.370947500E0,-1.479109844E-2,-3.392923627E-2,-5.189403892E-2,6.374135974E-2
2.380946500E0,1.851972168E-2,-7.022014467E-2,-1.596933067E-2,7.435636039E-2
2.390944500E0,-2.713629744E-2,-6.826465303E-2,2.040152013E-2,7.624082578E-2
2.400943500E0,-3.318961831E-2,5.192802586E-3,3.013245642E-2,4.512738517E-2
2.410942500E0,-1.419185934E-2,-6.293275980E-2,9.919216633E-3,6.527121867E-2
2.420941500E0,-2.943536782E-2,-1.021320915E-1,7.605414927E-2,1.306967430E-1
2.430939500E0,-2.822011541E-2,-1.251348735E-1,3.019882232E-1,3.281036398E-1
2.440938500E0,2.381221016E-2,-3.048065446E-1,8.312933868E-1,8.857328863E-1
2.450937500E0,2.621951981E-1,-1.345166031E-1,-6.975506079E-1,7.572436127E-1
2.460936500E0,9.270246045E-2,4.363604914E-1,-5.496563977E-1,7.079028042E-1
2.470934500E0,1.270233414E-1,6.956770504E-2,-1.095277047E-1,1.815789441E-1
2.480933500E0,-1.207102671E-1,2.734121494E-4,6.051400423E-2,1.350295821E-1
2.490932500E0,8.033442076E-2,1.296317295E-1,-4.243207455E-2,1.582987220E-1
2.500930500E0,-1.069670811E-1,-2.317053854E-1,8.391865432E-2,2.686478785E-1
2.510929500E0,-8.054250855E-2,1.299228112E-1,-1.166741717E-1,1.923015728E-1
2.520928500E0,-1.792514025E-1,-9.364250086E-2,-8.180605531E-2,2.181563979E-1
2.530927500E0,-7.334906286E-2,-5.867207648E-2,1.188914359E-2,9.467760726E-2
2.540925500E0,4.616347522E-2,1.631488101E-1,-8.060796082E-2,1.877398307E-1
2.550924500E0,-6.059835032E-2,-1.490497845E-1,2.432032406E-2,1.627251563E-1
2.560923500E0,3.675186999E-2,1.302960280E-1,-3.675501287E-2,1.402807393E-1
2.570922500E0,-8.808647655E-3,-7.855736056E-2,6.500349641E-3,7.931649083E-2
2.580920500E0,2.260056658E-2,3.248665508E-2,-6.191441238E-2,7.348171765E-2
2.590919500E0,2.490963204E-2,-1.066622036E-1,1.383509696E-2,1.104025604E-1
